ticker,insider_name,transaction_date,transaction_type,price,shares,value,relationship,sec_form4,market_open_at_trade,market_close_at_trade,high_at_trade,low_at_trade,sma_20_at_trade,rsi_14_at_trade,sma_20_prev,price_prev,high_plus_7d,low_plus_7d,max_gain_7d,max_drawdown_7d,high_plus_14d,low_plus_14d,max_gain_14d,max_drawdown_14d,high_plus_30d,low_plus_30d,max_gain_30d,max_drawdown_30d,high_minus_7d,low_minus_7d,high_minus_15d,low_minus_15d,final_gain_30d,case_2_outcome,atr_14,atr_14_pct,ownership_pct,tags,outcome_case_1,outcome_case_2,score,bucket
AAOI,Lin Chih-Hsiang (Thompson),2025-08-12,Buy,23.14,6500,150410,President and CEO,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1158114/000168316825006190/xslF345X05/ownership.xml,21.32999992370605,22.790000915527344,23.81100082397461,21.30500030517578,,,,20.86000061035156,26.968000411987305,20.458999633789062,16.542784840048853,-11.585999853979851,26.968000411987305,20.458999633789062,16.542784840048853,-11.585999853979851,28.030000686645508,20.458999633789062,21.132241515321983,-11.585999853979851,24.39999961853028,19.88500022888184,27.59000015258789,19.88500022888184,0.1603284520946294,🔴 DROP BEFORE SPIKE - BAD TRADE,2.1607142857142856,0.0948097498426225,0.000108,"['👑 CEO', '🟢 SMALL TRADE', '🌱 SMALL CAP', '📡 Tech', '📈 ABOVE CLOSE', '🚀 SPIKE +10% [7d]', '🚀 SPIKE +10% [14d]', '🚀 SPIKE +20% [30d]', '📉 DIP -10% [7d]', '📉 DIP -10% [14d]', '📉 DIP -10% [30d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🟢 SUCCESSFUL TRADE C1', '🔁 CLUSTER BUY', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🔴 UNSUCCESSFUL TRADE,15,Highest Conviction (15+)
AAOI,Lin Chih-Hsiang (Thompson),2025-08-13,Buy,22.562231404958677,12100,273002,President and CEO,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1158114/000168316825006190/xslF345X05/ownership.xml,23.645000457763672,23.020000457763672,24.299999237060547,22.09499931335449,,,,22.790000915527344,26.968000411987305,20.458999633789062,19.527186508956454,-9.321913836533788,26.968000411987305,20.458999633789062,19.527186508956454,-9.321913836533788,28.030000686645508,20.458999633789062,24.234168968257,-9.321913836533788,24.39999961853028,19.88500022888184,26.350000381469727,19.88500022888184,0.1997926627449993,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,2.1932142802647183,0.0952742935122331,0.000196,"['👑 CEO', '🟢 SMALL TRADE', '🌱 SMALL CAP', '📡 Tech', '📉 BELOW CLOSE', '🚀 SPIKE +20% [7d]', '🚀 SPIKE +20% [14d]', '🚀 SPIKE +20% [30d]', '📉 DIP -5% [7d]', '📉 DIP -5% [14d]', '📉 DIP -5% [30d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🟢 SUCCESSFUL TRADE C1', '🔁 CLUSTER BUY', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,15,Highest Conviction (15+)
AAOI,Lin Chih-Hsiang (Thompson),2025-08-14,Buy,21.55377708978328,8075,174057,President and CEO,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1158114/000168316825006248/xslF345X05/ownership.xml,22.1299991607666,21.01000022888184,22.5,20.458999633789062,,36.49643323933456,,23.020000457763672,26.968000411987305,20.7189998626709,25.119603397821265,-3.8729974038196593,26.968000411987305,20.7189998626709,25.119603397821265,-3.8729974038196593,28.030000686645508,20.7189998626709,30.046815320976965,-3.8729974038196593,24.39999961853028,19.88500022888184,24.56999969482422,19.88500022888184,,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,2.225428717476981,0.1059223556988708,0.000125,"['👑 CEO', '🟢 SMALL TRADE', '🌱 SMALL CAP', '📡 Tech', '📈 ABOVE CLOSE', '🚀 SPIKE +20% [7d]', '🚀 SPIKE +20% [14d]', '🚀 SPIKE +20% [30d]', '🟡 NEUTRAL (RSI)', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🟢 SUCCESSFUL TRADE C1', '🔁 CLUSTER BUY', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,15,Highest Conviction (15+)
AAOI,Yeh William H,2025-08-13,Buy,22.86,14000,320100,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1158114/000168316825006191/xslF345X05/ownership.xml,23.645000457763672,23.020000457763672,24.299999237060547,22.09499931335449,,,,22.790000915527344,26.968000411987305,20.458999633789062,17.970255520504395,-10.50306371920795,26.968000411987305,20.458999633789062,17.970255520504395,-10.50306371920795,28.030000686645508,20.458999633789062,22.615926013322436,-10.50306371920795,24.39999961853028,19.88500022888184,26.350000381469727,19.88500022888184,0.1841644660902983,🔴 DROP BEFORE SPIKE - BAD TRADE,2.1932142802647183,0.0952742935122331,0.00023,"['📋 Director', '🟢 SMALL TRADE', '🌱 SMALL CAP', '📡 Tech', '🚀 SPIKE +10% [7d]', '🚀 SPIKE +10% [14d]', '🚀 SPIKE +20% [30d]', '📉 DIP -10% [7d]', '📉 DIP -10% [14d]', '📉 DIP -10% [30d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🟢 SUCCESSFUL TRADE C1', '🔁 CLUSTER BUY', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🔴 UNSUCCESSFUL TRADE,13,Ultra Conviction (12 - 14)
AAOI,Yeh William H,2025-08-14,Buy,21.4,4000,85600,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1158114/000168316825006191/xslF345X05/ownership.xml,22.1299991607666,21.01000022888184,22.5,20.458999633789062,,36.49643323933456,,23.020000457763672,26.968000411987305,20.7189998626709,26.018693513959377,-3.182243632378973,26.968000411987305,20.7189998626709,26.018693513959377,-3.182243632378973,28.030000686645508,20.7189998626709,30.98131161983883,-3.182243632378973,24.39999961853028,19.88500022888184,24.56999969482422,19.88500022888184,,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,2.225428717476981,0.1059223556988708,6.1e-05,"['📋 Director', '🌱 SMALL CAP', '📡 Tech', '📈 ABOVE CLOSE', '🚀 SPIKE +20% [7d]', '🚀 SPIKE +20% [14d]', '🚀 SPIKE +20% [30d]', '🟡 NEUTRAL (RSI)', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🟢 SUCCESSFUL TRADE C1', '🔁 CLUSTER BUY', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
ALGN,HOGAN JOSEPH M,2025-08-01,Buy,131.49,7576,996131,PRESIDENT AND CEO,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1097149/000141588925020838/xslF345X05/form4-08012025_040811.xml,129.0,136.52000427246094,139.0,129.0,191.9495002746582,25.757138205794973,194.9645004272461,129.00999450683594,143.1699981689453,134.39999389648438,8.882803383485665,2.2130914111220363,146.8000030517578,134.36000061035156,11.64347330729166,2.1826759528112807,,,,,208.3099975585937,127.6999969482422,208.3099975585937,127.6999969482422,0.0431211777481889,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,11.11857060023716,0.0814427941127747,0.000101,"['👑 CEO', '🟢 SMALL TRADE', '🌿 MID CAP', '🏥 Healthcare', '📉 BELOW CLOSE', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +10% [14d]', '📉 BELOW SMA20', '🔻 OVERSOLD (RSI < 30)', '📉 DIP SETUP', '🟢 SUCCESSFUL TRADE C1']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
ALKT,GENERAL ATLANTIC GENPAR (BERMU,2025-08-11,Buy,20.7,650000,13452470,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1356474/000095014225002163/xslF345X05/es250667532_4-alkt2.xml,20.06999969482422,20.65999984741211,20.940000534057617,20.020000457763672,25.05349998474121,29.623045850957908,25.46949996948242,20.1200008392334,23.46999931335449,20.51499938964844,13.381639194949225,-0.8937227553215373,25.65999984741211,20.51499938964844,23.96135191986527,-0.8937227553215373,26.06999969482422,20.51499938964844,25.942027511228115,-0.8937227553215373,22.64999961853028,19.940000534057617,28.530000686645508,19.940000534057617,0.2169082383602714,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,1.38142844608852,0.0668648817178746,0.005721,"['📋 Director', '🔥 VERY LARGE TRADE', '🌿 MID CAP', '📡 Tech', '🚀 SPIKE +10% [7d]', '🚀 SPIKE +20% [14d]', '🚀 SPIKE +20% [30d]', '📉 BELOW SMA20', '🔻 OVERSOLD (RSI < 30)', '📉 DIP SETUP', '🟢 SUCCESSFUL TRADE C1', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,13,Ultra Conviction (12 - 14)
ALKT,"GENERAL ATLANTIC, L.P.",2025-08-11,Buy,20.7,650000,13452470,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1017645/000095014225002162/xslF345X05/es250667530_4-alkt1.xml,20.06999969482422,20.65999984741211,20.940000534057617,20.020000457763672,25.05349998474121,29.623045850957908,25.46949996948242,20.1200008392334,23.46999931335449,20.51499938964844,13.381639194949225,-0.8937227553215373,25.65999984741211,20.51499938964844,23.96135191986527,-0.8937227553215373,26.06999969482422,20.51499938964844,25.942027511228115,-0.8937227553215373,22.64999961853028,19.940000534057617,28.530000686645508,19.940000534057617,0.2169082383602714,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,1.38142844608852,0.0668648817178746,0.005721,"['📋 Director', '🔥 VERY LARGE TRADE', '🌿 MID CAP', '📡 Tech', '🚀 SPIKE +10% [7d]', '🚀 SPIKE +20% [14d]', '🚀 SPIKE +20% [30d]', '📉 BELOW SMA20', '🔻 OVERSOLD (RSI < 30)', '📉 DIP SETUP', '🟢 SUCCESSFUL TRADE C1', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,13,Ultra Conviction (12 - 14)
ASA,"Saba Capital Management, L.P.",2025-08-11,Buy,35.0,327900,11476500,10% Owner,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1230869/000151028125000415/xslF345X05/primary_doc.xml,34.599998474121094,35.220001220703125,35.310001373291016,34.560001373291016,,71.6421385082025,,35.119998931884766,35.56999969482422,33.619998931884766,1.628570556640625,-3.942860194614956,36.900001525878906,33.619998931884766,5.428575788225446,-3.942860194614956,40.970001220703125,33.619998931884766,17.057146344866073,-3.942860194614956,35.599998474121094,31.46999931335449,35.599998474121094,30.950000762939453,0.1505714416503906,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,0.9985715321132108,0.0283523991341098,0.017266,"['🔟 10% Owner', '🔥 VERY LARGE TRADE', '🌱 SMALL CAP', '🏦 Financial', '🚀 SPIKE +5% [14d]', '🚀 SPIKE +10% [30d]', '🚀 OVERBOUGHT (RSI > 70)', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🟢 SUCCESSFUL TRADE C1', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
ASA,"Saba Capital Management, L.P.",2025-08-12,Buy,35.39,354169,12534041,10% Owner,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1230869/000151028125000417/xslF345X05/primary_doc.xml,35.2599983215332,35.2599983215332,35.56999969482422,35.04999923706055,,,,35.220001220703125,35.52000045776367,33.619998931884766,0.3673366989648807,-5.001415846609875,37.34000015258789,33.619998931884766,5.510031513387652,-5.001415846609875,40.970001220703125,33.619998931884766,15.767169315352143,-5.001415846609875,35.599998474121094,32.400001525878906,35.599998474121094,30.950000762939453,0.1503249246813409,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,0.9821429933820444,0.0278543119720528,0.018857,"['🔟 10% Owner', '🔥 VERY LARGE TRADE', '🌱 SMALL CAP', '🏦 Financial', '🚀 SPIKE +5% [14d]', '🚀 SPIKE +10% [30d]', '📉 DIP -5% [7d]', '📉 DIP -5% [14d]', '📉 DIP -5% [30d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🟢 SUCCESSFUL TRADE C1', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
AUPH,TANG KEVIN,2025-08-01,Buy,10.12,1000000,10120000,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1178579/000141588925021066/xslF345X05/form4-08052025_090800.xml,9.359999656677246,10.489999771118164,10.520000457763672,9.329999923706056,,,,9.244999885559082,11.800000190734863,10.449999809265137,16.600792398565854,3.2608676804855485,12.479999542236328,10.449999809265137,23.320153579410366,3.2608676804855485,,,,,9.829999923706056,8.800000190734863,9.829999923706056,8.550000190734863,0.154150227784168,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,0.4653571673801968,0.0443619806991275,0.006571,"['📋 Director', '🔥 VERY LARGE TRADE', '🌱 SMALL CAP', '🏥 Healthcare', '📉 BELOW CLOSE', '🚀 SPIKE +10% [7d]', '🚀 SPIKE +20% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🟢 SUCCESSFUL TRADE C1', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,14,Ultra Conviction (12 - 14)
AUPH,TANG KEVIN,2025-08-05,Buy,11.68,200000,2336000,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1178579/000141588925021066/xslF345X05/form4-08052025_090800.xml,11.5,11.699999809265137,11.800000190734863,11.270000457763672,,,,11.449999809265137,11.789999961853027,11.260000228881836,0.9417804953170174,-3.595888451354142,12.529999732971191,11.18000030517578,7.2773949740684225,-4.280819305001886,12.640000343322754,11.18000030517578,8.219181021598922,-4.280819305001886,11.479999542236328,8.800000190734863,11.479999542236328,8.550000190734863,0.0727739497406842,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,0.5278571673801967,0.0451159979474692,0.001517,"['📋 Director', '💰 LARGE TRADE', '🌱 SMALL CAP', '🏥 Healthcare', '🚀 SPIKE +5% [14d]', '🚀 SPIKE +5% [30d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🟢 SUCCESSFUL TRADE C1', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
BHC,Paulson John,2025-08-11,Buy,6.35,2000000,12700000,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/885590/000101359425001002/xslF345X05/form4.xml,5.75,6.659999847412109,6.980000019073486,5.75,6.301500058174133,59.2851039703704,6.285500073432923,5.75,8.6899995803833,6.670000076293945,36.850387092650415,5.039371280219617,8.6899995803833,6.670000076293945,36.850387092650415,5.039371280219617,8.6899995803833,6.670000076293945,36.850387092650415,5.039371280219617,6.110000133514404,5.650000095367432,7.099999904632568,5.5,0.1259842669869971,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,0.3678571496691022,0.0552338075220889,0.00479,"['📋 Director', '💰 LARGE TRADE', '🌿 MID CAP', '🏥 Healthcare', '📉 BELOW CLOSE', '🚀 SPIKE +20% [7d]', '🚀 SPIKE +20% [14d]', '🚀 SPIKE +20% [30d]', '📈 ABOVE SMA20', '⚡️ SMA SUPPORT RECLAIMED', '🟡 NEUTRAL (RSI)', '🟢 SUCCESSFUL TRADE C1', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,13,Ultra Conviction (12 - 14)
BHC,Paulson John,2025-08-12,Buy,6.88,1156640,7957683,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/885590/000101359425001002/xslF345X05/form4.xml,6.690000057220459,7.0,7.019999980926514,6.670000076293945,6.330500054359436,64.17349286928902,6.301500058174133,6.659999847412109,8.6899995803833,6.989999771118164,26.308133435803793,1.598833882531456,8.6899995803833,6.989999771118164,26.308133435803793,1.598833882531456,8.6899995803833,6.989999771118164,26.308133435803793,1.598833882531456,6.980000019073486,5.679999828338623,7.099999904632568,5.5,0.0537790697674418,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,0.3771428721291678,0.0538775531613096,0.003001,"['📋 Director', '💰 LARGE TRADE', '🌿 MID CAP', '🏥 Healthcare', '📉 BELOW CLOSE', '🚀 SPIKE +20% [7d]', '🚀 SPIKE +20% [14d]', '🚀 SPIKE +20% [30d]', '📈 ABOVE SMA20', '🟡 NEUTRAL (RSI)', '💪 STRONG TREND', '🟢 SUCCESSFUL TRADE C1', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
BHC,Paulson John,2025-08-14,Buy,9.0,34721118,312490062,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/885590/000101359425001065/xslF345X05/form4.xml,7.349999904632568,7.510000228881836,7.769999980926514,7.21999979019165,,,6.367000055313111,7.170000076293945,8.6899995803833,7.449999809265137,-3.4444491068522134,-17.22222434149848,8.6899995803833,7.019999980926514,-3.4444491068522134,-22.000000211927624,8.6899995803833,7.019999980926514,-3.4444491068522134,-22.000000211927624,7.179999828338623,5.679999828338623,7.179999828338623,5.5,,🔴 DROP BEFORE SPIKE - BAD TRADE,0.398571423121861,0.0530720920072734,0.117859,"['📋 Director', '🔥 VERY LARGE TRADE', '🌿 MID CAP', '🏥 Healthcare', '🚀 BUYING INTO STRENGTH', '📈 ABOVE CLOSE', '📉 DIP -10% [7d]', '📉 DIP -20% [14d]', '📉 DIP -20% [30d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,🔴 UNSUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
BRT,GOULD JEFFREY,2025-08-11,Buy,14.939999999999998,4478,66900,PRESIDENT AND CEO,https://finviz.com/http://www.sec.gov/Archives/edgar/data/14846/000121465925011985/xslF345X05/marketforms-70285.xml,14.899999618530272,14.960000038146973,15.239999771118164,14.710000038146973,15.218000030517578,42.48896052410714,15.254500007629394,14.899999618530272,15.399999618530272,14.890000343322754,3.07898004371,-0.3346697234085932,16.0,14.890000343322754,7.095046854083015,-0.3346697234085932,16.239999771118164,14.890000343322754,8.701471024887326,-0.3346697234085932,15.31999969482422,14.550000190734863,15.75,14.170000076293944,0.0803212442870441,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,0.4528571537562781,0.0302712000402087,0.000243,"['👑 CEO', '🟢 SMALL TRADE', '🐣 MICRO CAP', '🏘️ Real Estate', '🚀 SPIKE +5% [14d]', '🚀 SPIKE +5% [30d]', '📉 BELOW SMA20', '🟡 NEUTRAL (RSI)', '⚪ NEUTRAL TRADE C1', '🔁 CLUSTER BUY', '🧩 MULTIPLE BUYS']",⚪ NEUTRAL TRADE C1,🟢 SUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
BRT,GOULD JEFFREY,2025-08-12,Buy,14.960000000000004,3468,51894,PRESIDENT AND CEO,https://finviz.com/http://www.sec.gov/Archives/edgar/data/14846/000121465925011985/xslF345X05/marketforms-70285.xml,14.890000343322754,15.100000381469728,15.1899995803833,14.890000343322754,15.210000038146973,45.98694772232941,15.218000030517578,14.960000038146973,15.399999618530272,14.890000343322754,2.941173920656878,-0.4679121435644968,16.0,14.890000343322754,6.951871657753991,-0.4679121435644968,16.479999542236328,14.890000343322754,10.16042474756902,-0.4679121435644968,15.31999969482422,14.710000038146973,15.75,14.170000076293944,0.0982620524850119,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,0.4449999673025951,0.0294701957656031,0.000188,"['👑 CEO', '🟢 SMALL TRADE', '🐣 MICRO CAP', '🏘️ Real Estate', '🚀 SPIKE +5% [14d]', '🚀 SPIKE +10% [30d]', '📉 BELOW SMA20', '🟡 NEUTRAL (RSI)', '🟢 SUCCESSFUL TRADE C1', '🔁 CLUSTER BUY', '🧩 MULTIPLE BUYS']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
CCO,MORENO ARTURO R,2025-07-29,Buy,1.09,28507,31073,10% Owner,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1045060/000095017025101054/xslF345X05/ownership.xml,1.1200000047683716,1.1200000047683716,1.1399999856948853,1.059999942779541,1.1875000059604646,43.84500962127429,1.1900000035762788,1.1100000143051147,1.25,1.0,14.6788990825688,-8.256880733944962,1.25,1.0,14.6788990825688,-8.256880733944962,1.3200000524520874,1.0,21.10092224331076,-8.256880733944962,1.2200000286102295,1.1100000143051147,1.2599999904632568,1.1100000143051147,0.1651375971802877,🟢 SPIKE BEFORE DROP - SUCCESSFUL TRADE,0.0549999901226588,0.0491071338290158,5.9e-05,"['🔟 10% Owner', '🌱 SMALL CAP', '📞 Communication', '🧨 CAUGHT THE KNIFE [7d]', '📉 BELOW CLOSE', '🚀 SPIKE +10% [7d]', '🚀 SPIKE +10% [14d]', '🚀 SPIKE +20% [30d]', '📉 DIP -5% [7d]', '📉 DIP -5% [14d]', '📉 DIP -5% [30d]', '📅 NEAR EARNINGS', '📉 BELOW SMA20', '🟡 NEUTRAL (RSI)', '🟢 SUCCESSFUL TRADE C1', '🧩 MULTIPLE BUYS', '🧠 SMART INSIDER']",🟢 SUCCESSFUL TRADE C1,🟢 SUCCESSFUL TRADE,12,Ultra Conviction (12 - 14)
