date,open,high,low,close,volume,sma_20,rsi_14,price_prev,sma_20_prev
2025-07-24,10.630000114440918,10.630000114440918,10.59000015258789,10.59000015258789,24700,,,,
2025-07-25,10.640000343322754,10.649999618530272,10.609999656677246,10.609999656677246,32300,,,10.59000015258789,
2025-07-28,10.640000343322754,10.640000343322754,10.619999885559082,10.619999885559082,29000,,,10.609999656677246,
2025-07-29,10.619999885559082,10.649999618530272,10.600000381469728,10.640000343322754,51200,,,10.619999885559082,
2025-07-30,10.579999923706056,10.699999809265137,10.56999969482422,10.56999969482422,33900,,,10.640000343322754,
2025-07-31,10.65999984741211,10.699999809265137,10.479999542236328,10.5600004196167,118500,,,10.56999969482422,
2025-08-01,10.489999771118164,10.489999771118164,10.329999923706056,10.369999885559082,63200,,,10.5600004196167,
2025-08-04,10.40999984741211,10.5,10.390000343322754,10.5,38600,,,10.369999885559082,
2025-08-05,10.520000457763672,10.529999732971191,10.43000030517578,10.5,46000,,,10.5,
2025-08-06,10.460000038146973,10.539999961853027,10.43000030517578,10.539999961853027,51200,,,10.5,
2025-08-07,10.539999961853027,10.619999885559082,10.489999771118164,10.609999656677246,34700,,,10.539999961853027,
2025-08-08,10.68000030517578,10.720000267028809,10.56999969482422,10.56999969482422,23300,,,10.609999656677246,
2025-08-11,10.59000015258789,10.699999809265137,10.550000190734863,10.5600004196167,22400,,,10.56999969482422,
2025-08-12,10.609999656677246,10.720000267028809,10.609999656677246,10.699999809265137,19800,,62.55284924378549,10.5600004196167,
2025-08-13,10.75,10.789999961853027,10.699999809265137,10.75,50400,,66.00869256097266,10.699999809265137,
2025-08-14,10.729999542236328,10.770000457763672,10.699999809265137,10.720000267028809,13500,,62.29408864025421,10.75,
2025-08-15,10.770000457763672,10.770000457763672,10.720000267028809,10.720000267028809,25600,,62.29408864025421,10.720000267028809,
2025-08-18,10.760000228881836,10.850000381469728,10.699999809265137,10.84000015258789,26800,,70.09988262291475,10.720000267028809,
2025-08-19,10.869999885559082,10.869999885559082,10.68000030517578,10.6899995803833,44800,,54.822106854248695,10.84000015258789,
2025-08-20,10.6899995803833,10.75,10.600000381469728,10.65999984741211,24900,10.615999984741212,52.36408620660114,10.6899995803833,
2025-08-21,10.68000030517578,10.760000228881836,10.68000030517578,10.720000267028809,22100,10.622499990463258,56.559248059750686,10.65999984741211,10.615999984741212
