date,open,high,low,close,volume,price,sma_20,rsi_14,price_prev,sma_20_prev
2025-06-23,549.6699829101562,553.3300170898438,549.5,551.5800170898438,79000,,,,,
2025-06-24,553.0,558.030029296875,538.8200073242188,557.3200073242188,95400,,,,,
2025-06-25,557.5800170898438,557.5800170898438,550.530029296875,552.5,184400,,,,,
2025-06-26,555.969970703125,558.0399780273438,550.7899780273438,555.8800048828125,268200,,,,,
2025-06-27,556.1199951171875,562.77001953125,554.1699829101562,559.3599853515625,337400,,,,,
2025-06-30,506.5199890136719,508.7099914550781,473.54998779296875,486.92999267578125,734600,,,,,
2025-07-01,485.0,487.9800109863281,475.25,483.9200134277344,315600,,,,,
2025-07-02,480.3500061035156,486.5799865722656,471.239990234375,471.239990234375,215100,,,,,
2025-07-03,474.6300048828125,474.8999938964844,469.79998779296875,473.17999267578125,90800,,,,,
2025-07-07,472.510009765625,473.6600036621094,458.0799865722656,460.70001220703125,199200,,,,,
2025-07-08,457.44000244140625,468.32000732421875,457.44000244140625,465.8999938964844,200200,,,,,
2025-07-09,467.3500061035156,474.239990234375,462.6400146484375,471.57000732421875,172300,,,,,
2025-07-10,468.05999755859375,471.1300048828125,464.5899963378906,465.67999267578125,132800,,,,,
2025-07-11,462.44000244140625,465.739990234375,458.0799865722656,459.9100036621094,95700,,,,,
2025-07-14,462.760009765625,465.6199951171875,458.760009765625,464.9100036621094,102300,,,,,
2025-07-15,462.5899963378906,462.5899963378906,453.7200012207031,453.7200012207031,98900,,,,,
2025-07-16,456.4599914550781,458.94000244140625,452.04998779296875,457.2900085449219,122800,,,,,
2025-07-17,455.9200134277344,459.7300109863281,453.3500061035156,457.4599914550781,111200,,,,,
2025-07-18,458.4500122070313,458.7699890136719,450.3599853515625,451.2999877929688,101100,,,,,
2025-07-21,452.0899963378906,454.1799926757813,449.010009765625,449.4200134277344,91800,,,,,
2025-07-22,451.4500122070313,462.55999755859375,451.1099853515625,452.8699951171875,196700,,,,,
2025-07-23,453.6900024414063,468.4599914550781,453.6900024414063,466.1099853515625,156200,,,,,
2025-07-24,464.25,471.3200073242188,459.510009765625,463.0199890136719,218400,,,,,
2025-07-25,459.2799987792969,470.760009765625,459.2799987792969,470.7200012207031,142700,,,,,
2025-07-28,468.55999755859375,473.55999755859375,462.3900146484375,466.0799865722656,168800,,,,,
2025-07-29,465.6499938964844,469.7200012207031,464.0,464.6900024414063,128300,,,,,
2025-07-30,419.55999755859375,433.80999755859375,410.0,416.5700073242188,522000,,,,,
2025-07-31,412.7999877929688,423.3599853515625,411.2999877929688,412.2999877929688,263500,,,,,
2025-08-01,415.6499938964844,424.8699951171875,408.4200134277344,417.8500061035156,278700,,,,,
2025-08-04,417.1000061035156,426.8299865722656,417.1000061035156,423.3299865722656,207200,,,,,
2025-08-05,421.2099914550781,431.6600036621094,421.2099914550781,428.0799865722656,177600,,,,,
