date,open,high,low,close,volume,price,sma_20,rsi_14,price_prev,sma_20_prev
2025-06-23,0.20399999618530273,0.24500000476837158,0.20000000298023224,0.23600000143051147,17254600,,,,,
2025-06-24,0.22200000286102295,0.22599999606609344,0.20999999344348907,0.21299999952316284,4072200,,,,,
2025-06-25,0.21699999272823334,0.22499999403953552,0.21400000154972076,0.21699999272823334,2969900,,,,,
2025-06-26,0.21400000154972076,0.2280000001192093,0.2070000022649765,0.22300000488758087,6280200,,,,,
2025-06-27,0.22300000488758087,0.2240000069141388,0.210999995470047,0.210999995470047,2695800,,,,,
2025-06-30,0.210999995470047,0.21799999475479126,0.20200000703334808,0.21299999952316284,1771700,,,,,
2025-07-01,0.20999999344348907,0.21299999952316284,0.1899999976158142,0.19300000369548798,2366200,,,,,
2025-07-02,0.19099999964237213,0.20000000298023224,0.19099999964237213,0.19300000369548798,859200,,,,,
2025-07-03,0.19499999284744263,0.19900000095367432,0.17800000309944153,0.18799999356269836,1591600,,,,,
2025-07-07,0.1850000023841858,0.1940000057220459,0.1809999942779541,0.18700000643730164,1066500,,,,,
2025-07-08,0.18700000643730164,0.19900000095367432,0.1850000023841858,0.19599999487400055,1403700,,,,,
2025-07-09,0.19900000095367432,0.21699999272823334,0.1899999976158142,0.2029999941587448,4590800,,,,,
2025-07-10,0.19599999487400055,0.19900000095367432,0.1860000044107437,0.19499999284744263,3375400,,,,,
2025-07-11,0.19099999964237213,0.20999999344348907,0.1899999976158142,0.2070000022649765,3926900,,,,,
2025-07-14,0.20200000703334808,0.20800000429153442,0.19499999284744263,0.1979999989271164,1594900,,,,,
2025-07-15,0.19300000369548798,0.21400000154972076,0.19200000166893005,0.19499999284744263,9327100,,,,,
2025-07-16,0.19599999487400055,0.22300000488758087,0.19599999487400055,0.21799999475479126,12526000,,,,,
2025-07-17,0.2189999967813491,0.2189999967813491,0.1959999948740005,0.1959999948740005,83882300,,,,,
2025-07-18,0.1959999948740005,0.2150000035762787,0.1909999996423721,0.2039999961853027,16725800,,,,,
2025-07-21,0.2049999982118606,0.238999992609024,0.1949999928474426,0.2269999980926513,27418600,,,,,
2025-07-22,0.2240000069141388,0.2269999980926513,0.2090000063180923,0.2220000028610229,9548500,,,,,
2025-07-23,0.2199999988079071,0.2939999997615814,0.2160000056028366,0.2919999957084656,40506500,,,,,
2025-07-24,0.2649999856948852,0.2899999916553497,0.2419999986886978,0.2660000026226043,20210100,,,,,
2025-07-25,0.3179999887943268,0.3400000035762787,0.2849999964237213,0.3149999976158142,61619000,,,,,
2025-07-28,0.3499999940395355,0.4550000131130218,0.3030000030994415,0.3199999928474426,62798400,,,,,
2025-07-29,0.3050000071525574,0.3619999885559082,0.2630000114440918,0.3230000138282776,19749600,,,,,
2025-07-30,0.3039999902248382,0.3400000035762787,0.2849999964237213,0.2980000078678131,8920500,,,,,
2025-07-31,0.2840000092983246,0.2899999916553497,0.2549999952316284,0.257999986410141,7076000,,,,,
2025-08-01,0.2409999966621399,0.2549999952316284,0.2269999980926513,0.2380000054836273,4018300,,,,,
2025-08-04,0.2360000014305114,0.2590000033378601,0.2319999933242797,0.238999992609024,4189000,,,,,
2025-08-05,0.2440000027418136,0.3100000023841858,0.231000006198883,0.2770000100135803,64027600,,,,,
