date,open,high,low,close,volume,price,sma_20,rsi_14,price_prev,sma_20_prev
2025-07-31,85.0,124.62999725341795,84.1050033569336,115.5,64409000,,,,,
2025-08-01,134.82000732421875,142.9199981689453,110.11000061035156,122.0,56350600,,,,,
2025-08-04,113.91999816894533,114.28500366210938,88.5999984741211,88.5999984741211,39710100,,,,,
2025-08-05,91.19000244140624,94.0,79.0,79.08000183105469,25342000,,,,,
2025-08-06,76.9000015258789,91.48999786376952,76.6500015258789,90.31999969482422,28703600,,,,,
2025-08-07,86.6500015258789,87.87999725341797,77.80000305175781,78.23999786376953,14153700,,,,,
2025-08-08,82.54000091552734,82.5999984741211,78.0,78.11000061035156,7353700,,,,,
2025-08-11,78.77999877929688,84.0,78.0,82.5,8620600,,,,,
2025-08-12,84.0,90.69000244140625,83.91000366210938,87.36000061035156,10438200,,,,,
2025-08-13,90.95999908447266,91.0,81.05000305175781,81.91000366210938,8099900,,,,,
