date,open,high,low,close,volume,sma_20,rsi_14,price_prev,sma_20_prev
2025-03-06,31.89999961853028,32.52000045776367,29.75,31.790000915527344,76000,,,,
2025-03-07,31.670000076293945,31.82999992370605,31.14999961853028,31.6299991607666,58600,,,,
2025-03-10,31.21999931335449,31.6299991607666,30.309999465942383,30.31999969482422,120000,,,,
2025-03-11,30.850000381469727,31.39999961853028,29.940000534057617,30.18000030517578,120300,,,,
2025-03-12,30.46999931335449,30.71999931335449,30.13999938964844,30.450000762939453,92200,,,,
2025-03-13,30.56999969482422,30.690000534057617,30.09000015258789,30.200000762939453,83300,,,,
2025-03-14,30.979999542236328,31.0,30.440000534057617,30.90999984741211,90600,,,,
2025-03-17,30.799999237060547,31.350000381469727,30.43000030517578,31.0,102600,,,,
2025-03-18,30.81999969482422,31.200000762939453,30.450000762939453,31.020000457763672,113300,,,,
2025-03-19,30.96999931335449,31.700000762939453,30.90999984741211,31.3700008392334,105800,,,,
2025-03-20,31.030000686645508,31.530000686645508,31.0,31.040000915527344,96100,,,,
2025-03-21,30.940000534057617,31.46999931335449,30.64999961853028,31.059999465942383,240400,,,,
2025-03-24,31.850000381469727,31.979999542236328,31.520000457763672,31.809999465942383,170500,,,,
2025-03-25,31.90999984741211,32.040000915527344,31.530000686645508,31.61000061035156,72100,,,,
2025-03-26,31.75,31.93000030517578,31.25,31.57999992370605,75900,,,,
2025-03-27,31.670000076293945,31.76000022888184,31.31999969482422,31.540000915527344,41400,,,,
2025-03-28,31.420000076293945,31.739999771118164,30.729999542236328,30.86000061035156,41000,,,,
2025-03-31,31.200000762939453,31.299999237060547,30.51000022888184,30.790000915527344,84300,,,,
2025-04-01,30.600000381469727,30.90999984741211,30.36000061035156,30.850000381469727,63400,,,,
2025-04-02,30.39999961853028,30.90999984741211,30.3700008392334,30.799999237060547,86200,,,,
2025-04-03,29.290000915527344,29.290000915527344,28.61000061035156,28.61000061035156,131200,,,,
2025-04-04,26.75,28.31999969482422,26.75,28.07999992370605,150700,,,,
2025-04-07,27.209999084472656,29.39999961853028,27.07999992370605,28.209999084472656,172300,,,,
2025-04-08,29.07999992370605,29.07999992370605,28.13999938964844,28.559999465942383,141700,,,,
2025-04-09,28.030000686645508,30.84000015258789,28.030000686645508,29.84000015258789,157900,,,,
2025-04-10,29.229999542236328,30.32999992370605,28.299999237060547,28.81999969482422,214900,,,,
2025-04-11,28.450000762939453,29.729999542236328,28.06999969482422,28.520000457763672,135900,,,,
2025-04-14,29.14999961853028,29.600000381469727,28.049999237060547,28.950000762939453,136300,,,,
2025-04-15,28.700000762939453,29.729999542236328,28.700000762939453,29.420000076293945,163000,,,,
2025-04-16,29.559999465942383,30.06999969482422,29.3700008392334,29.8799991607666,158300,,,,
2025-04-17,29.43000030517578,30.229999542236328,29.43000030517578,30.1200008392334,129200,,,,
2025-04-21,29.93000030517578,30.270000457763672,29.61000061035156,29.989999771118164,102800,,,,
2025-04-22,30.32999992370605,31.040000915527344,29.729999542236328,30.959999084472656,75100,,,,
2025-04-23,31.63999938964844,32.08000183105469,30.920000076293945,31.280000686645508,79300,,,,
2025-04-24,30.059999465942383,31.290000915527344,30.0,30.89999961853028,131000,,,,
2025-04-25,30.700000762939453,31.049999237060547,30.65999984741211,31.040000915527344,96600,,,,
2025-04-28,31.040000915527344,31.06999969482422,30.530000686645508,30.809999465942383,80300,,,,
2025-04-29,31.11000061035156,31.309999465942383,30.64999961853028,31.059999465942383,88500,,,,
2025-04-30,31.299999237060547,31.770000457763672,30.3700008392334,30.459999084472656,130200,,,,
2025-05-01,31.39999961853028,31.39999961853028,30.309999465942383,30.670000076293945,135100,,,,
2025-05-02,31.030000686645508,31.520000457763672,31.0,31.5,131300,,,,
2025-05-05,31.71999931335449,31.71999931335449,30.82999992370605,31.34000015258789,93200,,,,
2025-05-06,30.90999984741211,31.38999938964844,30.76000022888184,31.100000381469727,73700,,,,
2025-05-07,31.459999084472656,31.8799991607666,31.030000686645508,31.11000061035156,87300,,,,
2025-05-08,31.299999237060547,32.04999923706055,31.229999542236328,31.8799991607666,75000,,,,
2025-05-09,31.89999961853028,31.89999961853028,31.26000022888184,31.63999938964844,71000,,,,
2025-05-12,32.779998779296875,33.06999969482422,32.25,32.400001525878906,95100,,,,
2025-05-13,32.70000076293945,32.70000076293945,32.09000015258789,32.47999954223633,63900,,,,
2025-05-14,32.31999969482422,32.4900016784668,32.09000015258789,32.09000015258789,67200,,,,
2025-05-15,32.08000183105469,32.810001373291016,32.08000183105469,32.779998779296875,78600,,,,
2025-05-16,32.689998626708984,32.79999923706055,32.310001373291016,32.439998626708984,64900,,,,
2025-05-19,32.130001068115234,32.529998779296875,32.130001068115234,32.470001220703125,67900,,,,
2025-05-20,32.52000045776367,32.689998626708984,32.310001373291016,32.54999923706055,51400,,,,
2025-05-21,32.22999954223633,32.529998779296875,31.63999938964844,31.809999465942383,56700,,,,
2025-05-22,31.57999992370605,31.940000534057617,31.520000457763672,31.600000381469727,53000,,,,
2025-05-23,31.01000022888184,31.530000686645508,31.01000022888184,31.440000534057617,77200,,,,
2025-05-27,31.71999931335449,32.060001373291016,31.479999542236328,32.060001373291016,40300,,,,
2025-05-28,32.0,32.0,31.51000022888184,31.520000457763672,36900,,,,
2025-05-29,31.59000015258789,31.770000457763672,31.34000015258789,31.75,49500,,,,
2025-05-30,31.56999969482422,31.739999771118164,31.229999542236328,31.530000686645508,87100,,,,
2025-06-02,31.5,31.940000534057617,31.100000381469727,31.21999931335449,93700,,,,
2025-06-03,31.13999938964844,31.770000457763672,31.049999237060547,31.700000762939453,54100,,,,
2025-06-04,31.600000381469727,31.770000457763672,31.020000457763672,31.06999969482422,57100,,,,
2025-06-05,31.07999992370605,31.07999992370605,30.700000762939453,30.84000015258789,60700,,,,
2025-06-06,31.280000686645508,31.5,30.8799991607666,31.43000030517578,59300,,,,
2025-06-09,31.600000381469727,31.76000022888184,31.43000030517578,31.57999992370605,65900,,,,
2025-06-10,31.780000686645508,32.150001525878906,31.6299991607666,31.88999938964844,55000,,,,
2025-06-11,32.0099983215332,32.220001220703125,31.530000686645508,31.64999961853028,63700,,,,
2025-06-12,31.540000915527344,31.729999542236328,31.13999938964844,31.39999961853028,52900,,,,
2025-06-13,31.059999465942383,31.280000686645508,30.51000022888184,30.56999969482422,82500,,,,
2025-06-16,30.8799991607666,30.8799991607666,30.1299991607666,30.229999542236328,63000,,,,
2025-06-17,30.100000381469727,30.31999969482422,29.93000030517578,30.190000534057617,59200,,,,
2025-06-18,30.170000076293945,30.59000015258789,30.170000076293945,30.3700008392334,49000,,,,
2025-06-20,30.559999465942383,30.61000061035156,30.190000534057617,30.39999961853028,130200,,,,
2025-06-23,30.36000061035156,31.299999237060547,30.34000015258789,31.299999237060547,57900,,,,
2025-06-24,31.549999237060547,31.96999931335449,31.209999084472656,31.530000686645508,65800,,,31.299999237060547,
2025-06-25,31.540000915527344,31.729999542236328,31.280000686645508,31.520000457763672,63100,,,31.530000686645508,
2025-06-26,31.530000686645508,32.29999923706055,31.290000915527344,32.2400016784668,60100,,,31.520000457763672,
2025-06-27,32.2400016784668,32.689998626708984,32.02000045776367,32.619998931884766,171200,,,32.2400016784668,
2025-06-30,32.7599983215332,33.0,32.38999938964844,32.40999984741211,75100,,,32.619998931884766,
2025-07-01,32.209999084472656,33.880001068115234,32.11000061035156,33.599998474121094,75600,,,32.40999984741211,
2025-07-02,33.77000045776367,34.02000045776367,33.08000183105469,33.75,227800,,,33.599998474121094,
2025-07-03,34.0099983215332,34.689998626708984,33.5,34.599998474121094,56700,,,33.75,
2025-07-07,34.38999938964844,34.720001220703125,33.86000061035156,33.93000030517578,80100,,,34.599998474121094,
2025-07-08,34.09000015258789,34.5099983215332,34.04999923706055,34.220001220703125,167100,,,33.93000030517578,
2025-07-09,34.310001373291016,34.349998474121094,33.97999954223633,34.33000183105469,70900,,,34.220001220703125,
2025-07-10,34.16999816894531,34.619998931884766,34.060001373291016,34.36000061035156,71700,,,34.33000183105469,
2025-07-11,34.099998474121094,34.349998474121094,33.689998626708984,33.7400016784668,54900,,65.76074991713386,34.36000061035156,
2025-07-14,33.689998626708984,34.54999923706055,33.22999954223633,34.439998626708984,77800,,71.66528263031297,33.7400016784668,
2025-07-15,34.5,34.5,33.400001525878906,33.470001220703125,77900,,56.99718463043028,34.439998626708984,
2025-07-16,33.779998779296875,33.93000030517578,33.13999938964844,33.869998931884766,73600,,60.58021775075865,33.470001220703125,
2025-07-17,33.790000915527344,34.540000915527344,33.54999923706055,34.36000061035156,72600,,64.48413881467208,33.869998931884766,
2025-07-18,34.619998931884766,34.689998626708984,33.86000061035156,34.130001068115234,76000,,61.40988865598363,34.36000061035156,
2025-07-21,34.16999816894531,34.61000061035156,34.09000015258789,34.16999816894531,48900,33.429500102996826,61.7513866987676,34.130001068115234,
2025-07-22,34.189998626708984,34.61000061035156,34.060001373291016,34.060001373291016,53400,33.56750020980835,60.17428630672294,34.16999816894531,33.429500102996826
2025-07-23,34.290000915527344,34.290000915527344,33.779998779296875,34.189998626708984,47100,33.700500106811525,61.428070570710425,34.060001373291016,33.56750020980835
2025-07-24,33.5,33.720001220703125,32.7400016784668,32.84000015258789,87800,33.766500091552736,45.43222947543926,34.189998626708984,33.700500106811525
2025-07-25,32.84000015258789,33.7599983215332,32.2599983215332,32.459999084472656,55000,33.777499961853025,42.10835435540718,32.84000015258789,33.766500091552736
2025-07-28,32.31999969482422,32.5099983215332,32.06999969482422,32.290000915527344,54600,33.761000061035155,40.674685143380586,32.459999084472656,33.777499961853025
2025-07-29,32.5099983215332,33.29999923706055,31.76000022888184,31.8799991607666,51000,33.73450002670288,37.37000101422732,32.290000915527344,33.761000061035155
2025-07-30,31.96999931335449,32.16999816894531,30.989999771118164,31.14999961853028,61400,33.61200008392334,32.3329872097498,31.8799991607666,33.73450002670288
2025-07-31,30.8700008392334,31.520000457763672,30.40999984741211,30.549999237060547,108200,33.452000045776366,28.88662827834125,31.14999961853028,33.61200008392334
2025-08-01,30.280000686645508,30.56999969482422,29.82999992370605,30.09000015258789,136000,33.22650012969971,26.550100396908448,30.549999237060547,33.452000045776366
2025-08-04,30.09000015258789,31.68000030517578,29.809999465942383,30.11000061035156,73500,33.0355001449585,26.82723530363312,30.09000015258789,33.22650012969971
2025-08-05,29.950000762939453,30.5,29.6299991607666,30.25,100700,32.83700008392334,28.850908019732017,30.11000061035156,33.0355001449585
2025-08-06,30.18000030517578,30.64999961853028,30.059999465942383,30.1200008392334,70900,,,,
2025-08-07,30.38999938964844,30.93000030517578,29.82999992370605,30.200000762939453,71000,,,,
2025-08-08,30.459999084472656,30.59000015258789,30.34000015258789,30.450000762939453,44000,,,,
2025-08-11,30.64999961853028,30.65999984741211,30.21999931335449,30.600000381469727,64900,,,,
2025-08-12,30.86000061035156,31.82999992370605,30.530000686645508,31.76000022888184,73900,,,,
2025-08-13,32.0,32.13999938964844,31.709999084472656,32.09000015258789,71300,,,,
2025-08-14,31.709999084472656,31.89999961853028,31.309999465942383,31.63999938964844,66500,,,,
2025-08-15,31.729999542236328,31.729999542236328,30.75,30.850000381469727,272200,,,,
2025-08-18,30.89999961853028,31.440000534057617,30.790000915527344,31.3799991607666,76000,,,,
2025-08-19,31.420000076293945,31.65999984741211,31.209999084472656,31.38999938964844,52000,,,,
2025-08-20,31.440000534057617,31.530000686645508,31.219999313354492,31.38999938964844,58800,,,,
2025-08-21,31.34000015258789,31.440000534057617,31.010000228881836,31.25,57500,,,,
