date,open,high,low,close,volume,price,sma_20,rsi_14,price_prev,sma_20_prev
2025-06-23,8.579999923706055,8.600000381469727,8.510000228881836,8.59000015258789,486400,,,,,
2025-06-24,8.630000114440918,8.710000038146973,8.609999656677246,8.710000038146973,528000,,,,,
2025-06-25,8.710000038146973,8.710000038146973,8.670000076293945,8.710000038146973,492200,,,,,
2025-06-26,8.699999809265137,8.729999542236328,8.649999618530273,8.680000305175781,765400,,,,,
2025-06-27,8.710000038146973,8.779999732971191,8.699999809265137,8.779999732971191,376100,,,,,
2025-06-30,8.819999694824219,8.859999656677246,8.800000190734863,8.859999656677246,644300,,,,,
2025-07-01,8.859999656677246,8.9399995803833,8.84000015258789,8.90999984741211,450800,,,,,
2025-07-02,8.930000305175781,8.979999542236328,8.90999984741211,8.979999542236328,390000,,,,,
2025-07-03,9.0,9.029999732971191,8.989999771118164,9.020000457763672,267500,,,,,
2025-07-07,9.029999732971191,9.029999732971191,8.920000076293945,8.930000305175781,326000,,,,,
2025-07-08,8.9399995803833,8.949999809265137,8.899999618530273,8.930000305175781,342100,,,,,
2025-07-09,8.949999809265137,8.970000267028809,8.920000076293945,8.960000038146973,339200,,,,,
2025-07-10,8.970000267028809,8.989999771118164,8.949999809265137,8.979999542236328,237000,,,,,
2025-07-11,8.979999542236328,9.0,8.949999809265137,8.989999771118164,292900,,,,,
2025-07-14,8.949999809265137,8.970000267028809,8.90999984741211,8.920000076293945,445800,,,,,
2025-07-15,8.970000267028809,8.970000267028809,8.920000076293945,8.949999809265137,463900,,,,,
2025-07-16,8.970000267028809,8.979999542236328,8.880000114440918,8.899999618530273,410000,,,,,
2025-07-17,8.899999618530273,9.010000228881836,8.899999618530273,9.010000228881836,469200,,,,,
2025-07-18,9.020000457763672,9.050000190734863,8.970000267028809,8.970000267028809,838500,,,,,
2025-07-21,9.0,9.06999969482422,9.0,9.050000190734863,418900,,,,,
2025-07-22,9.0600004196167,9.0600004196167,8.989999771118164,9.050000190734863,549100,,,,,
2025-07-23,9.050000190734863,9.140000343322754,9.050000190734863,9.119999885559082,993500,,,,,
2025-07-24,9.029999732971191,9.06999969482422,9.020000457763672,9.029999732971191,551300,,,,,
2025-07-25,9.029999732971191,9.100000381469728,9.020000457763672,9.06999969482422,660400,,,,,
2025-07-28,9.09000015258789,9.09000015258789,9.010000228881836,9.029999732971191,286300,,,,,
2025-07-29,9.050000190734863,9.050000190734863,8.960000038146973,8.979999542236328,364800,,,,,
2025-07-30,9.020000457763672,9.020000457763672,8.90999984741211,8.970000267028809,476000,,,,,
2025-07-31,9.050000190734863,9.050000190734863,8.930000305175781,8.930000305175781,542600,,,,,
2025-08-01,8.899999618530273,8.899999618530273,8.770000457763672,8.800000190734863,528600,,,,,
2025-08-04,8.829999923706055,8.890000343322754,8.8100004196167,8.890000343322754,293800,,,,,
2025-08-05,8.899999618530273,8.9399995803833,8.84000015258789,8.869999885559082,467000,,,,,
2025-08-06,8.899999618530273,8.930000305175781,8.880000114440918,8.90999984741211,661200,,,,,
2025-08-07,8.979999542236328,9.029999732971191,8.90999984741211,8.960000038146973,576800,,,,,
