date,open,high,low,close,volume,price,sma_20,rsi_14,price_prev,sma_20_prev
2025-06-23,37.54999923706055,38.880001068115234,37.54999923706055,38.77000045776367,41400,,,,,
2025-06-24,39.02000045776367,39.59999847412109,38.95000076293945,39.02999877929688,40700,,,,,
2025-06-25,39.0,39.2599983215332,38.34999847412109,38.810001373291016,75200,,,,,
2025-06-26,38.77000045776367,39.459999084472656,38.5099983215332,39.43000030517578,61300,,,,,
2025-06-27,39.56999969482422,39.970001220703125,38.58000183105469,39.630001068115234,245500,,,,,
2025-06-30,39.720001220703125,39.880001068115234,39.130001068115234,39.16999816894531,69000,,,,,
2025-07-01,38.9900016784668,41.0,38.810001373291016,40.43999862670898,93300,,,,,
2025-07-02,40.70000076293945,41.13999938964844,40.41999816894531,41.0,62700,,,,,
2025-07-03,41.369998931884766,41.869998931884766,40.650001525878906,41.790000915527344,71400,,,,,
2025-07-07,41.4900016784668,42.150001525878906,40.7400016784668,40.7400016784668,58400,,,,,
2025-07-08,40.88999938964844,41.59000015258789,40.88999938964844,41.040000915527344,48000,,,,,
2025-07-09,41.150001525878906,41.20000076293945,40.41999816894531,40.880001068115234,26000,,,,,
2025-07-10,40.7400016784668,41.66999816894531,40.34999847412109,41.06999969482422,41100,,,,,
2025-07-11,40.91999816894531,40.91999816894531,39.63999938964844,40.34999847412109,67800,,,,,
2025-07-14,40.40999984741211,41.27000045776367,40.400001525878906,41.2599983215332,57300,,,,,
2025-07-15,41.20000076293945,41.20000076293945,39.7400016784668,39.900001525878906,54600,,,,,
2025-07-16,40.02000045776367,40.459999084472656,39.630001068115234,40.43000030517578,48100,,,,,
2025-07-17,40.25,41.08000183105469,39.58000183105469,40.93000030517578,51000,,,,,
2025-07-18,41.13999938964844,41.13999938964844,39.790000915527344,40.33000183105469,55800,,,,,
2025-07-21,40.459999084472656,41.65999984741211,39.90999984741211,40.77999877929688,42800,,,,,
2025-07-22,40.7599983215332,41.02000045776367,40.4900016784668,40.630001068115234,35700,,,,,
2025-07-23,41.27000045776367,41.27000045776367,39.220001220703125,40.68000030517578,56000,,,,,
2025-07-24,40.27000045776367,40.4900016784668,39.61000061035156,39.650001525878906,47800,,,,,
2025-07-25,39.560001373291016,39.560001373291016,39.02999877929688,39.209999084472656,27700,,,,,
2025-07-28,39.220001220703125,39.220001220703125,38.380001068115234,38.630001068115234,37600,,,,,
2025-07-29,38.869998931884766,38.869998931884766,37.650001525878906,37.959999084472656,46900,,,,,
2025-07-30,38.75,38.75,36.81999969482422,36.93999862670898,53500,,,,,
2025-07-31,36.54999923706055,36.81999969482422,36.18999862670898,36.5,43500,,,,,
2025-08-01,36.16999816894531,36.38999938964844,35.599998474121094,35.77000045776367,50600,,,,,
2025-08-04,35.959999084472656,36.4900016784668,35.5,35.939998626708984,40100,,,,,
2025-08-05,36.08000183105469,36.09000015258789,35.18000030517578,35.95000076293945,39800,,,,,
2025-08-06,35.790000915527344,36.02000045776367,35.34000015258789,35.38999938964844,25600,,,,,
2025-08-07,35.58000183105469,35.58000183105469,34.93000030517578,35.209999084472656,34800,,,,,
