date,open,high,low,close,volume,sma_20,rsi_14,price_prev,sma_20_prev
2025-01-17,87.25,88.62999725341797,87.05000305175781,88.08000183105469,9578900.0,,,,
2025-01-21,88.44999694824219,88.69999694824219,87.7699966430664,88.37999725341797,8376600.0,,,,
2025-01-22,88.23999786376953,88.45999908447266,87.41999816894531,87.83999633789062,5222900.0,,,,
2025-01-23,87.87000274658203,89.33000183105469,87.80000305175781,89.25,5694300.0,,,,
2025-01-24,89.11000061035156,90.3000030517578,88.81999969482422,90.19000244140624,7349500.0,,,,
2025-01-27,90.66000366210938,92.4800033569336,90.3499984741211,92.45999908447266,9164300.0,,,,
2025-01-28,92.45999908447266,93.08000183105467,91.66999816894533,91.9800033569336,7961100.0,,,,
2025-01-29,92.52999877929688,92.9800033569336,91.36000061035156,91.41000366210938,5514700.0,,,,
2025-01-30,91.72000122070312,92.81999969482422,91.45999908447266,91.98999786376952,5101600.0,,,,
2025-01-31,91.72000122070312,92.0999984741211,90.6500015258789,90.81999969482422,7215400.0,,,,
2025-02-03,90.2699966430664,91.20999908447266,89.25,90.52999877929688,5800300.0,,,,
2025-02-04,89.86000061035156,91.11000061035156,89.69999694824219,90.97000122070312,5196300.0,,,,
2025-02-05,91.2699966430664,92.06999969482422,90.68000030517578,91.69000244140624,5181100.0,,,,
2025-02-06,91.26000213623048,91.94000244140624,90.76000213623048,90.81999969482422,4509300.0,,,,
2025-02-07,91.12000274658205,91.16999816894533,89.55000305175781,90.01000213623047,6349400.0,,,,
2025-02-10,90.29000091552734,90.94000244140624,90.01000213623047,90.83999633789062,5029300.0,,,,
2025-02-11,90.83999633789062,91.47000122070312,90.5,91.1999969482422,6534800.0,,,,
2025-02-12,90.5999984741211,91.63999938964844,89.91000366210938,91.3499984741211,7053200.0,,,,
2025-02-13,91.2699966430664,92.4800033569336,90.87000274658205,92.1999969482422,5991000.0,,,,
2025-02-14,92.41999816894533,93.0500030517578,91.86000061035156,92.80999755859376,10855400.0,,,,
2025-02-18,87.95999908447266,88.44000244140625,85.05999755859375,86.06999969482422,14516700.0,,,,
2025-02-19,86.0,87.16999816894531,85.69999694824219,87.0,8972100.0,,,,
2025-02-20,86.7699966430664,88.2699966430664,86.3499984741211,87.94000244140625,5804300.0,,,,
2025-02-21,87.63999938964844,91.1500015258789,87.58000183105469,89.94000244140625,11763000.0,,,,
2025-02-24,89.54000091552734,91.06999969482422,89.12000274658203,90.16999816894533,7158500.0,,,,
2025-02-25,90.36000061035156,90.8499984741211,89.22000122070312,90.4800033569336,6290300.0,,,,
2025-02-26,90.45999908447266,91.19000244140624,90.0,90.58000183105467,5108500.0,,,,
2025-02-27,90.3000030517578,91.27999877929688,90.0999984741211,90.73999786376952,4735900.0,,,,
2025-02-28,91.5500030517578,92.4000015258789,90.3000030517578,92.0199966430664,7685300.0,,,,
2025-03-03,92.66999816894533,94.93000030517578,92.3000030517578,94.3000030517578,9306100.0,,,,
2025-03-04,94.75,95.56999969482422,92.9499969482422,93.02999877929688,7644300.0,,,,
2025-03-05,93.58999633789062,94.7300033569336,93.2699966430664,94.05999755859376,5820600.0,,,,
2025-03-06,93.73999786376952,93.9800033569336,92.08999633789062,93.12999725341795,5339800.0,,,,
2025-03-07,92.5999984741211,95.02999877929688,92.44000244140624,94.5,7795900.0,,,,
2025-03-10,94.58000183105467,96.25,93.5500030517578,93.8000030517578,10771700.0,,,,
2025-03-11,93.4000015258789,93.94000244140624,92.66999816894533,93.27999877929688,7457600.0,,,,
2025-03-12,92.88999938964844,93.0,90.3499984741211,91.51000213623048,6301000.0,,,,
2025-03-13,91.7699966430664,92.73999786376952,91.55999755859376,92.33000183105467,6737600.0,,,,
2025-03-14,92.30999755859376,93.3000030517578,92.12000274658205,93.06999969482422,7788600.0,,,,
2025-03-17,93.06999969482422,93.68000030517578,92.81999969482422,93.3499984741211,8099200.0,,,,
2025-03-18,93.66999816894533,93.72000122070312,91.73999786376952,92.20999908447266,12259300.0,,,,
2025-03-19,92.26000213623048,92.81999969482422,91.13999938964844,91.87000274658205,11665200.0,,,,
2025-03-20,92.0,92.0,90.29000091552734,91.22000122070312,10469600.0,,,,
2025-03-21,90.55999755859376,90.83999633789062,89.62999725341797,90.33000183105467,14027600.0,,,,
2025-03-24,90.69000244140624,90.83999633789062,89.69999694824219,90.12999725341795,5420400.0,,,,
2025-03-25,90.27999877929688,90.5,87.5199966430664,88.58999633789062,8819800.0,,,,
