date,open,high,low,close,volume,sma_20,rsi_14,price_prev,sma_20_prev
2025-03-06,120.16999816894533,122.1449966430664,118.1050033569336,120.51000213623048,278900,,,,
2025-03-07,120.1999969482422,122.6500015258789,118.22000122070312,122.47000122070312,180700,,,,
2025-03-10,120.33999633789062,125.11000061035156,119.72000122070312,122.41000366210938,488000,,,,
2025-03-11,123.26000213623048,126.56999969482422,121.5500030517578,125.27999877929688,881800,,,,
2025-03-12,126.97000122070312,127.25,119.62000274658205,119.6500015258789,807900,,,,
2025-03-13,119.23999786376952,121.5500030517578,115.7699966430664,115.91000366210938,409400,,,,
2025-03-14,118.19000244140624,120.38999938964844,116.3249969482422,120.27999877929688,451000,,,,
2025-03-17,119.45999908447266,123.44000244140624,119.45999908447266,121.83999633789062,339100,,,,
2025-03-18,123.5199966430664,123.5199966430664,119.04000091552734,119.7699966430664,334000,,,,
2025-03-19,119.9000015258789,124.0199966430664,119.87000274658205,122.4000015258789,591000,,,,
2025-03-20,121.5,122.47000122070312,120.2249984741211,120.37999725341795,286100,,,,
2025-03-21,118.91000366210938,119.08999633789062,116.93000030517578,118.95999908447266,443300,,,,
2025-03-24,120.95999908447266,123.68499755859376,120.58999633789062,122.88999938964844,304600,,,,
2025-03-25,123.30999755859376,124.63999938964844,121.5500030517578,122.7699966430664,287500,,,,
2025-03-26,123.20999908447266,123.31999969482422,119.81999969482422,120.4499969482422,306800,,,,
2025-03-27,120.33000183105467,120.33000183105467,116.8249969482422,119.58000183105467,327900,,,,
2025-03-28,119.58999633789062,119.58999633789062,114.1500015258789,115.83999633789062,353900,,,,
2025-03-31,114.58999633789062,118.02999877929688,112.1999969482422,116.5,368300,,,,
2025-04-01,118.04000091552734,121.80999755859376,117.62000274658205,120.9000015258789,327300,,,,
2025-04-02,119.33000183105467,123.72000122070312,118.30999755859376,123.18000030517578,277500,,,,
2025-04-03,117.45999908447266,118.36499786376952,112.6999969482422,112.87000274658205,733300,,,,
2025-04-04,106.8499984741211,109.56300354003906,104.23999786376952,107.11000061035156,490200,,,,
2025-04-07,104.2699966430664,110.58000183105467,100.16500091552734,105.62000274658205,545200,,,,
2025-04-08,110.20999908447266,110.20999908447266,102.86000061035156,104.4800033569336,332400,,,,
2025-04-09,102.48999786376952,118.25,102.41899871826172,117.58000183105467,736500,,,,
2025-04-10,114.26000213623048,117.53500366210938,111.25,113.08999633789062,783600,,,,
2025-04-11,113.23999786376952,116.0999984741211,111.125,115.31999969482422,341400,,,,
2025-04-14,115.83999633789062,116.62000274658205,113.63999938964844,115.45999908447266,286100,,,,
2025-04-15,115.16000366210938,117.4800033569336,115.0,115.5500030517578,189000,,,,
2025-04-16,115.20999908447266,116.29900360107422,111.8550033569336,113.48999786376952,272200,,,,
2025-04-17,113.87999725341795,114.94000244140624,113.12000274658205,113.37999725341795,228800,,,,
2025-04-21,112.37999725341795,112.37999725341795,108.73999786376952,109.81999969482422,172600,,,,
2025-04-22,112.13999938964844,113.63999938964844,110.37000274658205,112.9499969482422,252600,,,,
2025-04-23,117.16999816894533,119.69000244140624,114.43000030517578,115.3000030517578,287900,,,,
2025-04-24,115.69000244140624,120.36000061035156,115.4000015258789,120.0,189100,,,,
2025-04-25,119.6500015258789,119.9499969482422,118.48999786376952,119.9499969482422,162700,,,,
2025-04-28,119.68000030517578,122.6999969482422,118.81999969482422,119.25,304100,,,,
