date,open,high,low,close,volume,price,sma_20,rsi_14,price_prev,sma_20_prev
2025-07-17,50.5,51.30500030517578,50.34000015258789,51.27000045776367,4665000,,,,,
2025-07-18,51.470001220703125,51.5,50.22999954223633,50.52999877929688,2749200,,,,,
2025-07-21,50.720001220703125,50.90999984741211,50.060001373291016,50.13999938964844,3630700,,,,,
2025-07-22,50.130001068115234,51.09999847412109,50.01499938964844,51.08000183105469,2760400,,,,,
2025-07-23,51.43000030517578,51.43000030517578,50.95000076293945,51.11000061035156,2928900,,,,,
2025-07-24,51.0,51.470001220703125,49.66299819946289,51.060001373291016,2452200,,,,,
2025-07-25,51.150001525878906,51.540000915527344,50.81999969482422,51.52000045776367,2939400,,,,,
2025-07-28,51.560001373291016,51.900001525878906,51.09000015258789,51.2599983215332,3206000,,,,,
2025-07-29,51.40999984741211,51.540000915527344,50.5,50.91999816894531,3950400,,,,,
2025-07-30,52.86000061035156,52.86000061035156,49.2599983215332,49.650001525878906,9711900,,,,,
2025-07-31,48.9900016784668,49.310001373291016,47.83100128173828,47.93000030517578,4957200,,,,,
2025-08-01,47.02999877929688,47.29999923706055,46.470001220703125,46.54999923706055,4973300,,,,,
2025-08-04,46.72999954223633,47.310001373291016,46.345001220703125,47.220001220703125,5443900,,,,,
