insider_name,title,type,security,shares,price,value,code,filing_date
Vestberg Hans Erik,Chairman and CEO,Sell,Common Stock,18789.0,0.0,0.0,G,2025-05-28
Vestberg Hans Erik,Chairman and CEO,Sell,Common Stock,9395.0,0.0,0.0,G,2025-05-28
Vestberg Hans Erik,Chairman and CEO,Sell,Common Stock,9394.0,0.0,0.0,G,2025-05-28
