insider_name,title,type,security,shares,price,value,code,filing_date
Gowder Amy L,Senior Vice President,Sell,Common Stock,7303.0,245.91,1795880.73,F,2025-06-03
Gowder Amy L,Senior Vice President,Sell,Common Stock,16391.0,0.0,0.0,M,2025-06-03
Procacci Riccardo,Senior Vice President,Sell,Common Stock,3831.0,222.26,851478.06,S,2025-05-14
Procacci Riccardo,Senior Vice President,Sell,Common Stock,5061.0,123.31,624071.91,M,2025-05-14
Procacci Riccardo,Senior Vice President,Sell,Common Stock,1230.0,222.4,273552.0,S,2025-05-14
Procacci Riccardo,Senior Vice President,Sell,Common Stock,1050.0,222.78,233919.0,S,2025-05-14
ANGEL STEPHEN F,Unknown,Sell,Common Stock,968.0,0.0,0.0,A,2025-05-07
Bazin Sebastien,Unknown,Sell,Common Stock,968.0,0.0,0.0,A,2025-05-07
Billson Margaret S,Unknown,Sell,Common Stock,968.0,0.0,0.0,A,2025-05-07
Enders Thomas,Unknown,Sell,Common Stock,968.0,0.0,0.0,A,2025-05-07
GARDEN EDWARD P,Unknown,Sell,Common Stock,968.0,0.0,0.0,A,2025-05-07
HORTON THOMAS W,Unknown,Sell,Common Stock,968.0,0.0,0.0,A,2025-05-07
LESJAK CATHERINE A,Unknown,Sell,Common Stock,968.0,0.0,0.0,A,2025-05-07
McDew Darren W,Unknown,Sell,Common Stock,968.0,0.0,0.0,A,2025-05-07
Goren Isabella D,Unknown,Sell,Common Stock,968.0,0.0,0.0,A,2025-05-07
Ali Mohamed,Senior Vice President,Sell,Common Stock,2023.0,123.31,249456.13,M,2025-05-01
Ali Mohamed,Senior Vice President,Sell,Common Stock,421.0,199.53,84002.13,S,2025-05-01
Ali Mohamed,Senior Vice President,Sell,Common Stock,1602.0,200.67,321473.34,S,2025-05-01
Giglietti Robert M.,Vice President,Sell,Common Stock,957.0,199.58,190998.06,S,2025-04-28
Giglietti Robert M.,Vice President,Sell,Common Stock,4104.0,196.73,807379.92,S,2025-04-28
Giglietti Robert M.,Vice President,Sell,Common Stock,5061.0,123.31,624071.91,M,2025-04-28
Ali Mohamed,Senior Vice President,Sell,Common Stock,1007.0,201.7,203111.9,S,2025-03-05
Ali Mohamed,Senior Vice President,Sell,Common Stock,1440.0,194.31,279806.4,S,2025-03-05
Ali Mohamed,Senior Vice President,Sell,Common Stock,817.0,196.22,160311.74,S,2025-03-05
Ali Mohamed,Senior Vice President,Sell,Common Stock,566.0,200.11,113262.26,S,2025-03-05
Ali Mohamed,Senior Vice President,Sell,Common Stock,1217.0,198.47,241537.99,S,2025-03-05
Ali Mohamed,Senior Vice President,Sell,Common Stock,428.0,197.56,84555.68,S,2025-03-05
Ali Mohamed,Senior Vice President,Sell,Common Stock,721.0,195.17,140717.57,S,2025-03-05
Gowder Amy L,Senior Vice President,Sell,Common Stock,2877.0,0.0,0.0,M,2025-03-04
Stokes Russell,Senior Vice President,Sell,Common Stock,6103.0,0.0,0.0,M,2025-03-04
Stokes Russell,Senior Vice President,Sell,Common Stock,2731.0,206.98,565262.38,F,2025-03-04
Stokes Russell,Senior Vice President,Sell,Common Stock,7672.0,0.0,0.0,M,2025-03-04
Gowder Amy L,Senior Vice President,Sell,Common Stock,863.0,206.98,178623.74,F,2025-03-04
Procacci Riccardo,Senior Vice President,Sell,Common Stock,5020.0,0.0,0.0,M,2025-03-04
Procacci Riccardo,Senior Vice President,Sell,Common Stock,2159.0,206.98,446869.82,F,2025-03-04
Procacci Riccardo,Senior Vice President,Sell,Common Stock,2877.0,0.0,0.0,M,2025-03-04
Procacci Riccardo,Senior Vice President,Sell,Common Stock,1238.0,206.98,256241.24,F,2025-03-04
Ali Mohamed,Senior Vice President,Sell,Common Stock,1506.0,206.98,311711.88,F,2025-03-04
Stokes Russell,Senior Vice President,Sell,Common Stock,3377.0,206.98,698971.46,F,2025-03-04
Giglietti Robert M.,Vice President,Sell,Common Stock,3453.0,0.0,0.0,M,2025-03-04
Giglietti Robert M.,Vice President,Sell,Common Stock,2952.0,0.0,0.0,M,2025-03-04
Giglietti Robert M.,Vice President,Sell,Common Stock,1179.0,206.98,244029.42,F,2025-03-04
GHAI RAHUL,Senior Vice President,Sell,Common Stock,5949.0,206.98,1231324.02,F,2025-03-04
Ali Mohamed,Senior Vice President,Sell,Common Stock,4795.0,0.0,0.0,M,2025-03-04
Giglietti Robert M.,Vice President,Sell,Common Stock,1091.0,206.98,225815.18,F,2025-03-04
GHAI RAHUL,Senior Vice President,Sell,Common Stock,14385.0,0.0,0.0,M,2025-03-04
Ali Mohamed,Senior Vice President,Sell,Common Stock,2113.0,206.98,437348.74,F,2025-03-04
Ali Mohamed,Senior Vice President,Sell,Common Stock,5020.0,0.0,0.0,M,2025-03-04
Stokes Russell,Senior Vice President,Sell,Common Stock,11841.0,123.31,1460113.71,M,2025-02-25
