insider_name,title,type,security,shares,price,value,code,filing_date
JOHNSON KIRK L.,Executive Vice President,Buy,Common Stock,5300.0,94.24,499472.0,P,2025-06-17
O'BRIEN ANDREW M.,Senior Vice President,Sell,Common Stock,658.0,99.36,65378.88,F,2025-02-11
Bullock William L. Jr.,Executive Vice President & CFO,Sell,Common Stock,3890.0,99.36,386510.4,F,2025-02-11
HAYNES WELSH KONTESSA S,VP & Controller as of 3-1-2025,Sell,Common Stock,506.0,99.36,50276.16,F,2025-02-11
DELK CHRISTOPHER P.,"Vice President, Controller",Sell,Common Stock,3579.0,0.0,0.0,M,2025-02-11
DELK CHRISTOPHER P.,"Vice President, Controller",Sell,Common Stock,917.0,99.36,91113.12,F,2025-02-11
Rose Kelly Brunetti,SVP & General Counsel,Sell,Common Stock,12050.0,0.0,0.0,M,2025-02-11
Rose Kelly Brunetti,SVP & General Counsel,Sell,Common Stock,2950.0,99.36,293112.0,F,2025-02-11
Olds Nicholas G,Executive Vice President,Sell,Common Stock,8968.0,0.0,0.0,M,2025-02-11
Olds Nicholas G,Executive Vice President,Sell,Common Stock,1974.0,99.36,196136.64,F,2025-02-11
O'BRIEN ANDREW M.,Senior Vice President,Sell,Common Stock,2556.0,0.0,0.0,M,2025-02-11
LUNDQUIST ANDREW D,Senior Vice President,Sell,Common Stock,1297.0,99.36,128869.92,F,2025-02-11
Bullock William L. Jr.,Executive Vice President & CFO,Sell,Common Stock,14591.0,0.0,0.0,M,2025-02-11
LUNDQUIST ANDREW D,Senior Vice President,Sell,Common Stock,4671.0,0.0,0.0,M,2025-02-11
LEACH TIMOTHY A,Unknown,Sell,Common Stock,20178.0,0.0,0.0,M,2025-02-11
LEACH TIMOTHY A,Unknown,Sell,Common Stock,5957.0,99.36,591887.52,F,2025-02-11
Lance Ryan Michael,Chairman and CEO,Sell,Common Stock,58699.0,0.0,0.0,M,2025-02-11
Lance Ryan Michael,Chairman and CEO,Sell,Common Stock,20210.0,99.36,2008065.6,F,2025-02-11
JOHNSON KIRK L.,Senior Vice President,Sell,Common Stock,3216.0,0.0,0.0,M,2025-02-11
JOHNSON KIRK L.,Senior Vice President,Sell,Common Stock,819.0,99.36,81375.84,F,2025-02-11
Hrap Heather G.,Senior Vice President,Sell,Common Stock,3871.0,0.0,0.0,M,2025-02-11
Hrap Heather G.,Senior Vice President,Sell,Common Stock,987.0,99.36,98068.32,F,2025-02-11
HAYNES WELSH KONTESSA S,VP & Controller as of 3-1-2025,Sell,Common Stock,1827.0,0.0,0.0,M,2025-02-11
