insider_name,title,type,security,shares,price,value,code,filing_date
Nix Jerry,Unknown,Sell,"Common Stock, $.10 Par Value",5801.0,0.0,0.0,A,2025-04-29
Gunning Patrick J.,Unknown,Sell,"Common Stock, $.10 Par Value",5801.0,0.0,0.0,A,2025-04-29
Lewis Stephen E,Unknown,Sell,"Common Stock, $.10 Par Value",5801.0,0.0,0.0,A,2025-04-29
Bell Susan R.,Unknown,Sell,"Common Stock, $.10 Par Value",5801.0,0.0,0.0,A,2025-04-29
Rollins Timothy Curtis,,Sell,"Common Stock, $.10 Par Value",5801.0,0.0,0.0,A,2025-04-29
Kreisler Amy Rollins,,Sell,"Common Stock, $.10 Par Value",5801.0,0.0,0.0,A,2025-04-29
Wilson John F,Unknown,Sell,"Common Stock, $.10 Par Value",5801.0,0.0,0.0,A,2025-04-29
PALMER BEN M,President and CEO,Sell,Common Stock $.10 Par Value,83100.0,0.0,0.0,A,2025-01-30
PALMER BEN M,President and CEO,Sell,Common Stock $.10 Par Value,781.0,9.23,7208.63,F,2025-01-30
Schmit Michael,CFO and Corporate Secretary,Sell,Common Stock $.10 Par Value,23520.0,0.0,0.0,A,2025-01-30
HUBBELL RICHARD A,Executive Chairman of Board,Sell,"Common Stock, $.10 Par Value",42720.0,0.0,0.0,A,2025-01-30
HUBBELL RICHARD A,Executive Chairman of Board,Sell,"Common Stock, $.10 Par Value",967.0,9.23,8925.41,F,2025-01-30
Schmit Michael,CFO and Corporate Secretary,Sell,Common Stock $.10 Par Value,2855.0,9.13,26066.15,F,2025-01-28
PALMER BEN M,President and CEO,Sell,Common Stock $.10 Par Value,8810.0,9.13,80435.3,F,2025-01-28
HUBBELL RICHARD A,Executive Chairman of Board,Sell,"Common Stock, $.10 Par Value",6075.0,9.13,55464.75,F,2025-01-28
HUBBELL RICHARD A,Executive Chairman of Board,Sell,"Common Stock, $.10 Par Value",922.0,8.96,8261.12,F,2025-01-24
HUBBELL RICHARD A,Executive Chairman of Board,Sell,"Common Stock, $.10 Par Value",4615.0,9.23,42596.45,F,2025-01-24
PALMER BEN M,President and CEO,Sell,"Common Stock, $.10 Par Value",852.0,8.96,7633.92,F,2025-01-24
PALMER BEN M,President and CEO,Sell,Common Stock $.10 Par Value,8026.0,9.23,74079.98,F,2025-01-24
Schmit Michael,CFO and Corporate Secretary,Sell,"Common Stock, $.10 Par Value",2416.0,9.23,22299.68,F,2025-01-24
ROLLINS GARY W,,Sell,"Common Stock, $.10 Par Value",904.0,0.0,0.0,G,2024-12-17
Kreisler Amy Rollins,,Sell,"Common Stock, $.10 Par Value",9090.0,0.0,0.0,G,2024-08-26
Rollins Timothy Curtis,,Sell,"Common Stock, $.10 Par Value",12288.0,0.0,0.0,G,2024-08-19
Rollins Timothy Curtis,,Sell,"Common Stock, $.10 Par Value",10953.0,0.0,0.0,G,2024-08-19
