insider_name,title,type,security,shares,price,value,code,filing_date
"Greene Kimberly S,","Chairman, President & CEO, GPC",Sell,Southern Company Common Stock,13158.0,95.0,1250010.0,S,2025-07-22
WOMACK CHRISTOPHER C,"Chairman, President & CEO",Sell,Southern Company Common Stock,3285.0,89.64,294467.4,F,2025-05-27
WOMACK CHRISTOPHER C,"Chairman, President & CEO",Sell,Southern Company Common Stock,7355.0,89.64,659302.2,M,2025-05-27
Cummiskey Christopher,EVP,Sell,Southern Company Common Stock,12335.0,89.54,1104475.9,S,2025-05-27
Connally Stan W,EVP & COO,Sell,Southern Company Common Stock,12500.0,92.24,1153000.0,S,2025-04-01
"Greene Kimberly S,","Chairman, President & CEO, GPC",Sell,Southern Company Common Stock,32190.0,93.12,2997532.8,S,2025-03-11
Drake Sloane N,EVP & CHRO,Sell,Southern Company Common Stock,1372.0,0.0,0.0,M,2025-03-10
Drake Sloane N,EVP & CHRO,Sell,Southern Company Common Stock,613.0,91.4,56028.2,F,2025-03-10
WOMACK CHRISTOPHER C,"Chairman, President & CEO",Sell,Southern Company Common Stock,24407.0,90.13,2199802.91,S,2025-03-04
DAVIS MARTIN BERNARD,EVP & CIO,Sell,Southern Company Common Stock,1125.0,89.61,100811.25,S,2025-03-04
WOMACK CHRISTOPHER C,"Chairman, President & CEO",Sell,Southern Company Common Stock,1593.0,90.0,143370.0,S,2025-02-26
Cummiskey Christopher,EVP,Sell,Southern Company Common Stock,944.0,86.0,81184.0,S,2025-02-20
Sena Peter P III,"Chairman,President & CEO, SNC",Sell,Southern Company Common Stock,1765.0,0.0,0.0,M,2025-02-18
Drake Sloane N,EVP & CHRO,Sell,Southern Company Common Stock,319.0,86.78,27682.82,F,2025-02-18
Drake Sloane N,EVP & CHRO,Sell,Southern Company Common Stock,713.0,0.0,0.0,M,2025-02-18
Sena Peter P III,"Chairman,President & CEO, SNC",Sell,Southern Company Common Stock,784.0,86.78,68035.52,F,2025-02-18
WOMACK CHRISTOPHER C,"Chairman, President & CEO",Sell,Southern Company Common Stock,1864.0,86.78,161757.92,F,2025-02-18
Cummiskey Christopher,EVP,Sell,Southern Company Common Stock,764.0,86.78,66299.92,F,2025-02-18
Cummiskey Christopher,EVP,Sell,Southern Company Common Stock,1708.0,0.0,0.0,M,2025-02-18
"Kerr, II James Y","Chairman, President & CEO, GAS",Sell,Southern Company Common Stock,1376.0,86.78,119409.28,F,2025-02-18
"Kerr, II James Y","Chairman, President & CEO, GAS",Sell,Southern Company Common Stock,3080.0,0.0,0.0,M,2025-02-18
WOMACK CHRISTOPHER C,"Chairman, President & CEO",Sell,Southern Company Common Stock,4174.0,0.0,0.0,M,2025-02-18
