insider_name,title,type,security,shares,price,value,code,filing_date
DelSanto Anne,Unknown,Sell,Common Stock,240.0,143.27,34384.8,S,2025-07-16
Donaghey John,"EVP, Global Sales",Sell,Common Stock,2000.0,140.0,280000.0,S,2025-07-09
Oldham Paul R,"EVP, CFO",Sell,Common Stock,6042.0,85.97,519430.74,M,2025-06-24
Oldham Paul R,"EVP, CFO",Sell,Common Stock,4869.0,131.29,639251.01,F,2025-06-24
Oldham Paul R,"EVP, CFO",Sell,Common Stock,1173.0,131.29,154003.17,S,2025-06-24
DelSanto Anne,Unknown,Sell,Common Stock,240.0,124.39,29853.6,S,2025-06-18
DelSanto Anne,Unknown,Sell,Common Stock,2093.0,0.0,0.0,M,2025-05-06
BEARD GRANT H,Unknown,Sell,Common Stock,2616.0,0.0,0.0,M,2025-05-06
Minnix Lanesha,Unknown,Sell,Common Stock,2093.0,0.0,0.0,M,2025-05-06
FOSTER RONALD C,Unknown,Sell,Common Stock,2093.0,0.0,0.0,M,2025-05-06
Donikowski Tina,Unknown,Sell,Common Stock,2093.0,0.0,0.0,M,2025-05-06
BEARD GRANT H,Unknown,Sell,Common Stock,157.0,0.0,0.0,M,2025-05-06
Shirley Brian,Unknown,Sell,Common Stock,2093.0,0.0,0.0,M,2025-05-06
David Reed,Unknown,Sell,Common Stock,2093.0,0.0,0.0,M,2025-05-06
BALL FREDERICK,Unknown,Sell,Common Stock,2093.0,0.0,0.0,M,2025-05-06
BALL FREDERICK,Unknown,Sell,Common Stock,2655.0,0.0,0.0,M,2025-05-06
Roush John A,Unknown,Sell,Common Stock,2093.0,0.0,0.0,M,2025-05-06
Vonne Elizabeth Karpinski,"EVP, General Counsel",Sell,Common Stock,749.0,88.86,66556.14,F,2025-04-15
Donaghey John,"EVP, Global Sales",Sell,Common Stock,541.0,106.19,57448.79,F,2025-03-18
Oldham Paul R,"EVP, CFO",Sell,Common Stock,1119.0,106.19,118826.61,F,2025-03-18
Kelley Stephen Douglas,President and CEO,Sell,Common Stock,3873.0,106.19,411273.87,F,2025-03-18
Acebedo Eduardo Bernal,EVP and COO,Sell,Common Stock,2787.0,111.75,311447.25,S,2025-03-05
Acebedo Eduardo Bernal,EVP and COO,Sell,Common Stock,16522.0,111.59,1843689.98,S,2025-03-05
Acebedo Eduardo Bernal,EVP and COO,Sell,Common Stock,9297.0,111.75,1038939.75,F,2025-03-05
Acebedo Eduardo Bernal,EVP and COO,Sell,Common Stock,12084.0,85.97,1038861.48,M,2025-03-05
COLPITTS BERNARD RAYMOND JR,"SVP, Chief Accounting Officer",Sell,Common Stock,428.0,115.17,49292.76,F,2025-03-04
COLPITTS BERNARD RAYMOND JR,"SVP, Chief Accounting Officer",Sell,Common Stock,980.0,0.0,0.0,M,2025-03-04
Donaghey John,"EVP, Global Sales",Sell,Common Stock,876.0,0.0,0.0,D,2025-03-04
Donaghey John,"EVP, Global Sales",Sell,Common Stock,1000.0,115.17,115170.0,F,2025-03-04
Vonne Elizabeth Karpinski,"EVP, General Counsel",Sell,Common Stock,1431.0,115.17,164808.27,F,2025-03-04
Donaghey John,"EVP, Global Sales",Sell,Common Stock,1751.0,0.0,0.0,M,2025-03-04
Vonne Elizabeth Karpinski,"EVP, General Counsel",Sell,Common Stock,438.0,0.0,0.0,D,2025-03-04
Oldham Paul R,"EVP, CFO",Sell,Common Stock,1428.0,115.17,164462.76,F,2025-03-04
Vonne Elizabeth Karpinski,"EVP, General Counsel",Sell,Common Stock,1959.0,0.0,0.0,M,2025-03-04
Oldham Paul R,"EVP, CFO",Sell,Common Stock,3266.0,0.0,0.0,M,2025-03-04
Kelley Stephen Douglas,President and CEO,Sell,Common Stock,9361.0,115.17,1078106.37,F,2025-03-04
Kelley Stephen Douglas,President and CEO,Sell,Common Stock,10450.0,0.0,0.0,M,2025-03-04
Acebedo Eduardo Bernal,EVP and COO,Sell,Common Stock,4898.0,0.0,0.0,M,2025-03-04
Oldham Paul R,"EVP, CFO",Sell,Common Stock,3153.0,0.0,0.0,D,2025-03-04
Oldham Paul R,"EVP, CFO",Sell,Common Stock,6042.0,85.97,519430.74,M,2025-02-28
Oldham Paul R,"EVP, CFO",Sell,Common Stock,4981.0,125.0,622625.0,F,2025-02-28
Oldham Paul R,"EVP, CFO",Sell,Common Stock,1061.0,125.0,132625.0,S,2025-02-28
Oldham Paul R,"EVP, CFO",Sell,Common Stock,4347.0,131.54,571804.38,F,2025-02-21
Acebedo Eduardo Bernal,EVP and COO,Sell,Common Stock,6957.0,131.54,915123.78,M,2025-02-21
Kelley Stephen Douglas,President and CEO,Sell,Common Stock,11435.0,131.54,1504159.9,F,2025-02-21
Kelley Stephen Douglas,President and CEO,Sell,Common Stock,26088.0,131.54,3431615.52,M,2025-02-21
