insider_name,title,type,security,shares,price,value,code,filing_date
Anderson Chad,Executive VP and CFO,Sell,Common Stock,5500.0,63.9875,351931.25,S,2025-05-20
Anderson Chad,Executive VP and CFO,Sell,Common Stock,11227.0,0.0,0.0,A,2025-05-07
Olson Jon W,SVP and General Counsel,Sell,Common Stock,10698.0,61.146,654139.91,S,2025-05-06
McDearis Kevin,EVP & Chief Technology Officer,Sell,Common Stock,1916.0,63.4,121474.4,S,2025-03-18
Gianoni Michael P,President and CEO,Sell,Common Stock,15285.0,0.0,0.0,A,2025-02-26
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,3049.0,68.9,210076.1,F,2025-02-26
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,1630.0,68.9,112307.0,F,2025-02-26
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,2399.0,68.9,165291.1,F,2025-02-26
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,2612.0,68.9,179966.8,F,2025-02-26
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,1397.0,68.9,96253.3,F,2025-02-26
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,2057.0,68.9,141727.3,F,2025-02-26
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,4204.0,0.0,0.0,A,2025-02-26
Gianoni Michael P,President and CEO,Sell,Common Stock,8853.0,68.9,609971.7,F,2025-02-26
Gianoni Michael P,President and CEO,Sell,Common Stock,4732.0,68.9,326034.8,F,2025-02-26
Gianoni Michael P,President and CEO,Sell,Common Stock,6963.0,68.9,479750.7,F,2025-02-26
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,5733.0,0.0,0.0,A,2025-02-26
Gregoire Kevin P.,"EVP, Chief Operating Officer",Sell,Common Stock,2435.0,68.9,167771.5,F,2025-02-26
McDearis Kevin,EVP & Chief Technology Officer,Sell,Common Stock,4204.0,0.0,0.0,A,2025-02-26
Gregoire Kevin P.,"EVP, Chief Operating Officer",Sell,Common Stock,1302.0,68.9,89707.8,F,2025-02-26
Olson Jon W,SVP and General Counsel,Sell,Common Stock,1088.0,68.9,74963.2,F,2025-02-26
Olson Jon W,SVP and General Counsel,Sell,Common Stock,2388.0,0.0,0.0,A,2025-02-26
Olson Jon W,SVP and General Counsel,Sell,Common Stock,1384.0,68.9,95357.6,F,2025-02-26
Olson Jon W,SVP and General Counsel,Sell,Common Stock,740.0,68.9,50986.0,F,2025-02-26
McDearis Kevin,EVP & Chief Technology Officer,Sell,Common Stock,1915.0,68.9,131943.5,F,2025-02-26
McDearis Kevin,EVP & Chief Technology Officer,Sell,Common Stock,1302.0,68.9,89707.8,F,2025-02-26
McDearis Kevin,EVP & Chief Technology Officer,Sell,Common Stock,2435.0,68.9,167771.5,F,2025-02-26
Gregoire Kevin P.,"EVP, Chief Operating Officer",Sell,Common Stock,4204.0,0.0,0.0,A,2025-02-26
Gregoire Kevin P.,"EVP, Chief Operating Officer",Sell,Common Stock,1915.0,68.9,131943.5,F,2025-02-26
Gianoni Michael P,President and CEO,Sell,Common Stock,10131.0,0.0,0.0,A,2025-02-25
Gianoni Michael P,President and CEO,Sell,Common Stock,4940.0,0.0,0.0,A,2025-02-25
Gianoni Michael P,President and CEO,Sell,Common Stock,4473.0,68.24,305237.52,F,2025-02-25
Gianoni Michael P,President and CEO,Sell,Common Stock,4615.0,68.24,314927.6,F,2025-02-25
Gianoni Michael P,President and CEO,Sell,Common Stock,2251.0,68.24,153608.24,F,2025-02-25
Gianoni Michael P,President and CEO,Sell,Common Stock,9797.0,68.24,668547.28,F,2025-02-25
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,11222.0,0.0,0.0,A,2025-02-25
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,3860.0,0.0,0.0,A,2025-02-25
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,2402.0,0.0,0.0,A,2025-02-25
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,3335.0,0.0,0.0,A,2025-02-25
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,1615.0,68.24,110207.6,F,2025-02-25
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,1005.0,68.24,68581.2,F,2025-02-25
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,3428.0,68.24,233926.72,F,2025-02-25
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,7296.0,0.0,0.0,A,2025-02-25
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,2509.0,0.0,0.0,A,2025-02-25
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,1125.0,68.24,76770.0,F,2025-02-25
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,1162.0,68.24,79294.88,F,2025-02-25
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,1544.0,68.24,105362.56,F,2025-02-25
Benjamin David J,"EVP, Chief Commercial Officer",Sell,Common Stock,2465.0,68.24,168211.6,F,2025-02-25
Gregoire Kevin P.,"EVP, Chief Operating Officer",Sell,Common Stock,3033.0,68.24,206971.92,F,2025-02-25
Gianoni Michael P,President and CEO,Sell,Common Stock,29456.0,0.0,0.0,A,2025-02-25
BOOR ANTHONY W,CFO & Exec VP of Fin. & Admin.,Sell,Common Stock,1565.0,68.24,106795.6,F,2025-02-25
Gregoire Kevin P.,"EVP, Chief Operating Officer",Sell,Common Stock,1655.0,68.24,112937.2,F,2025-02-25
McDearis Kevin,EVP & Chief Technology Officer,Sell,Common Stock,2316.0,0.0,0.0,A,2025-02-25
Gregoire Kevin P.,"EVP, Chief Operating Officer",Sell,Common Stock,1429.0,68.24,97514.96,F,2025-02-25
Olson Jon W,SVP and General Counsel,Sell,Common Stock,4210.0,0.0,0.0,A,2025-02-25
Olson Jon W,SVP and General Counsel,Sell,Common Stock,1448.0,0.0,0.0,A,2025-02-25
