insider_name,title,type,security,shares,price,value,code,filing_date
ANDERSON KERRII B,Unknown,Sell,Common Stock,500.0,265.0,132500.0,S,2025-07-02
ANDERSON KERRII B,Unknown,Sell,Common Stock,500.0,260.0,130000.0,S,2025-06-12
Caveney Brian J,"EVP, Pres of ED, CMO & CSO",Sell,Common Stock,2000.0,247.0,494000.0,S,2025-06-05
Schechter Adam H,President & CEO,Sell,Common Stock,6105.0,248.73,1518496.65,S,2025-05-13
van der Vaart Sandra D,"EVP, Chief Legal Officer",Sell,Common Stock,1900.0,238.36,452884.0,S,2025-05-05
Wilkinson Peter J,"SVP, Chief Accounting Officer",Sell,Common Stock,829.0,242.265,200837.68,S,2025-05-05
Bailey Megan D.,"EVP, Pres, Central Labs & Intl",Sell,Common Stock,204.0,0.0,0.0,M,2025-04-03
Bailey Megan D.,"EVP, Pres, Central Labs & Intl",Sell,Common Stock,68.0,232.65,15820.2,F,2025-04-03
Bailey Megan D.,"EVP, Pres, Central Labs & Intl",Sell,Common Stock,1546.0,232.65,359676.9,F,2025-04-03
Bailey Megan D.,"EVP, Pres, Central Labs & Intl",Sell,Common Stock,4083.0,0.0,0.0,M,2025-04-03
EISENBERG GLENN A,Executive Vice President,Sell,Common Stock,8305.0,0.0,0.0,A,2025-03-31
Oyegunwa Akinbolade,"EVP, CIO & CTO",Sell,Common Stock,198.0,231.67,45870.66,F,2025-03-31
Wilkinson Peter J,"SVP, Chief Accounting Officer",Sell,Common Stock,359.0,231.67,83169.53,F,2025-03-31
Wilkinson Peter J,"SVP, Chief Accounting Officer",Sell,Common Stock,1249.0,0.0,0.0,A,2025-03-31
Caveney Brian J,"EVP, Pres of ED, CMO & CSO",Sell,Common Stock,2109.0,231.67,488592.03,F,2025-03-31
Caveney Brian J,"EVP, Pres of ED, CMO & CSO",Sell,Common Stock,4840.0,0.0,0.0,A,2025-03-31
BERBERIAN LANCE,"EVP, Special Advisor, Strategy",Sell,Common Stock,1353.0,231.67,313449.51,F,2025-03-31
BERBERIAN LANCE,"EVP, Special Advisor, Strategy",Sell,Common Stock,3325.0,0.0,0.0,A,2025-03-31
EISENBERG GLENN A,Executive Vice President,Sell,Common Stock,3630.0,231.67,840962.1,F,2025-03-31
Oyegunwa Akinbolade,"EVP, CIO & CTO",Sell,Common Stock,688.0,0.0,0.0,A,2025-03-31
Schechter Adam H,President & CEO,Sell,Common Stock,13584.0,231.67,3147005.28,F,2025-03-31
Schechter Adam H,President & CEO,Sell,Common Stock,30469.0,0.0,0.0,A,2025-03-31
van der Vaart Sandra D,"EVP, Chief Legal Officer",Sell,Common Stock,1352.0,231.67,313217.84,F,2025-03-31
van der Vaart Sandra D,"EVP, Chief Legal Officer",Sell,Common Stock,3325.0,0.0,0.0,A,2025-03-31
Schroeder Mark S,"EVP, Pres Diagnostics & COO",Sell,Common Stock,2635.0,231.67,610450.45,S,2025-03-31
Schroeder Mark S,"EVP, Pres Diagnostics & COO",Sell,Common Stock,2205.0,231.67,510832.35,F,2025-03-31
Schroeder Mark S,"EVP, Pres Diagnostics & COO",Sell,Common Stock,4840.0,0.0,0.0,A,2025-03-31
Summy Amy B.,"EVP, Chief Marketing Officer",Sell,Common Stock,758.0,231.67,175605.86,S,2025-03-31
Summy Amy B.,"EVP, Chief Marketing Officer",Sell,Common Stock,562.0,231.67,130198.54,F,2025-03-31
Summy Amy B.,"EVP, Chief Marketing Officer",Sell,Common Stock,2077.0,0.0,0.0,A,2025-03-31
ANDERSON KERRII B,Unknown,Sell,Common Stock,500.0,255.6347,127817.35,S,2025-03-07
Schroeder Mark S,"EVP, Pres Diagnostics & COO",Sell,Common Stock,3903.0,131.43,512971.29,M,2025-03-04
Schroeder Mark S,"EVP, Pres Diagnostics & COO",Sell,Common Stock,5339.0,249.23,1330638.97,S,2025-03-04
van der Vaart Sandra D,"EVP, Chief Legal Officer",Sell,Common Stock,1314.0,251.3,330208.2,S,2025-02-27
Summy Amy B.,"EVP, Chief Marketing Officer",Sell,Common Stock,226.0,250.4,56590.4,S,2025-02-26
Wilkinson Peter J,"SVP, Chief Accounting Officer",Sell,Common Stock,351.0,0.0,0.0,G,2025-02-20
Wilkinson Peter J,"SVP, Chief Accounting Officer",Sell,Common Stock,1413.0,163.63,231209.19,M,2025-02-20
Wilkinson Peter J,"SVP, Chief Accounting Officer",Sell,Common Stock,1413.0,246.0997,347738.88,S,2025-02-20
BERBERIAN LANCE,"EVP, Special Advisor, Strategy",Sell,Common Stock,323.0,0.0,0.0,M,2025-02-13
Oyegunwa Akinbolade,"EVP, CIO & CTO",Sell,Common Stock,134.0,0.0,0.0,M,2025-02-13
Schroeder Mark S,"EVP, Pres Diagnostics & COO",Sell,Common Stock,134.0,245.14,32848.76,F,2025-02-13
Schroeder Mark S,"EVP, Pres Diagnostics & COO",Sell,Common Stock,473.0,0.0,0.0,M,2025-02-13
van der Vaart Sandra D,"EVP, Chief Legal Officer",Sell,Common Stock,86.0,245.14,21082.04,F,2025-02-13
van der Vaart Sandra D,"EVP, Chief Legal Officer",Sell,Common Stock,323.0,0.0,0.0,M,2025-02-13
Caveney Brian J,"EVP, Pres of ED, CMO & CSO",Sell,Common Stock,136.0,245.14,33339.04,F,2025-02-13
Caveney Brian J,"EVP, Pres of ED, CMO & CSO",Sell,Common Stock,473.0,0.0,0.0,M,2025-02-13
BERBERIAN LANCE,"EVP, Special Advisor, Strategy",Sell,Common Stock,86.0,245.14,21082.04,F,2025-02-13
Wilkinson Peter J,"SVP, Chief Accounting Officer",Sell,Common Stock,123.0,0.0,0.0,M,2025-02-13
EISENBERG GLENN A,Executive Vice President,Sell,Common Stock,213.0,245.14,52214.82,F,2025-02-13
