insider_name,title,type,security,shares,price,value,code,filing_date
Hall Joan B.,Unknown,Sell,Common Stock,30993.0,2.39,74073.27,A,2025-06-18
Hall Joan B.,Unknown,Sell,Common Stock,37846.0,2.07,78341.22,A,2025-06-18
Byrne James Bradley,Unknown,Sell,Common Stock,23674.0,2.19,51846.06,A,2025-06-18
Byrne James Bradley,Unknown,Sell,Common Stock,30993.0,2.39,74073.27,A,2025-06-18
Byrne James Bradley,Unknown,Sell,Common Stock,37846.0,2.07,78341.22,A,2025-06-18
Meslow Andrew,,Buy,Common Shares,253094.0,1.875,474551.25,P,2025-06-13
Bickley Ian,,Buy,Common Shares,53722.0,1.86,99922.92,P,2025-06-13
Dely Mark C,CHIEF ADMINISTRATIVE OFFICER,Sell,Common Stock,1165.0,2.14,2493.1,F,2025-06-10
Schwindle Michael,CHIEF FINANCIAL OFFICER,Sell,Common Stock,12899.0,1.88,24250.12,F,2025-05-09
Rodriguez Jessica,,Sell,Common Stock,39906.0,0.0,0.0,A,2025-04-08
Dely Mark C,CHIEF ADMINISTRATIVE OFFICER,Sell,Common Stock,70423.0,0.0,0.0,A,2025-04-08
Miller P. Michael,,Sell,Common Shares,2500000.0,0.0,0.0,G,2025-04-08
Miller P. Michael,,Sell,Common Shares,2500000.0,0.0,0.0,G,2025-04-08
Miller Patricia R.,,Sell,Common Shares,2500000.0,0.0,0.0,G,2025-04-08
Miller Patricia R.,,Sell,Common Shares,2500000.0,0.0,0.0,G,2025-04-08
Bickley Ian,,Sell,Common Shares,39906.0,0.0,0.0,A,2025-04-08
Meslow Andrew,,Sell,Common Shares,39906.0,0.0,0.0,A,2025-04-08
Hiatt Alison,CHIEF MARKETING OFFICER,Sell,Common Shares,70423.0,0.0,0.0,A,2025-04-08
Dely Mark C,CHIEF ADMINISTRATIVE OFFICER,Sell,Common Stock,3676.0,2.13,7829.88,F,2025-04-08
Hiatt Alison,CHIEF MARKETING OFFICER,Sell,Common Stock,3805.0,2.13,8104.65,F,2025-04-08
Schwindle Michael,CHIEF FINANCIAL OFFICER,Sell,Common Stock,5255.0,2.13,11193.15,F,2025-04-08
Schwindle Michael,CHIEF FINANCIAL OFFICER,Sell,Common Shares,93897.0,0.0,0.0,A,2025-04-08
Ardrey Jacqueline,PRESIDENT AND CEO,Sell,Common Shares,10410.0,2.13,22173.3,F,2025-04-08
Ardrey Jacqueline,PRESIDENT AND CEO,Sell,Common Shares,164319.0,0.0,0.0,A,2025-04-08
Philip Frances P,,Sell,Common Stock,39906.0,0.0,0.0,A,2025-04-08
Hall Robert J,,Sell,Common Stock,39906.0,0.0,0.0,A,2025-04-08
CASHMAN KRISTINA K,,Sell,Common Stock,39906.0,0.0,0.0,A,2025-04-08
Tharp Carrie,,Sell,Common Stock,39906.0,0.0,0.0,A,2025-04-08
Hiatt Alison,CHIEF MARKETING OFFICER,Sell,Common Stock,2660.0,2.31,6144.6,F,2025-04-01
Dely Mark C,CHIEF ADMINISTRATIVE OFFICER,Sell,Common Stock,3233.0,2.31,7468.23,F,2025-04-01
Dely Mark C,CHIEF ADMINISTRATIVE OFFICER,Sell,Common Stock,2922.0,2.25,6574.5,F,2025-04-01
Dely Mark C,CHIEF ADMINISTRATIVE OFFICER,Sell,Common Stock,13834.0,0.0,0.0,A,2025-04-01
Dely Mark C,CHIEF ADMINISTRATIVE OFFICER,Sell,Common Stock,5893.0,2.25,13259.25,F,2025-04-01
Dely Mark C,CHIEF ADMINISTRATIVE OFFICER,Sell,Common Stock,8573.0,5.65,48437.45,F,2024-12-11
Ardrey Jacqueline,PRESIDENT AND CEO,Sell,Common Shares,43340.0,5.01,217133.4,F,2024-11-04
