insider_name,title,type,security,shares,price,value,code,filing_date
Hurley Ursula L,Chief Financial Officer,Sell,Common Stock,4000.0,3.55,14200.0,A,2025-05-02
McCarthy Eileen P,General Counsel Corp Sec,Sell,Common Stock,1114.0,3.55,3954.7,A,2025-05-02
Christie Warren,Chief Operating Officer,Sell,Common Stock,4000.0,3.55,14200.0,A,2025-05-02
St George Martin J,President,Sell,Common Stock,4000.0,3.55,14200.0,A,2025-05-02
Hurley Ursula L,Chief Financial Officer,Sell,Common Stock,109011.0,0.0,0.0,M,2025-04-28
Hurley Ursula L,Chief Financial Officer,Sell,Common Stock,55651.0,3.94,219264.94,F,2025-04-28
Geraghty Joanna,CEO,Sell,Common Stock,79941.0,0.0,0.0,M,2025-04-28
Geraghty Joanna,CEO,Sell,Common Stock,44208.0,3.94,174179.52,F,2025-04-28
Clements Carol Ann,Chief Digital & Tech Officer,Sell,Common Stock,50872.0,0.0,0.0,M,2025-04-28
Clements Carol Ann,Chief Digital & Tech Officer,Sell,Common Stock,28133.0,3.94,110844.02,F,2025-04-28
St George Martin J,President,Sell,Common Stock,46882.0,0.0,0.0,M,2025-04-23
St George Martin J,President,Sell,Common Stock,23934.0,3.59,85923.06,F,2025-04-23
Clements Carol Ann,Chief Digital & Tech Officer,Sell,Common Stock,19555.0,3.69,72157.95,F,2025-04-14
Christie Warren,Chief Operating Officer,Sell,Common Stock,45726.0,0.0,0.0,M,2025-04-14
Christie Warren,Chief Operating Officer,Sell,Common Stock,7410.0,3.69,27342.9,F,2025-04-14
Christie Warren,Chief Operating Officer,Sell,Common Stock,18291.0,0.0,0.0,M,2025-04-14
Christie Warren,Chief Operating Officer,Sell,Common Stock,18524.0,3.69,68353.56,F,2025-04-14
Clements Carol Ann,Chief Digital & Tech Officer,Sell,Common Stock,35361.0,0.0,0.0,M,2025-04-14
Geraghty Joanna,CEO,Sell,Common Stock,70721.0,0.0,0.0,M,2025-04-14
Hurley Ursula L,Chief Financial Officer,Sell,Common Stock,31290.0,3.69,115460.1,F,2025-04-14
Hurley Ursula L,Chief Financial Officer,Sell,Common Stock,61292.0,0.0,0.0,M,2025-04-14
Geraghty Joanna,CEO,Sell,Common Stock,39109.0,3.69,144312.21,F,2025-04-14
Hurley Ursula L,Chief Financial Officer,Sell,Common Stock,57128.0,0.0,0.0,M,2025-02-24
FORD MONTE E,,Sell,Common Stock,20119.0,0.0,0.0,M,2025-02-24
Sharma Vivek,,Sell,Common Stock,20119.0,0.0,0.0,M,2025-02-24
BONEPARTH PETER,,Sell,Common Stock,20119.0,0.0,0.0,M,2025-02-24
Christie Warren,Chief Operating Officer,Sell,Common Stock,8481.0,7.24,61402.44,F,2025-02-24
Christie Warren,Chief Operating Officer,Sell,Common Stock,33244.0,0.0,0.0,M,2025-02-24
Christie Warren,Chief Operating Officer,Sell,Common Stock,1386.0,7.24,10034.64,F,2025-02-24
Christie Warren,Chief Operating Officer,Sell,Common Stock,5430.0,0.0,0.0,M,2025-02-24
Hurley Ursula L,Chief Financial Officer,Sell,Common Stock,20595.0,7.24,149107.8,F,2025-02-24
Geraghty Joanna,CEO,Sell,Common Stock,37413.0,7.24,270870.12,F,2025-02-24
Geraghty Joanna,CEO,Sell,Common Stock,7464.0,7.24,54039.36,F,2025-02-24
Geraghty Joanna,CEO,Sell,Common Stock,18519.0,0.0,0.0,M,2025-02-24
Geraghty Joanna,CEO,Sell,Common Stock,92834.0,0.0,0.0,M,2025-02-24
Clements Carol Ann,Chief Digital & Tech Officer,Sell,Common Stock,13285.0,7.24,96183.4,F,2025-02-24
Clements Carol Ann,Chief Digital & Tech Officer,Sell,Common Stock,31420.0,0.0,0.0,M,2025-02-24
Clements Carol Ann,Chief Digital & Tech Officer,Sell,Common Stock,5269.0,7.24,38147.56,F,2025-02-24
Clements Carol Ann,Chief Digital & Tech Officer,Sell,Common Stock,13072.0,0.0,0.0,M,2025-02-24
Southerton Dawn,Principal Accounting Officer,Sell,Common Stock,4108.0,7.24,29741.92,F,2025-02-24
Southerton Dawn,Principal Accounting Officer,Sell,Common Stock,9934.0,0.0,0.0,M,2025-02-24
Jewett Ellen,,Sell,Common Stock,20119.0,0.0,0.0,M,2025-02-24
