insider_name,title,type,security,shares,price,value,code,filing_date
HEWSON MARILLYN A,Unknown,Sell,Common Stock,59.0,0.0,0.0,A,2025-07-22
Umpleby III Donald J,Unknown,Sell,Common Stock,3.0,0.0,0.0,A,2025-07-22
Umpleby III Donald J,Unknown,Sell,Common Stock,6.0,0.0,0.0,A,2025-07-22
REED DEBRA L,Unknown,Sell,Common Stock,316.0,0.0,0.0,A,2025-07-22
Booth Thomas Ryder,Vice President,Sell,Common Stock,5.0,0.0,0.0,A,2025-07-22
Pate R. Hewitt,VP and General Counsel,Sell,Common Stock,20.0,0.0,0.0,A,2025-07-22
Wirth Michael K,Chairman and CEO,Sell,Common Stock,51.0,0.0,0.0,A,2025-07-22
Austin Wanda M,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
Frank John,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
Huntsman Jon M Jr,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
WARNER CYNTHIA J,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
GAST ALICE P,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
HERNANDEZ ENRIQUE JR,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
HEWSON MARILLYN A,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
REED DEBRA L,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
MOORMAN CHARLES W,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
Moyo Dambisa F,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
Umpleby III Donald J,Unknown,Sell,Common Stock,1704.0,0.0,0.0,A,2025-05-29
Moyo Dambisa F,Unknown,Sell,Common Stock,1266.0,0.0,0.0,G,2025-02-27
NELSON MARK A,Vice Chairman,Sell,Common Stock,3194.0,0.0,0.0,M,2025-02-12
NELSON MARK A,Vice Chairman,Sell,Common Stock,1533.0,155.77,238795.41,F,2025-02-12
Krishnamurthy Balaji,Vice President,Sell,Common Stock,737.0,0.0,0.0,M,2025-02-12
Krishnamurthy Balaji,Vice President,Sell,Common Stock,180.0,155.77,28038.6,F,2025-02-12
Knowles Alana K,VP and Controller,Sell,Common Stock,924.0,0.0,0.0,M,2025-02-12
Knowles Alana K,VP and Controller,Sell,Common Stock,350.0,155.77,54519.5,F,2025-02-12
HEARNE ANDREW NIGEL,"EVP, Sr. Advisor",Sell,Common Stock,3194.0,0.0,0.0,M,2025-02-12
HEARNE ANDREW NIGEL,"EVP, Sr. Advisor",Sell,Common Stock,1623.0,155.77,252814.71,F,2025-02-12
GUSTAVSON JEFF B,Vice President,Sell,Common Stock,924.0,0.0,0.0,M,2025-02-12
BONNER EIMEAR P,VP & Chief Financial Officer,Sell,Common Stock,2446.0,0.0,0.0,M,2025-02-12
BONNER EIMEAR P,VP & Chief Financial Officer,Sell,Common Stock,699.0,155.77,108883.23,F,2025-02-12
Wirth Michael K,Chairman and CEO,Sell,Common Stock,9994.0,0.0,0.0,M,2025-02-12
Wirth Michael K,Chairman and CEO,Sell,Common Stock,4714.0,155.77,734299.78,F,2025-02-12
Pate R. Hewitt,VP and General Counsel,Sell,Common Stock,971.0,155.77,151252.67,F,2025-02-12
Pate R. Hewitt,VP and General Counsel,Sell,Common Stock,2446.0,0.0,0.0,M,2025-02-12
GUSTAVSON JEFF B,Vice President,Sell,Common Stock,364.0,155.77,56700.28,F,2025-02-12
GUSTAVSON JEFF B,Vice President,Sell,Common Stock,9325.0,83.29,776679.25,M,2025-02-11
GUSTAVSON JEFF B,Vice President,Sell,Common Stock,9325.0,152.505,1422109.12,S,2025-02-11
