insider_name,title,type,security,shares,price,value,code,filing_date
Gil Kristen,Unknown,Sell,Common Stock,173.0,0.0,0.0,A,2025-07-02
MONTGOMERY RICE VALERIE MD,Unknown,Sell,Common Stock,288.0,0.0,0.0,A,2025-07-02
Baker Charles D.,Unknown,Sell,Common Stock,269.0,0.0,0.0,A,2025-07-02
GARCIA PAUL R,Unknown,Sell,Common Stock,96.0,0.0,0.0,A,2025-07-02
GARCIA PAUL R,Unknown,Sell,Common Stock,173.0,0.0,0.0,A,2025-07-02
Noseworthy John H,Unknown,Sell,Common Stock,288.0,0.0,0.0,A,2025-07-02
MCNABB FREDERICK WILLIAM III,Unknown,Sell,Common Stock,294.0,0.0,0.0,A,2025-07-02
HOOPER MICHELE J,Unknown,Sell,Common Stock,173.0,0.0,0.0,A,2025-07-02
FLYNN TIMOTHY PATRICK,Unknown,Sell,Common Stock,288.0,0.0,0.0,A,2025-07-02
HEMSLEY STEPHEN J,"CEO, UHG",Sell,Common Stock,198.0,0.0,0.0,A,2025-07-02
Conway Patrick Hugh,"Chief Executive Officer, Optum",Sell,Common Stock,73.058,0.0,0.0,A,2025-06-26
MCNABB FREDERICK WILLIAM III,Unknown,Sell,Common Stock,53.0,0.0,0.0,A,2025-06-26
MONTGOMERY RICE VALERIE MD,Unknown,Sell,Common Stock,43.0,0.0,0.0,A,2025-06-26
GARCIA PAUL R,Unknown,Sell,Common Stock,11.0,0.0,0.0,A,2025-06-26
ROOS THOMAS E,Chief Accounting Officer,Sell,Common Stock,25.252,0.0,0.0,A,2025-06-26
HEMSLEY STEPHEN J,"CEO, UHG",Sell,Common Stock,55.0,0.0,0.0,A,2025-06-26
Noseworthy John H,Unknown,Sell,Common Stock,42.0,0.0,0.0,A,2025-06-26
Noel Timothy John,"Chief Executive Officer,  UHC",Sell,Common Stock,47.823,0.0,0.0,A,2025-06-26
Zaetta Christopher R,EVP & Chief Legal Officer,Sell,Common Stock,48.038,0.0,0.0,A,2025-06-26
Baker Charles D.,Unknown,Sell,Common Stock,8.0,0.0,0.0,A,2025-06-26
REX JOHN F,President & CFO,Sell,Common Stock,131.931,0.0,0.0,A,2025-06-26
McSweeney Erin,EVP & Chief People Officer,Sell,Common Stock,41.607,0.0,0.0,A,2025-06-26
FLYNN TIMOTHY PATRICK,Unknown,Sell,Common Stock,66.0,0.0,0.0,A,2025-06-26
HOOPER MICHELE J,Unknown,Sell,Common Stock,266.0,0.0,0.0,A,2025-06-26
Gil Kristen,Unknown,Sell,Common Stock,7.0,0.0,0.0,A,2025-06-26
Conway Patrick Hugh,"Chief Executive Officer, Optum",Sell,Common Stock,589.0,305.0,179645.0,S,2025-06-12
Conway Patrick Hugh,"Chief Executive Officer, Optum",Sell,Common Stock,160.259,303.22,48593.73,F,2025-06-09
Conway Patrick Hugh,"Chief Executive Officer, Optum",Sell,Common Stock,667.539,295.84,197484.74,F,2025-06-09
McSweeney Erin,EVP & Chief People Officer,Sell,Common Stock,130.429,303.22,39548.68,F,2025-06-09
Zaetta Christopher R,EVP & Chief Legal Officer,Sell,Common Stock,115.129,301.22,34679.16,F,2025-06-05
REX JOHN F,President & CFO,Sell,Common Stock,29.502,301.22,8886.59,F,2025-06-05
Conway Patrick Hugh,"Chief Executive Officer, Optum",Sell,Common Stock,1641.0,0.0,0.0,A,2025-06-04
HEMSLEY STEPHEN J,"CEO, UHG",Sell,Common Stock,2525.0,0.0,0.0,G,2025-05-22
Noseworthy John H,Unknown,Buy,Common Stock,300.0,312.1563,93646.89,P,2025-05-16
Gil Kristen,Unknown,Buy,Common Stock,3700.0,271.17,1003329.0,P,2025-05-16
FLYNN TIMOTHY PATRICK,Unknown,Buy,Common Stock,1533.0,320.8,491786.4,P,2025-05-16
HEMSLEY STEPHEN J,"CEO, UHG",Buy,Common Stock,86700.0,288.57,25019019.0,P,2025-05-16
REX JOHN F,President & CFO,Buy,Common Stock,17175.0,291.1161,4999919.02,P,2025-05-16
GARCIA PAUL R,Unknown,Sell,Common Stock,60.0,0.0,0.0,A,2025-04-03
GARCIA PAUL R,Unknown,Sell,Common Stock,108.0,0.0,0.0,A,2025-04-03
MCNABB FREDERICK WILLIAM III,Unknown,Sell,Common Stock,183.0,0.0,0.0,A,2025-04-03
Noseworthy John H,Unknown,Sell,Common Stock,180.0,0.0,0.0,A,2025-04-03
FLYNN TIMOTHY PATRICK,Unknown,Sell,Common Stock,180.0,0.0,0.0,A,2025-04-03
