insider_name,title,type,security,shares,price,value,code,filing_date
WEITMAN GARY,See Remarks,Sell,Common Stock,657.0,0.0,0.0,M,2025-06-17
ZIMMER DANA,See Remarks,Sell,Common Stock,937.0,0.0,0.0,M,2025-06-17
WEITMAN GARY,See Remarks,Sell,Common Stock,657.0,0.0,0.0,M,2025-06-17
Gliha Lee Ann,"EVP, Chief Financial Officer",Sell,Common Stock,757.0,165.2496,125093.95,S,2025-06-17
Gliha Lee Ann,"EVP, Chief Financial Officer",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-17
Gliha Lee Ann,"EVP, Chief Financial Officer",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-17
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,757.0,165.2496,125093.95,S,2025-06-17
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-17
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-17
COMPTON SEAN,"President, Networks",Sell,Common Stock,850.0,165.2496,140462.16,S,2025-06-17
COMPTON SEAN,"President, Networks",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-17
ZIMMER DANA,See Remarks,Sell,Common Stock,889.0,165.2496,146906.89,S,2025-06-17
COMPTON SEAN,"President, Networks",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-17
ZIMMER DANA,See Remarks,Sell,Common Stock,937.0,0.0,0.0,M,2025-06-17
Jenkins Brett,See Remarks,Sell,Common Stock,657.0,0.0,0.0,M,2025-06-17
WEITMAN GARY,See Remarks,Sell,Common Stock,510.0,165.2496,84277.3,S,2025-06-17
Morgan Rachel,EVP General Counsel,Sell,Common Stock,329.0,165.2496,54367.12,S,2025-06-17
Russell Blake,"EVP, Operations",Sell,Common Stock,657.0,0.0,0.0,M,2025-06-17
Russell Blake,"EVP, Operations",Sell,Common Stock,507.0,165.2496,83781.55,S,2025-06-17
Russell Blake,"EVP, Operations",Sell,Common Stock,657.0,0.0,0.0,M,2025-06-17
Jenkins Brett,See Remarks,Sell,Common Stock,657.0,0.0,0.0,M,2025-06-17
Jenkins Brett,See Remarks,Sell,Common Stock,610.0,165.2496,100802.26,S,2025-06-17
Morgan Rachel,EVP General Counsel,Sell,Common Stock,657.0,0.0,0.0,M,2025-06-17
Morgan Rachel,EVP General Counsel,Sell,Common Stock,657.0,0.0,0.0,M,2025-06-17
COMPTON SEAN,"President, Networks",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-05
Gliha Lee Ann,"EVP, Chief Financial Officer",Sell,Common Stock,526.0,167.248,87972.45,S,2025-06-05
Gliha Lee Ann,"EVP, Chief Financial Officer",Sell,Common Stock,656.0,0.0,0.0,M,2025-06-05
Gliha Lee Ann,"EVP, Chief Financial Officer",Sell,Common Stock,656.0,0.0,0.0,M,2025-06-05
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,751.0,167.248,125603.25,S,2025-06-05
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-05
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-05
COMPTON SEAN,"President, Networks",Sell,Common Stock,845.0,167.248,141324.56,S,2025-06-05
COMPTON SEAN,"President, Networks",Sell,Common Stock,937.0,0.0,0.0,M,2025-06-05
Russell Blake,"EVP, Operations",Sell,Common Stock,326.0,167.248,54522.85,S,2025-06-05
ZIMMER DANA,See Remarks,Sell,Common Stock,883.0,167.248,147679.98,S,2025-06-05
ZIMMER DANA,See Remarks,Sell,Common Stock,937.0,0.0,0.0,M,2025-06-05
Jenkins Brett,See Remarks,Sell,Common Stock,426.0,167.248,71247.65,S,2025-06-05
Jenkins Brett,See Remarks,Sell,Common Stock,1312.0,0.0,0.0,M,2025-06-05
Russell Blake,"EVP, Operations",Sell,Common Stock,1312.0,0.0,0.0,M,2025-06-05
WEITMAN GARY,See Remarks,Sell,Common Stock,325.0,167.248,54355.6,S,2025-06-05
WEITMAN GARY,See Remarks,Sell,Common Stock,1312.0,0.0,0.0,M,2025-06-05
ZIMMER DANA,See Remarks,Sell,Common Stock,937.0,0.0,0.0,M,2025-06-05
Biard Michael,President & COO,Sell,Common Stock,2500.0,0.0,0.0,M,2025-05-28
Gliha Lee Ann,"EVP, Chief Financial Officer",Sell,Common Stock,1875.0,0.0,0.0,M,2025-05-28
Gliha Lee Ann,"EVP, Chief Financial Officer",Sell,Common Stock,1437.0,173.593,249453.14,S,2025-05-28
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,1000.0,0.0,0.0,M,2025-05-28
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,1000.0,0.0,0.0,M,2025-05-28
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,779.0,173.593,135228.95,S,2025-05-28
Jenkins Brett,See Remarks,Sell,Common Stock,750.0,0.0,0.0,M,2025-05-28
Biard Michael,President & COO,Sell,Common Stock,3108.0,0.0,0.0,M,2025-05-28
Biard Michael,President & COO,Sell,Common Stock,2182.0,173.593,378779.93,S,2025-05-28
Jenkins Brett,See Remarks,Sell,Common Stock,750.0,0.0,0.0,M,2025-05-28
Jenkins Brett,See Remarks,Sell,Common Stock,451.0,173.593,78290.44,S,2025-05-28
COMPTON SEAN,"President, Networks",Sell,Common Stock,877.0,173.593,152241.06,S,2025-05-28
Gliha Lee Ann,"EVP, Chief Financial Officer",Sell,Common Stock,1875.0,0.0,0.0,M,2025-05-28
ZIMMER DANA,See Remarks,Sell,Common Stock,1000.0,0.0,0.0,M,2025-05-28
COMPTON SEAN,"President, Networks",Sell,Common Stock,1000.0,0.0,0.0,M,2025-05-28
Russell Blake,"EVP, Operations",Sell,Common Stock,750.0,0.0,0.0,M,2025-05-28
COMPTON SEAN,"President, Networks",Sell,Common Stock,1000.0,0.0,0.0,M,2025-05-28
ZIMMER DANA,See Remarks,Sell,Common Stock,1000.0,0.0,0.0,M,2025-05-28
ZIMMER DANA,See Remarks,Sell,Common Stock,916.0,173.593,159011.19,S,2025-05-28
WEITMAN GARY,See Remarks,Sell,Common Stock,750.0,0.0,0.0,M,2025-05-28
WEITMAN GARY,See Remarks,Sell,Common Stock,363.0,173.593,63014.26,S,2025-05-28
WEITMAN GARY,See Remarks,Sell,Common Stock,750.0,0.0,0.0,M,2025-05-28
Russell Blake,"EVP, Operations",Sell,Common Stock,750.0,0.0,0.0,M,2025-05-28
Russell Blake,"EVP, Operations",Sell,Common Stock,362.0,173.593,62840.67,S,2025-05-28
Morgan Rachel,EVP General Counsel,Sell,Common Stock,750.0,0.0,0.0,M,2025-05-28
Morgan Rachel,EVP General Counsel,Sell,Common Stock,750.0,0.0,0.0,M,2025-05-28
Morgan Rachel,EVP General Counsel,Sell,Common Stock,363.0,173.593,63014.26,S,2025-05-28
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,838.0,175.5284,147092.8,S,2025-05-20
COMPTON SEAN,"President, Networks",Sell,Common Stock,1088.0,175.5284,190974.9,S,2025-05-20
COMPTON SEAN,"President, Networks",Sell,Common Stock,1250.0,0.0,0.0,M,2025-05-20
COMPTON SEAN,"President, Networks",Sell,Common Stock,1250.0,0.0,0.0,M,2025-05-20
ZIMMER DANA,See Remarks,Sell,Common Stock,1151.0,175.5284,202033.19,S,2025-05-20
ZIMMER DANA,See Remarks,Sell,Common Stock,1250.0,0.0,0.0,M,2025-05-20
ZIMMER DANA,See Remarks,Sell,Common Stock,1250.0,0.0,0.0,M,2025-05-20
Russell Blake,"EVP, Operations",Sell,Common Stock,1750.0,0.0,0.0,M,2025-05-20
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,1250.0,0.0,0.0,M,2025-05-20
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,1250.0,0.0,0.0,M,2025-05-20
Jenkins Brett,See Remarks,Sell,Common Stock,528.0,175.5284,92679.0,S,2025-05-20
Jenkins Brett,See Remarks,Sell,Common Stock,1750.0,0.0,0.0,M,2025-05-20
Russell Blake,"EVP, Operations",Sell,Common Stock,424.0,175.5284,74424.04,S,2025-05-20
WEITMAN GARY,See Remarks,Sell,Common Stock,424.0,175.5284,74424.04,S,2025-05-20
WEITMAN GARY,See Remarks,Sell,Common Stock,1750.0,0.0,0.0,M,2025-05-20
McMillen Charles Thomas,Unknown,Sell,Common Stock,1000.0,151.7348,151734.8,S,2025-03-28
ALFORD ANDREW,"President, Broadcasting",Sell,Common Stock,3768.0,181.984,685715.71,S,2025-03-27
