insider_name,title,type,security,shares,price,value,code,filing_date
Tata Rajiv A.,"V.P., G.C. & Corp. Secretary",Sell,Common Stock,735.0,80.57,59218.95,F,2025-06-23
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,893.0,80.57,71949.01,F,2025-06-23
Mookerji Suman B.,"S.V.P., CFO",Sell,Common Stock,838.0,80.57,67517.66,F,2025-06-23
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,1000.0,0.0,0.0,G,2025-06-16
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,1500.0,0.0,0.0,G,2025-06-12
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,2000.0,0.0,0.0,G,2025-05-30
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,2000.0,0.0,0.0,G,2025-05-29
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,973.0,66.25,64461.25,F,2025-05-16
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,2368.0,66.25,156880.0,F,2025-05-16
Mookerji Suman B.,"S.V.P., CFO",Sell,Common Stock,1343.0,66.25,88973.75,F,2025-05-16
Tata Rajiv A.,"V.P., G.C. & Corp. Secretary",Sell,Common Stock,595.0,66.25,39418.75,F,2025-05-16
Gonzalez Laureen S.,"V.P., CHRO",Sell,Common Stock,348.0,66.25,23055.0,F,2025-05-16
Strycker Samara A,Unknown,Sell,Common Stock,2300.0,0.0,0.0,A,2025-05-09
BALDRIDGE RICHARD A,Unknown,Sell,Common Stock,2300.0,0.0,0.0,A,2025-05-09
Carter David B.,Unknown,Sell,Common Stock,2300.0,0.0,0.0,A,2025-05-09
Drazba Shirley,Unknown,Sell,Common Stock,2300.0,0.0,0.0,A,2025-05-09
Korte Daniel G.,Unknown,Sell,Common Stock,2300.0,0.0,0.0,A,2025-05-09
Kramer Sheila G.,Unknown,Sell,Common Stock,2300.0,0.0,0.0,A,2025-05-09
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,2759.0,66.72,184080.48,F,2025-05-09
Mookerji Suman B.,"S.V.P., CFO",Sell,Common Stock,1252.0,66.72,83533.44,F,2025-05-09
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,810.0,66.72,54043.2,F,2025-05-09
Tata Rajiv A.,"V.P., G.C. & Corp. Secretary",Sell,Common Stock,667.0,66.72,44502.24,F,2025-05-09
Gonzalez Laureen S.,"V.P., CHRO",Sell,Common Stock,339.0,66.72,22618.08,F,2025-05-09
BOEHLE DANIEL L.,Unknown,Sell,Common Stock,2300.0,0.0,0.0,A,2025-05-09
Gonzalez Laureen S.,"V.P., CHRO",Sell,Common Stock,359.0,54.93,19719.87,F,2025-04-23
Mookerji Suman B.,"S.V.P., CFO",Sell,Common Stock,3837.0,0.0,0.0,A,2025-03-07
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,13443.0,0.0,0.0,A,2025-03-07
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,8429.0,57.65,485931.85,F,2025-03-07
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,15681.0,0.0,0.0,A,2025-03-07
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,34444.0,57.65,1985696.6,F,2025-03-07
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,64081.0,0.0,0.0,A,2025-03-07
Mookerji Suman B.,"S.V.P., CFO",Sell,Common Stock,4000.0,57.09,228360.0,A,2025-03-07
Mookerji Suman B.,"S.V.P., CFO",Sell,Common Stock,7597.0,0.0,0.0,A,2025-03-07
Mookerji Suman B.,"S.V.P., CFO",Sell,Common Stock,2063.0,57.65,118931.95,F,2025-03-07
Gonzalez Laureen S.,"V.P., CHRO",Sell,Common Stock,2007.0,0.0,0.0,A,2025-03-07
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,5505.0,0.0,0.0,A,2025-03-07
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,2199.0,57.65,126772.35,F,2025-03-07
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,4091.0,0.0,0.0,A,2025-03-07
Tata Rajiv A.,"V.P., General Counsel",Sell,Common Stock,3431.0,0.0,0.0,A,2025-03-07
Tata Rajiv A.,"V.P., General Counsel",Sell,Common Stock,1810.0,57.65,104346.5,F,2025-03-07
Tata Rajiv A.,"V.P., General Counsel",Sell,Common Stock,3366.0,0.0,0.0,A,2025-03-07
Gonzalez Laureen S.,"V.P., CHRO",Sell,Common Stock,2272.0,57.65,130980.8,F,2025-03-07
Gonzalez Laureen S.,"V.P., CHRO",Sell,Common Stock,4226.0,0.0,0.0,A,2025-03-07
Gonzalez Laureen S.,"V.P., CHRO",Sell,Common Stock,180.0,63.67,11460.6,F,2025-01-06
DUCOMMUN ROBERT C,Unknown,Sell,Common Stock,1000.0,69.5,69500.0,S,2024-12-06
Gonzalez Laureen S.,"V.P., CHRO",Sell,Common Stock,170.0,63.67,10823.9,F,2024-12-06
BOEHLE DANIEL L.,Unknown,Sell,Common Stock,811.0,0.0,0.0,A,2024-11-07
Korte Daniel G.,Unknown,Sell,Common Stock,811.0,0.0,0.0,A,2024-11-07
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,1200.0,66.32,79584.0,S,2024-09-23
Mookerji Suman B.,"Sr. V.P., C.F.O.",Sell,Common Stock,359.0,65.08,23363.72,F,2024-09-03
Oswald Stephen G,"Chairman, President & CEO",Sell,Common Stock,5188.0,0.0,0.0,G,2024-08-15
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,4700.0,42.25,198575.0,M,2024-08-15
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,3930.0,65.65,258004.5,F,2024-08-15
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,770.0,64.2,49434.0,S,2024-08-15
Redondo Jerry L,"S.V.P., Elec. & Struc. Systems",Sell,Common Stock,3300.0,60.69,200277.0,S,2024-08-13
