insider_name,title,type,security,shares,price,value,code,filing_date
Sims Paula J,Unknown,Sell,Common Stock,1783.0,91.1,162431.3,A,2025-05-22
SPENCE WILLIAM H,Unknown,Sell,Common Stock,1783.0,91.1,162431.3,A,2025-05-22
TREVATHAN JAMES E JR,Unknown,Sell,Common Sock,1783.0,91.1,162431.3,A,2025-05-22
FOX RICHARD P,Unknown,Sell,Common Stock,1783.0,91.1,162431.3,A,2025-05-22
Mountain Paul J,"VP, Finance and Planning",Sell,Common Sock,911.0,93.91,85552.01,S,2025-05-06
Mountain Paul J,"VP, Finance and Planning",Sell,Common Sock,592.0,93.97,55630.24,S,2025-05-06
Tetlow Jacob,Unknown,Sell,Common Stock,13008.0,0.0,0.0,A,2025-03-20
Heflin Adam C,Unknown,Sell,Common Stock,22696.0,0.0,0.0,A,2025-03-20
Heflin Adam C,Unknown,Sell,Common Stock,2635.0,93.38,246056.3,D,2025-03-20
Heflin Adam C,Unknown,Sell,Common Stock,8598.0,93.38,802881.24,F,2025-03-20
Smith Robert Edgar,"EVP, CLO, and CDO",Sell,Common Stock,17898.0,0.0,0.0,A,2025-03-20
Smith Robert Edgar,"EVP, CLO, and CDO",Sell,Common Stock,2261.0,93.38,211132.18,D,2025-03-20
Smith Robert Edgar,"EVP, CLO, and CDO",Sell,Common Stock,6468.0,93.38,603981.84,F,2025-03-20
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,3874.0,0.0,0.0,A,2025-03-20
Tetlow Jacob,Unknown,Sell,Common Stock,1638.0,93.38,152956.44,D,2025-03-20
Tetlow Jacob,Unknown,Sell,Common Stock,4874.0,93.38,455134.12,F,2025-03-20
Esparza Jose Luis Jr,Unknown,Sell,Common Stock,486.0,93.38,45382.68,D,2025-03-20
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,486.0,93.38,45382.68,D,2025-03-20
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,1422.0,93.38,132786.36,F,2025-03-20
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,1966.0,0.0,0.0,G,2025-03-20
Esparza Jose Luis Jr,Unknown,Sell,Common Stock,847.0,93.38,79092.86,F,2025-03-20
Mountain Paul J,"VP, Finance and Planning",Sell,Common Sock,1966.0,0.0,0.0,G,2025-03-20
Esparza Jose Luis Jr,Unknown,Sell,Common Stock,3522.0,0.0,0.0,A,2025-03-20
GULDNER JEFFREY B.,"Chairman, President and CEO",Sell,Common Stock,94008.0,0.0,0.0,A,2025-03-20
Geisler Theodore N,Unknown,Sell,Common Stock,24284.0,0.0,0.0,A,2025-03-20
Geisler Theodore N,Unknown,Sell,Common Stock,3060.0,93.38,285742.8,D,2025-03-20
Geisler Theodore N,Unknown,Sell,Common Stock,8883.0,93.38,829494.54,F,2025-03-20
Geisler Theodore N,Unknown,Sell,Common Stock,12341.0,0.0,0.0,G,2025-03-20
Geisler Theodore N,Unknown,Sell,Common Stock,12341.0,0.0,0.0,G,2025-03-20
GULDNER JEFFREY B.,"Chairman, President and CEO",Sell,Common Stock,11859.0,93.38,1107393.42,D,2025-03-20
GULDNER JEFFREY B.,"Chairman, President and CEO",Sell,Common Stock,35202.0,93.38,3287162.76,F,2025-03-20
Blankenship Elizabeth A,"VP, Controller and CAO",Sell,Common Stock,3514.0,0.0,0.0,A,2025-03-20
Blankenship Elizabeth A,"VP, Controller and CAO",Sell,Common Stock,448.0,93.38,41834.24,D,2025-03-20
Blankenship Elizabeth A,"VP, Controller and CAO",Sell,Common Stock,825.0,93.38,77038.5,F,2025-03-20
Cooper Andrew D,SVP & CFO,Sell,Common Stock,14296.0,0.0,0.0,A,2025-03-20
Cooper Andrew D,SVP & CFO,Sell,Common Stock,1694.0,93.38,158185.72,D,2025-03-20
Cooper Andrew D,SVP & CFO,Sell,Common Stock,5278.0,93.38,492859.64,F,2025-03-20
Smith Robert Edgar,"EVP, CLO, and CDO",Sell,Common Stock,1053.0,0.0,0.0,G,2025-03-12
Tetlow Jacob,Unknown,Sell,Common Stock,678.0,93.44,63352.32,S,2025-03-04
Tetlow Jacob,Unknown,Sell,Common Stock,1594.0,93.4,148879.6,S,2025-03-04
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,226.0,90.77,20514.02,F,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,25.0,90.77,2269.25,D,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,568.0,0.0,0.0,M,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,212.0,90.77,19243.24,F,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,42.0,90.77,3812.34,D,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,506.0,0.0,0.0,M,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,21.0,90.77,1906.17,F,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,144.0,0.0,0.0,M,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,9.0,90.77,816.93,D,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,52.0,0.0,0.0,M,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,193.0,90.77,17518.61,F,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,55.0,90.77,4992.35,D,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,464.0,0.0,0.0,M,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,24.0,0.0,0.0,A,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,68.0,90.77,6172.36,F,2025-02-24
Heflin Adam C,Unknown,Sell,Common Stock,1437.0,0.0,0.0,M,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,144.0,90.77,13070.88,D,2025-02-24
Mountain Paul J,"VP, Finance and Planning",Sell,Common Stock,144.0,0.0,0.0,M,2025-02-24
