insider_name,title,type,security,shares,price,value,code,filing_date
WALKER JOHN KENT,"President, Global Affairs, CLO",Sell,Class C Google Stock Units,7133.0,167.74,1196489.42,F,2025-06-27
WALKER JOHN KENT,"President, Global Affairs, CLO",Sell,Class C Google Stock Units,4726.0,0.0,0.0,C,2025-06-27
Schindler Philipp,"SVP, Chief Business Officer",Sell,Class C Google Stock Units,6106.0,167.74,1024220.44,F,2025-06-27
WALKER JOHN KENT,"President, Global Affairs, CLO",Sell,Class C Google Stock Units,4779.0,167.74,801629.46,F,2025-06-27
WALKER JOHN KENT,"President, Global Affairs, CLO",Sell,Class C Google Stock Units,6025.0,0.0,0.0,C,2025-06-27
Porat Ruth,President and CIO,Sell,Class C Google Stock Units,4726.0,0.0,0.0,C,2025-06-27
Porat Ruth,President and CIO,Sell,Class C Google Stock Units,6092.0,167.74,1021872.08,F,2025-06-27
Porat Ruth,President and CIO,Sell,Class C Google Stock Units,4779.0,167.74,801629.46,F,2025-06-27
Porat Ruth,President and CIO,Sell,Class C Google Stock Units,7133.0,167.74,1196489.42,F,2025-06-27
Porat Ruth,President and CIO,Sell,Class C Google Stock Units,6025.0,0.0,0.0,C,2025-06-27
Porat Ruth,President and CIO,Sell,Class C Capital Stock,17804.0,0.0,0.0,C,2025-06-27
Ashkenazi Anat,"SVP, Chief Financial Officer",Sell,Class C Google Stock Units,11652.0,0.0,0.0,C,2025-06-27
Ashkenazi Anat,"SVP, Chief Financial Officer",Sell,Class C Google Stock Units,6694.0,0.0,0.0,C,2025-06-27
WALKER JOHN KENT,"President, Global Affairs, CLO",Sell,Class C Google Stock Units,7054.0,0.0,0.0,C,2025-06-27
WALKER JOHN KENT,"President, Global Affairs, CLO",Sell,Class C Capital Stock,17804.0,0.0,0.0,C,2025-06-27
Pichai Sundar,Chief Executive Officer,Sell,Class C Capital Stock,1300.0,175.4273,228055.49,S,2025-06-20
Pichai Sundar,Chief Executive Officer,Sell,Class C Capital Stock,2195.0,174.2397,382456.14,S,2025-06-20
Pichai Sundar,Chief Executive Officer,Sell,Class C Capital Stock,23942.0,176.808,4233137.14,S,2025-06-20
Pichai Sundar,Chief Executive Officer,Sell,Class C Capital Stock,5063.0,177.459,898474.92,S,2025-06-20
O'Toole Amie Thuener,"VP, Chief Accounting Officer",Sell,Class C Google Stock Units,24.0,0.0,0.0,A,2025-06-18
WALKER JOHN KENT,"President, Global Affairs, CLO",Sell,Class C Google Stock Units,123.0,0.0,0.0,A,2025-06-18
Ferguson Roger W. Jr.,Unknown,Sell,Class C Google Stock Units,2.0,0.0,0.0,A,2025-06-18
WALKER JOHN KENT,"President, Global Affairs, CLO",Sell,Class C Google Stock Units,50.0,0.0,0.0,A,2025-06-18
O'Toole Amie Thuener,"VP, Chief Accounting Officer",Sell,Class C Google Stock Units,22.0,0.0,0.0,A,2025-06-18
Pichai Sundar,Chief Executive Officer,Sell,Class C Google Stock Units,265.0,0.0,0.0,A,2025-06-18
Porat Ruth,President and CIO,Sell,Class C Google Stock Units,50.0,0.0,0.0,A,2025-06-18
Porat Ruth,President and CIO,Sell,Class C Google Stock Units,78.0,0.0,0.0,A,2025-06-18
Porat Ruth,President and CIO,Sell,Class C Google Stock Units,123.0,0.0,0.0,A,2025-06-18
CHAVEZ R. MARTIN,Unknown,Sell,Class C Google Stock Units,3.0,0.0,0.0,A,2025-06-18
Washington Robin L,Unknown,Sell,Class C Google Stock Units,2.0,0.0,0.0,A,2025-06-18
Ferguson Roger W. Jr.,Unknown,Sell,Class C Google Stock Units,1.0,0.0,0.0,A,2025-06-18
CHAVEZ R. MARTIN,Unknown,Sell,Class C Google Stock Units,2.0,0.0,0.0,A,2025-06-18
Shriram Kavitark Ram,Unknown,Sell,Class C Google Stock Units,2.0,0.0,0.0,A,2025-06-18
ARNOLD FRANCES,Unknown,Sell,Class C Google Stock Units,2.0,0.0,0.0,A,2025-06-18
Schindler Philipp,"SVP, Chief Business Officer",Sell,Class C Google Stock Units,64.0,0.0,0.0,A,2025-06-18
Washington Robin L,Unknown,Sell,Class C Google Stock Units,1.0,0.0,0.0,A,2025-06-18
Shriram Kavitark Ram,Unknown,Sell,Class C Google Stock Units,1.0,0.0,0.0,A,2025-06-18
WALKER JOHN KENT,"President, Global Affairs, CLO",Sell,Class C Google Stock Units,78.0,0.0,0.0,A,2025-06-18
DOERR L JOHN,Unknown,Sell,Class C Google Stock Units,1.0,0.0,0.0,A,2025-06-18
Schindler Philipp,"SVP, Chief Business Officer",Sell,Class C Google Stock Units,100.0,0.0,0.0,A,2025-06-18
ARNOLD FRANCES,Unknown,Sell,Class C Google Stock Units,1.0,0.0,0.0,A,2025-06-18
DOERR L JOHN,Unknown,Sell,Class C Google Stock Units,2.0,0.0,0.0,A,2025-06-18
Schindler Philipp,"SVP, Chief Business Officer",Sell,Class C Google Stock Units,152.0,0.0,0.0,A,2025-06-18
Hennessy John L.,Unknown,Sell,Class C Capital Stock,30.0,175.5623,5266.87,S,2025-06-17
Hennessy John L.,Unknown,Sell,Class C Google Stock Units,1.0,0.0,0.0,A,2025-06-17
Hennessy John L.,Unknown,Sell,Class C Capital Stock,105.0,177.8435,18673.57,S,2025-06-17
Hennessy John L.,Unknown,Sell,Class C Capital Stock,55.0,176.8258,9725.42,S,2025-06-17
Hennessy John L.,Unknown,Sell,Class C Google Stock Units,2.0,0.0,0.0,A,2025-06-17
Hennessy John L.,Unknown,Sell,Class C Capital Stock,10.0,173.585,1735.85,S,2025-06-17
Hennessy John L.,Unknown,Sell,Class C Capital Stock,190.0,175.0,33250.0,S,2025-06-17
Ashkenazi Anat,"SVP, Chief Financial Officer",Sell,Class C Google Stock Units,128.0,0.0,0.0,A,2025-06-17
Ashkenazi Anat,"SVP, Chief Financial Officer",Sell,Class C Google Stock Units,39.0,0.0,0.0,A,2025-06-17
Ashkenazi Anat,"SVP, Chief Financial Officer",Sell,Class C Google Stock Units,83.0,0.0,0.0,A,2025-06-17
Hennessy John L.,Unknown,Sell,Class C Capital Stock,10.0,175.01,1750.1,S,2025-06-17
