insider_name,title,type,security,shares,price,value,code,filing_date
Chapman Neil A,Senior Vice President,Sell,Common Stock,976.0,0.0,0.0,G,2025-05-06
Talley Darrin L,VP - Corp Strategic Planning,Sell,Common Stock,2100.0,113.0,237300.0,S,2025-03-18
Williams Jack P Jr,Senior Vice President,Sell,Common Stock,5000.0,0.0,0.0,G,2025-02-05
Talley Darrin L,VP - Corp Strategic Planning,Sell,Common Stock,2100.0,110.0,231000.0,S,2025-02-05
Angelakis Michael J,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
Braly Angela F,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
Dreyfus Maria S.,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
Hietala Kaisa,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
HARRIS JOHN D,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
KANDARIAN STEVEN A,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
KELLNER LAWRENCE W,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
Powell Dina H.,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
UBBEN JEFFREY W,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
HOOLEY JOSEPH L,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
Karsner Alexander,Unknown,Sell,Common Stock,2500.0,0.0,0.0,A,2025-01-03
Chapman Neil A,Senior Vice President,Sell,Common Stock,204.0,0.0,0.0,G,2024-12-18
Chapman Neil A,Senior Vice President,Sell,Common Stock,334.0,0.0,0.0,G,2024-12-18
Williams Jack P Jr,Senior Vice President,Sell,Common Stock,5000.0,0.0,0.0,G,2024-12-16
Fox Leonard M.,VP - Controller and Tax,Sell,Common Stock,4300.0,117.735,506260.5,F,2024-12-02
McKee Karen T,Vice President,Sell,Common Stock,4880.0,117.735,574546.8,F,2024-12-02
Gibbs Jon M.,Executive Officer,Sell,Common Stock,2893.0,117.735,340607.35,F,2024-12-02
Talley Darrin L,VP - Corp Strategic Planning,Sell,Common Stock,3142.0,117.735,369923.37,F,2024-12-02
Woods Darren W,Chairman and CEO,Sell,Common Stock,225000.0,0.0,0.0,A,2024-11-27
Woods Darren W,Chairman and CEO,Sell,Common Stock,35415.0,118.76,4205885.4,F,2024-11-27
Chapman Neil A,Senior Vice President,Sell,Common Stock,124000.0,0.0,0.0,A,2024-11-27
Chapman Neil A,Senior Vice President,Sell,Common Stock,18849.0,118.76,2238507.24,F,2024-11-27
Williams Jack P Jr,Senior Vice President,Sell,Common Stock,124000.0,0.0,0.0,A,2024-11-27
Williams Jack P Jr,Senior Vice President,Sell,Common Stock,16744.0,118.76,1988517.44,F,2024-11-27
Taylor Jeffrey Allen,"VP, Gen. Counsel & Secretary",Sell,Common Stock,43400.0,0.0,0.0,A,2024-11-27
Mikells Kathryn A,Senior Vice President,Sell,Common Stock,111600.0,0.0,0.0,A,2024-11-27
Talley Darrin L,Vice President,Sell,Common Stock,50700.0,0.0,0.0,A,2024-11-27
McKee Karen T,Vice President,Sell,Common Stock,160.0,0.0,0.0,A,2024-11-27
McKee Karen T,Vice President,Sell,Common Stock,6946.0,118.76,824906.96,F,2024-11-27
Mallon Liam M,Vice President,Sell,Common Stock,102800.0,0.0,0.0,A,2024-11-27
Mallon Liam M,Vice President,Sell,Common Stock,10822.0,118.76,1285220.72,F,2024-11-27
Gibbs Jon M.,Executive Officer,Sell,Common Stock,69400.0,0.0,0.0,A,2024-11-27
Gibbs Jon M.,Executive Officer,Sell,Common Stock,3690.0,118.76,438224.4,F,2024-11-27
Fox Leonard M.,VP - Controller and Tax,Sell,Common Stock,50700.0,0.0,0.0,A,2024-11-27
Chapman James R.,"VP, Treasurer and Investor Rel",Sell,Common Stock,36200.0,0.0,0.0,A,2024-11-27
McKee Karen T,Vice President,Sell,Common Stock,102800.0,0.0,0.0,A,2024-11-27
HOOLEY JOSEPH L,Unknown,Sell,Common Stock,218.0,0.0,0.0,A,2024-08-14
