insider_name,title,type,security,shares,price,value,code,filing_date
McLay Kathryn J.,Executive Vice President,Sell,Common,4000.0,95.14,380560.0,S,2025-07-22
Furner John R.,Executive Vice President,Sell,Common,13125.0,95.1356,1248654.75,S,2025-07-21
Chojnowski David,Senior Vice President,Sell,Common Stock,250.42,95.78,23985.23,F,2025-07-17
Bartlett Daniel J,Executive Vice President,Sell,Common Stock,1744.0,95.6,166726.4,S,2025-07-17
Nicholas Christopher James,Executive Vice President,Sell,Common,110.747,97.78,10828.84,F,2025-07-02
Rainey John D,Executive Vice President,Sell,Common,1616.0,98.2998,158852.48,S,2025-07-02
Rainey John D,Executive Vice President,Sell,Common,584.0,98.823,57712.63,S,2025-07-02
Nicholas Christopher James,Executive Vice President,Sell,Common,10.182,97.98,997.63,F,2025-07-02
Moritz Robert Edward Jr.,Unknown,Sell,Common,267.0,0.0,0.0,A,2025-07-01
STEPHENSON RANDALL L,Unknown,Sell,Common,321.0,0.0,0.0,A,2025-07-01
Niccol Brian R,Unknown,Sell,Common,267.0,0.0,0.0,A,2025-07-01
Penner Gregory Boyd,Unknown,Sell,Common Stock,554.0,0.0,0.0,A,2025-07-01
Walton Steuart L,Unknown,Sell,Common Stock,321.0,0.0,0.0,A,2025-07-01
Harris Carla A,Unknown,Sell,Common,161.0,0.0,0.0,A,2025-07-01
Conde Cesar,Unknown,Sell,Common,267.0,0.0,0.0,A,2025-07-01
FLYNN TIMOTHY PATRICK,Unknown,Sell,Common,347.0,0.0,0.0,A,2025-07-01
MAYER MARISSA A,Unknown,Sell,Common,267.0,0.0,0.0,A,2025-07-01
Friar Sarah,Unknown,Sell,Common,321.0,0.0,0.0,A,2025-07-01
Walton Family Holdings Trust,Unknown,Sell,Common,378639.0,97.5158,36923285.0,S,2025-06-27
McMillon C Douglas,President and CEO,Sell,Common Stock,19416.0,97.1885,1887011.92,S,2025-06-27
Walton Family Holdings Trust,Unknown,Sell,Common,2742608.0,98.1225,269111553.48,S,2025-06-26
Walton Family Holdings Trust,Unknown,Sell,Common,292650.0,99.0311,28981451.41,S,2025-06-26
Walton Family Holdings Trust,Unknown,Sell,Common,321361.0,98.1626,31545631.3,S,2025-06-26
Furner John R.,Executive Vice President,Sell,Common,13125.0,95.8461,1257980.06,S,2025-06-23
McLay Kathryn J.,Executive Vice President,Sell,Common,4000.0,95.24,380960.0,S,2025-06-23
Bartlett Daniel J,Executive Vice President,Sell,Common Stock,1760.0,94.77,166795.2,S,2025-06-17
Harris Carla A,Unknown,Sell,Common,2348.0,0.0,0.0,A,2025-06-09
Walton Steuart L,Unknown,Sell,Common Stock,2348.0,0.0,0.0,A,2025-06-09
Conde Cesar,Unknown,Sell,Common,2348.0,0.0,0.0,A,2025-06-09
FLYNN TIMOTHY PATRICK,Unknown,Sell,Common,2348.0,0.0,0.0,A,2025-06-09
Friar Sarah,Unknown,Sell,Common,2348.0,0.0,0.0,A,2025-06-09
STEPHENSON RANDALL L,Unknown,Sell,Common,2348.0,0.0,0.0,A,2025-06-09
MAYER MARISSA A,Unknown,Sell,Common,2348.0,0.0,0.0,A,2025-06-09
Penner Gregory Boyd,Unknown,Sell,Common Stock,3496.0,0.0,0.0,A,2025-06-09
Moritz Robert Edward Jr.,Unknown,Sell,Common,2348.0,0.0,0.0,A,2025-06-09
HORTON THOMAS W,Unknown,Sell,Common,2348.0,0.0,0.0,A,2025-06-09
Niccol Brian R,Unknown,Sell,Common,2348.0,0.0,0.0,A,2025-06-09
Chojnowski David,Senior Vice President,Sell,Common Stock,250.419,99.77,24984.3,F,2025-06-04
Rainey John D,Executive Vice President,Sell,Common,1057.0,99.4565,105125.52,S,2025-06-04
Rainey John D,Executive Vice President,Sell,Common,1143.0,98.578,112674.65,S,2025-06-04
Walton Family Holdings Trust,Unknown,Sell,Common,488927.0,99.2037,48503367.43,S,2025-06-04
Nicholas Christopher James,Executive Vice President,Sell,Common,120.93,99.77,12065.19,F,2025-06-04
Walton Family Holdings Trust,Unknown,Sell,Common,527073.0,98.5234,51929024.01,S,2025-06-04
Walton Family Holdings Trust,Unknown,Sell,Common,7040000.0,0.0,0.0,J,2025-06-04
Walton Steuart L,Unknown,Sell,Common Stock,45000.0,0.0,0.0,G,2025-05-29
Walton Family Holdings Trust,Unknown,Sell,Common,2238020.0,97.5004,218207845.21,S,2025-05-29
Walton Family Holdings Trust,Unknown,Sell,Common,311000.0,0.0,0.0,J,2025-05-29
Walton Family Holdings Trust,Unknown,Sell,Common,2598000.0,0.0,0.0,J,2025-05-29
Walton Family Holdings Trust,Unknown,Sell,Common,2570000.0,97.1209,249600713.0,S,2025-05-29
McMillon C Douglas,President and CEO,Sell,Common Stock,29148.0,96.5809,2815140.07,S,2025-05-23
