insider_name,title,type,security,shares,price,value,code,filing_date
Maduck Sean,See Remarks,Sell,Common Stock,4315.0,5.05,21790.75,M,2025-07-21
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,200.0,13.56,2712.0,M,2025-07-21
Guyer William,Chief Development Officer,Sell,Common Stock,500.0,73.442,36721.0,S,2025-07-21
Guyer William,Chief Development Officer,Sell,Common Stock,500.0,21.65,10825.0,M,2025-07-21
Guyer William,Chief Development Officer,Sell,Common Stock,4379.0,73.4811,321773.74,S,2025-07-21
Guyer William,Chief Development Officer,Sell,Common Stock,4379.0,21.65,94805.35,M,2025-07-21
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,200.0,73.4,14680.0,S,2025-07-21
Maduck Sean,See Remarks,Sell,Common Stock,4315.0,73.4771,317053.69,S,2025-07-21
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,3877.0,73.4753,284863.74,S,2025-07-21
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,615.0,73.6873,45317.69,S,2025-07-21
Maduck Sean,See Remarks,Sell,Common Stock,473.0,73.4404,34737.31,S,2025-07-21
Maduck Sean,See Remarks,Sell,Common Stock,473.0,5.05,2388.65,M,2025-07-21
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,3877.0,13.56,52572.12,M,2025-07-21
Swisher Daniel N JR,Unknown,Sell,Common Stock,2200.0,14.08,30976.0,M,2025-07-14
Swisher Daniel N JR,Unknown,Sell,Common Stock,2200.0,71.08,156376.0,S,2025-07-14
Guyer William,Chief Development Officer,Sell,Common Stock,100.0,21.65,2165.0,M,2025-07-03
Guyer William,Chief Development Officer,Sell,Common Stock,100.0,73.505,7350.5,S,2025-07-03
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,100.0,13.56,1356.0,M,2025-07-03
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,100.0,73.505,7350.5,S,2025-07-03
Maduck Sean,See Remarks,Sell,Common Stock,205.0,5.05,1035.25,M,2025-07-03
Maduck Sean,See Remarks,Sell,Common Stock,205.0,73.4523,15057.72,S,2025-07-03
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,3185.0,70.77,225402.45,S,2025-06-18
Guyer William,Chief Development Officer,Sell,Common Stock,16918.0,72.3644,1224260.92,S,2025-06-12
Guyer William,Chief Development Officer,Sell,Common Stock,3082.0,72.7494,224213.65,S,2025-06-12
Guyer William,Chief Development Officer,Sell,Common Stock,20000.0,21.65,433000.0,M,2025-06-12
Swisher Daniel N JR,Unknown,Sell,Common Stock,2200.0,70.61,155342.0,S,2025-06-12
Swisher Daniel N JR,Unknown,Sell,Common Stock,2200.0,14.08,30976.0,M,2025-06-12
Maduck Sean,See Remarks,Sell,Common Stock,888.0,71.68,63651.84,A,2025-06-04
Mokari Atabak,Chief Financial Officer,Sell,Common Stock,519.0,71.68,37201.92,F,2025-06-04
Mokari Atabak,Chief Financial Officer,Sell,Common Stock,775.0,0.0,0.0,A,2025-06-04
Mokari Atabak,Chief Financial Officer,Sell,Common Stock,775.0,71.68,55552.0,A,2025-06-04
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,651.0,71.68,46663.68,F,2025-06-04
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,997.0,0.0,0.0,A,2025-06-04
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,997.0,71.68,71464.96,A,2025-06-04
Maduck Sean,See Remarks,Sell,Common Stock,1811.0,80.7669,146268.86,S,2025-06-04
Maduck Sean,See Remarks,Sell,Common Stock,6246.0,79.8859,498967.33,S,2025-06-04
Maduck Sean,See Remarks,Sell,Common Stock,6191.0,78.8744,488311.41,S,2025-06-04
Maduck Sean,See Remarks,Sell,Common Stock,5752.0,77.9101,448138.9,S,2025-06-04
Maduck Sean,See Remarks,Sell,Common Stock,20000.0,5.05,101000.0,A,2025-06-04
Maduck Sean,See Remarks,Sell,Common Stock,888.0,0.0,0.0,A,2025-06-04
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,4438.0,77.9663,346014.44,S,2025-06-04
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,441.0,71.68,31610.88,F,2025-06-04
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,1263.0,82.2634,103898.67,S,2025-06-04
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,749.0,0.0,0.0,A,2025-06-04
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,3050.0,79.4823,242421.01,S,2025-06-04
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,2988.0,80.3017,239941.48,S,2025-06-04
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,1820.0,81.3255,148012.41,S,2025-06-04
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,4881.0,78.4211,382773.39,S,2025-06-04
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,4631.0,83.4643,386523.17,S,2025-06-04
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,8408.0,85.0116,714777.53,S,2025-06-04
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,5000.0,13.56,67800.0,M,2025-06-04
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,562.0,78.6548,44204.0,S,2025-06-04
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,749.0,71.68,53688.32,A,2025-06-04
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,12959.0,84.5715,1095962.07,S,2025-06-04
Maduck Sean,See Remarks,Sell,Common Stock,1059.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,1658.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,1059.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,1658.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,3.88,38800.0,M,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,1460.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,1460.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,922.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,10000.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,14594.0,0.0,0.0,G,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,14594.0,0.0,0.0,J,2025-06-02
Maduck Sean,See Remarks,Sell,Common Stock,922.0,0.0,0.0,G,2025-06-02
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,2279.0,75.85,172862.15,S,2025-05-22
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,1380.0,0.0,0.0,G,2025-05-22
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,360.0,0.0,0.0,G,2025-05-22
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,360.0,0.0,0.0,G,2025-05-22
