insider_name,title,type,security,shares,price,value,code,filing_date
Liberty Broadband Corp,,Sell,Class A Common Stock,254706.0,392.61,100000122.66,D,2025-07-15
"CHARTER COMMUNICATIONS, INC. /MO/",,Sell,Common Stock,21478.0,0.0,0.0,M,2025-06-20
Liberty Broadband Corp,,Sell,Class A Common Stock,246488.0,405.7,100000181.6,D,2025-06-12
DiGeronimo Richard J,President-Product & Technology,Sell,Class A Common Stock,9050.0,292.31,2645405.5,M,2025-05-20
DiGeronimo Richard J,President-Product & Technology,Sell,Class A Common Stock,7499.0,424.49,3183250.51,F,2025-05-20
DiGeronimo Richard J,President-Product & Technology,Sell,Class A Common Stock,1551.0,423.805,657321.56,S,2025-05-20
Liberty Broadband Corp,,Sell,Class A Common Stock,288717.0,346.36,100000020.12,D,2025-05-13
Newhouse Michael A,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Conn Lance,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Goodman Kim C,Unknown,Sell,Class A Common Stock,365.0,0.0,0.0,A,2025-04-24
Goodman Kim C,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Markley John D Jr,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
MERRITT DAVID C,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Miron Steven A,Unknown,Sell,Class A Common Stock,365.0,0.0,0.0,A,2025-04-24
Nair Balan,Unknown,Sell,Class A Common Stock,365.0,0.0,0.0,A,2025-04-24
Nair Balan,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Miron Steven A,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Patterson Martin Edward,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Ramos Mauricio,Unknown,Sell,Class A Common Stock,365.0,0.0,0.0,A,2025-04-24
Ramos Mauricio,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Slaski Carolyn J,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
WARGO J DAVID,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Zinterhofer Eric Louis,Unknown,Sell,Class A Common Stock,365.0,0.0,0.0,A,2025-04-24
Zinterhofer Eric Louis,Unknown,Sell,Class A Common Stock,1141.0,0.0,0.0,A,2025-04-24
Rutledge Thomas,Unknown,Sell,Class A Common Stock,365.0,0.0,0.0,A,2025-04-24
Rutledge Thomas,Unknown,Sell,Class A Common Stock,684.0,0.0,0.0,A,2025-04-24
Liberty Broadband Corp,,Sell,Class A Common Stock,273636.0,365.45,100000276.2,D,2025-04-11
Liberty Broadband Corp,,Sell,Class A Common Stock,556530.0,359.37,200000186.1,D,2025-03-13
Fischer Jessica M,Chief Financial Officer,Sell,Class A Common Stock,594.0,0.0,0.0,M,2025-01-22
Fischer Jessica M,Chief Financial Officer,Sell,Class A Common Stock,205.0,350.64,71881.2,F,2025-01-22
Ray Richard Adam,"EVP, Chief Commercial Officer",Sell,Class A Common Stock,425.0,0.0,0.0,M,2025-01-22
Ray Richard Adam,"EVP, Chief Commercial Officer",Sell,Class A Common Stock,153.0,350.64,53647.92,F,2025-01-22
Ray Richard Adam,"EVP, Chief Commercial Officer",Sell,Class A Common Stock,86.0,0.0,0.0,M,2025-01-22
Ray Richard Adam,"EVP, Chief Commercial Officer",Sell,Class A Common Stock,27.0,350.64,9467.28,F,2025-01-22
Howard Kevin D,EVP/CAO/Controller,Sell,Class A Common Stock,170.0,0.0,0.0,M,2025-01-22
Howard Kevin D,EVP/CAO/Controller,Sell,Class A Common Stock,72.0,350.64,25246.08,F,2025-01-22
DiGeronimo Richard J,President-Product & Technology,Sell,Class A Common Stock,1359.0,0.0,0.0,M,2025-01-22
DiGeronimo Richard J,President-Product & Technology,Sell,Class A Common Stock,437.0,350.64,153229.68,F,2025-01-22
