insider_name,title,type,security,shares,price,value,code,filing_date
Koch Lori,CEO,Sell,Common Stock,4563.0,67.195,306610.78,F,2025-06-03
Franzen Antonella B,SVP & CFO,Sell,Common Stock,1522.0,67.195,102270.79,F,2025-06-03
Brady Amy G.,Unknown,Sell,Common Stock,121.6317,66.8,8125.0,A,2025-06-03
CURTIN TERRENCE R,Unknown,Sell,Common Stock,486.5269,66.8,32500.0,A,2025-06-03
CUTLER ALEXANDER M,Unknown,Sell,Common Stock,748.5029,66.8,49999.99,A,2025-06-03
Lowery Frederick M.,Unknown,Sell,Common Stock,580.0898,66.8,38750.0,A,2025-06-03
Sterin Steven,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
Brady Amy G.,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
KISSAM LUTHER C IV,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
JOHNSON KRISTINA M,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
McMaken Kurt B,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
LICO JAMES A,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
Lowery Frederick M.,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
CHANDY RUBY R,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
CURTIN TERRENCE R,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
CUTLER ALEXANDER M,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
du Pont Eleuthere I,Unknown,Sell,Common Stock,2794.0,0.0,0.0,A,2025-05-27
Raia Christopher,Senior Vice President & CHRO,Sell,Common Stock,1245.0,67.075,83508.38,F,2025-05-06
BREEN EDWARD D,Executive Chair,Sell,Common Stock,11561.0,67.075,775454.08,F,2025-05-06
Kemp Jon D.,"President, ElectronicsCo.",Sell,Common Stock,1679.0,67.075,112618.93,F,2025-05-06
Goss Michael G.,Controller,Sell,Common Stock,269.0,67.075,18043.17,F,2025-05-06
Hoover Erik T.,SVP & General Counsel,Sell,Common Stock,1493.0,67.075,100142.98,F,2025-05-06
Larrabee Steven P.,SVP & CIO,Sell,Common Stock,846.0,67.075,56745.45,F,2025-05-06
Koch Lori,CEO,Sell,Common Stock,2986.0,67.075,200285.95,F,2025-05-06
Franzen Antonella B,SVP & CFO,Sell,Common Stock,240.0,67.075,16098.0,F,2025-05-06
McMaken Kurt B,Unknown,Sell,Common Stock,1368.0,0.0,0.0,A,2025-03-20
BREEN EDWARD D,Executive Chair,Sell,Common Stock,146593.0,0.0,0.0,G,2025-03-17
CUTLER ALEXANDER M,Unknown,Sell,Common Stock,611.4712,81.77,50000.0,A,2025-03-04
Lowery Frederick M.,Unknown,Sell,Common Stock,473.8902,81.77,38750.0,A,2025-03-04
CURTIN TERRENCE R,Unknown,Sell,Common Stock,397.4563,81.77,32500.0,A,2025-03-04
Brady Amy G.,Unknown,Sell,Common Stock,99.3641,81.77,8125.0,A,2025-03-04
Mulligan Deanna,Unknown,Sell,Common Stock,397.4563,81.77,32500.0,A,2025-03-04
Franzen Antonella B,SVP & CFO,Sell,Common Stock,2861.0,82.055,234759.36,F,2025-02-26
Weaver Leland,"President, Water & Protection",Sell,Common Stock,652.0,82.355,53695.46,F,2025-02-25
Raia Christopher,Senior Vice President & CHRO,Sell,Common Stock,452.0,82.355,37224.46,F,2025-02-25
Larrabee Steven P.,SVP & CIO,Sell,Common Stock,249.0,82.355,20506.4,F,2025-02-25
Koch Lori,CEO,Sell,Common Stock,1301.0,82.355,107143.86,F,2025-02-25
Kemp Jon D.,"President, Electronics & Indus",Sell,Common Stock,732.0,82.355,60283.86,F,2025-02-25
Hoover Erik T.,SVP & General Counsel,Sell,Common Stock,652.0,82.355,53695.46,F,2025-02-25
Goss Michael G.,Controller,Sell,Common Stock,118.0,82.355,9717.89,F,2025-02-25
