insider_name,title,type,security,shares,price,value,code,filing_date
McGrane Michael Patrick,"VP, Gen. Counsel & Secretary",Sell,"Common stock, par value $0.01 per share",1553.0,95.19,147830.07,F,2025-07-09
Menzel Susan L,EVP and Chief Admin. Officer,Sell,"Common stock, par value $0.01 per share",1588.0,95.19,151161.72,F,2025-07-09
Menzel Susan L,EVP and Chief Admin. Officer,Sell,"Common stock, par value $0.01 per share",10000.0,100.23,1002300.0,S,2025-06-24
Cameron Gregory D,EVP and CFO,Sell,"Common stock, par value $0.01 per share",3699.0,102.48,379073.52,F,2025-06-18
Malik Ashraf K,"Sr. VP, Manufacturing & D'istn",Sell,"Common stock, par value $0.01 per share",5498.0,99.9518,549535.0,S,2025-06-17
Frost Bert A,"EVP,Sales,MktDev&Supply Chain",Sell,"Common stock, par value $0.01 per share",13250.0,97.3176,1289458.2,S,2025-06-17
Frost Bert A,"EVP,Sales,MktDev&Supply Chain",Sell,"Common stock, par value $0.01 per share",2750.0,98.3376,270428.4,S,2025-06-17
Frost Bert A,"EVP,Sales,MktDev&Supply Chain",Sell,"Common stock, par value $0.01 per share",5003.0,101.0,505303.0,S,2025-06-17
Frost Bert A,"EVP,Sales,MktDev&Supply Chain",Sell,"Common stock, par value $0.01 per share",5000.0,100.7051,503525.5,S,2025-06-17
ARZBAECHER ROBERT C,,Sell,"Common Stock, par value $0.01 per share",4500.0,0.0,0.0,G,2025-05-15
ARZBAECHER ROBERT C,,Sell,"Common Stock, par value $0.01 per share",1955.0,0.0,0.0,G,2025-05-15
ARZBAECHER ROBERT C,,Sell,"Common Stock, par value $0.01 per share",6720.0,0.0,0.0,G,2025-05-15
Ahmed Javed,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
DeHaas Deborah L,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
ARZBAECHER ROBERT C,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
EAVES JOHN W,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
Ellerbusch Susan A,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
HAGGE STEPHEN J,,Sell,"Common Stock, par value $0.01 per share",3293.0,0.0,0.0,A,2025-05-08
Noonan Anne P,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
TOELLE MICHAEL,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
Wagler Theresa E,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
White Celso L.,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
Madrazo Yris Jesus,,Sell,"Common Stock, par value $0.01 per share",2074.0,0.0,0.0,A,2025-05-08
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",2714.0,81.02,219888.28,F,2025-03-04
McGrane Michael Patrick,"VP, Gen. Counsel & Secretary",Sell,"Common stock, par value $0.01 per share",968.0,81.02,78427.36,F,2025-03-04
McGrane Michael Patrick,"VP, Gen. Counsel & Secretary",Sell,"Common stock, par value $0.01 per share",2278.0,0.0,0.0,A,2025-03-04
Will W Anthony,President & CEO,Sell,"Common stock, par value $0.01 per share",35783.0,81.02,2899138.66,F,2025-03-04
Will W Anthony,President & CEO,Sell,"Common stock, par value $0.01 per share",80773.0,0.0,0.0,A,2025-03-04
Malik Ashraf K,"Sr. VP, Manufacturing & D'istn",Sell,"Common stock, par value $0.01 per share",3264.0,81.02,264449.28,F,2025-03-04
Malik Ashraf K,"Sr. VP, Manufacturing & D'istn",Sell,"Common stock, par value $0.01 per share",7456.0,0.0,0.0,A,2025-03-04
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",3499.0,0.0,0.0,G,2025-03-04
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",3499.0,0.0,0.0,G,2025-03-04
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",6213.0,0.0,0.0,A,2025-03-04
Dempsey Linda M,"VP, Public Affairs",Sell,"Common stock, par value $0.01 per share",1940.0,81.02,157178.8,F,2025-03-04
Dempsey Linda M,"VP, Public Affairs",Sell,"Common stock, par value $0.01 per share",4348.0,0.0,0.0,A,2025-03-04
Frost Bert A,"EVP,Sales,MktDev&Supply Chain",Sell,"Common stock, par value $0.01 per share",8214.0,81.02,665498.28,F,2025-03-04
Frost Bert A,"EVP,Sales,MktDev&Supply Chain",Sell,"Common stock, par value $0.01 per share",18639.0,0.0,0.0,A,2025-03-04
Bohn Christopher D,EVP and COO,Sell,"Common stock, par value $0.01 per share",8219.0,81.02,665903.38,F,2025-03-04
Bohn Christopher D,EVP and COO,Sell,"Common stock, par value $0.01 per share",18639.0,0.0,0.0,A,2025-03-04
Menzel Susan L,EVP and Chief Admin. Officer,Sell,"Common stock, par value $0.01 per share",5328.0,81.02,431674.56,F,2025-03-04
Menzel Susan L,EVP and Chief Admin. Officer,Sell,"Common stock, par value $0.01 per share",12115.0,0.0,0.0,A,2025-03-04
Menzel Susan L,EVP and Chief Admin. Officer,Sell,"Common stock, par value $0.01 per share",1350.0,98.0,132300.0,S,2025-01-17
Menzel Susan L,EVP and Chief Admin. Officer,Sell,"Common stock, par value $0.01 per share",1500.0,96.0,144000.0,S,2025-01-17
Menzel Susan L,EVP and Chief Admin. Officer,Sell,"Common stock, par value $0.01 per share",1500.0,95.0,142500.0,S,2025-01-14
Malik Ashraf K,"Sr. VP, Manufacturing & D'istn",Sell,"Common stock, par value $0.01 per share",8889.0,95.0002,844456.78,S,2025-01-14
Frost Bert A,"EVP,Sales,MktDev&Supply Chain",Sell,"Common stock, par value $0.01 per share",3000.0,95.0,285000.0,S,2025-01-14
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",596.0,0.0,0.0,G,2025-01-07
Bohn Christopher D,EVP and COO,Sell,"Common stock, par value $0.01 per share",1301.0,89.76,116777.76,F,2025-01-07
Dempsey Linda M,"VP, Public Affairs",Sell,"Common stock, par value $0.01 per share",327.0,89.76,29351.52,F,2025-01-07
Frost Bert A,"EVP,Sales,MktDev&Supply Chain",Sell,"Common stock, par value $0.01 per share",1297.0,89.76,116418.72,F,2025-01-07
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",596.0,0.0,0.0,G,2025-01-07
McGrane Michael Patrick,"VP, Gen. Counsel & Secretary",Sell,"Common stock, par value $0.01 per share",351.0,89.76,31505.76,F,2025-01-07
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",409.0,89.76,36711.84,F,2025-01-07
Malik Ashraf K,"Sr. VP, Manufacturing & D'istn",Sell,"Common stock, par value $0.01 per share",471.0,89.76,42276.96,F,2025-01-07
Menzel Susan L,EVP and Chief Admin. Officer,Sell,"Common stock, par value $0.01 per share",833.0,89.76,74770.08,F,2025-01-07
Will W Anthony,President & CEO,Sell,"Common stock, par value $0.01 per share",5788.0,89.76,519530.88,F,2025-01-07
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",2978.0,0.0,0.0,A,2025-01-06
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",2864.0,0.0,0.0,A,2025-01-06
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",939.0,88.51,83110.89,F,2025-01-06
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",1024.0,0.0,0.0,G,2025-01-06
Hoker Richard A,VP and Corporate Controller,Sell,"Common stock, par value $0.01 per share",1024.0,0.0,0.0,G,2025-01-06
Dempsey Linda M,"VP, Public Affairs",Sell,"Common stock, par value $0.01 per share",2291.0,0.0,0.0,A,2025-01-06
Dempsey Linda M,"VP, Public Affairs",Sell,"Common stock, par value $0.01 per share",699.0,88.51,61868.49,F,2025-01-06
