insider_name,title,type,security,shares,price,value,code,filing_date
Nelson Brendan J.,"SVP, President, Boeing Global",Sell,Common Stock,640.0,206.28,132019.2,S,2025-05-19
Shockey Jeffrey S,"EVP, Gov Ops, GPP & CS",Sell,Common Stock,3205.0,202.87,650198.35,S,2025-05-15
Cleary Michael J,Controller,Sell,Common Stock,3000.0,186.003,558009.0,S,2025-05-08
Raymond David Christopher,"EVP, Pres. & CEO, BGS",Sell,Common Stock,3899.0,187.013,729163.69,S,2025-05-05
Pope Stephanie F,"EVP, Pres. & CEO, BCA",Sell,Common Stock,16768.129,183.776,3081579.68,S,2025-05-05
Cleary Michael J,Controller,Sell,Common Stock,2000.0,184.009,368018.0,S,2025-05-05
Pope Stephanie F,"EVP, Pres. & CEO, BCA",Sell,Common Stock,1129.098,167.6,189236.82,F,2025-04-03
Raymond David Christopher,"EVP, Pres. & CEO, BGS",Sell,Common Stock,90.301,153.71,13880.17,F,2025-03-11
Cleary Michael J,Controller,Sell,Common Stock,1500.0,179.02,268530.0,S,2025-02-28
Shockey Jeffrey S,"EVP, Gov Ops, GPP & CS",Sell,Common Stock,20161.0,0.0,0.0,A,2025-02-26
Gerry Brett C.,"CLO & EVP, Global Compliance",Sell,Common Stock,10973.0,0.0,0.0,A,2025-02-21
Raymond David Christopher,"EVP, Pres. & CEO, BGS",Sell,Common Stock,6340.0,0.0,0.0,A,2025-02-21
Cleary Michael J,Controller,Sell,Common Stock,4741.0,0.0,0.0,A,2025-02-21
DEASY DANA S,"CIDO, SVP IT & Data Analytics",Sell,Common Stock,6828.0,0.0,0.0,A,2025-02-21
Nelson Brendan J.,"SVP, President, Boeing Global",Sell,Common Stock,4267.0,0.0,0.0,A,2025-02-21
McKenzie Howard E,"Chief Engineer & EVP, ET&T",Sell,Common Stock,7315.0,0.0,0.0,A,2025-02-21
Ortberg Robert Kelly,President & CEO,Sell,Common Stock,42675.0,0.0,0.0,A,2025-02-21
Amuluru Uma M,EVP and Chief HR Officer,Sell,Common Stock,3158.777,180.69,570759.42,S,2025-02-21
Amuluru Uma M,EVP and Chief HR Officer,Sell,Common Stock,8291.0,0.0,0.0,A,2025-02-21
Pope Stephanie F,"EVP, Pres. & CEO, BCA",Sell,Common Stock,24386.0,0.0,0.0,A,2025-02-21
