insider_name,title,type,security,shares,price,value,code,filing_date
Wilson Michael,Chief Commercial Officer,Sell,Common Stock,1020.0,0.0,0.0,M,2025-07-02
Wilson Michael,Chief Commercial Officer,Sell,Common Stock,434.0,74.38,32280.92,F,2025-07-02
Wilson Michael,Chief Commercial Officer,Sell,Common Stock,477.0,67.37,32135.49,F,2025-06-10
DeBrock Kimberly Ann,VP & Chief Accounting Officer,Sell,Common Stock,64.0,67.37,4311.68,F,2025-06-10
DeBrock Kimberly Ann,VP & Chief Accounting Officer,Sell,Common Stock,215.0,0.0,0.0,M,2025-06-10
Wilson Michael,Chief Commercial Officer,Sell,Common Stock,971.0,0.0,0.0,M,2025-06-10
Wilson Michael,Chief Commercial Officer,Sell,Common Stock,416.0,67.37,28025.92,F,2025-06-10
Wilson Michael,Chief Commercial Officer,Sell,Common Stock,1115.0,0.0,0.0,M,2025-06-10
Reddy Shyam K.,President and CEO,Sell,Common Stock,2292.0,67.37,154412.04,F,2025-06-10
Reddy Shyam K.,President and CEO,Sell,Common Stock,5121.0,0.0,0.0,M,2025-06-10
Reddy Shyam K.,President and CEO,Sell,Common Stock,2421.0,67.37,163102.77,F,2025-06-10
Reddy Shyam K.,President and CEO,Sell,Common Stock,5411.0,0.0,0.0,M,2025-06-10
Wall Christopher K,"SVP, CFO and Treasurer",Buy,Common Stock,3050.0,68.89,210114.5,P,2025-05-22
Wall Christopher K,"SVP, CFO and Treasurer",Buy,Common Stock,1100.0,69.65,76615.0,P,2025-05-21
Wall Christopher K,"SVP, CFO and Treasurer",Buy,Common Stock,3000.0,70.79,212370.0,P,2025-05-21
ZAKAS MARIETTA EDMUNDS,,Sell,Common Stock,1340.0,0.0,0.0,M,2025-05-20
Haas Keith,,Sell,Common Stock,1340.0,0.0,0.0,M,2025-05-20
DHANDA ANUJ,,Sell,Common Stock,1340.0,0.0,0.0,M,2025-05-20
Fennebresque Kim S,,Sell,Common Stock,2234.0,0.0,0.0,M,2025-05-20
Yancey Carol B,,Sell,Common Stock,1340.0,0.0,0.0,M,2025-05-20
SMITH J DAVID,,Sell,Common Stock,1340.0,0.0,0.0,M,2025-05-20
Lewis Mitchell B,,Sell,Common Stock,1340.0,0.0,0.0,M,2025-05-20
Kinney Tricia Ann,GC & Corporate Secretary,Sell,Common Stock,226.0,0.0,0.0,M,2025-01-06
Kinney Tricia Ann,GC & Corporate Secretary,Sell,Common Stock,68.0,103.72,7052.96,F,2025-01-06
Kinney Tricia Ann,GC & Corporate Secretary,Sell,Common Stock,350.0,0.0,0.0,M,2025-01-06
Kinney Tricia Ann,GC & Corporate Secretary,Sell,Common Stock,105.0,103.72,10890.6,F,2025-01-06
DeBrock Kimberly Ann,VP & Chief Accounting Officer,Sell,Common Stock,233.0,0.0,0.0,M,2024-10-22
DeBrock Kimberly Ann,VP & Chief Accounting Officer,Sell,Common Stock,70.0,109.54,7667.8,F,2024-10-22
Kinney Tricia Ann,GC & Corporate Secretary,Sell,Common Stock,681.0,0.0,0.0,M,2024-09-03
Kinney Tricia Ann,GC & Corporate Secretary,Sell,Common Stock,203.0,99.92,20283.76,F,2024-09-03
