insider_name,title,type,security,shares,price,value,code,filing_date
Nottebohm Olivia,Chief Operating Officer,Sell,Class A Common Stock,2013.0,32.5,65422.5,S,2025-07-22
Berkovitch Eli,VP Chief Acct Ofr & Controller,Sell,Class A Common Stock,3000.0,33.342,100026.0,S,2025-07-14
Levie Aaron,Chief Executive Officer,Sell,Class A Common Stock,15000.0,33.348,500220.0,S,2025-07-14
EVAN DANA L,Unknown,Sell,Class A Common Stock,7590.0,33.508,254325.72,S,2025-07-10
Mayer Bethany,Unknown,Sell,Class A Common Stock,5123.0,34.064,174509.87,S,2025-07-01
Mayer Bethany,Unknown,Sell,Class A Common Stock,6262.0,0.0,0.0,G,2025-07-01
Mayer Bethany,Unknown,Sell,Class A Common Stock,6262.0,0.0,0.0,G,2025-07-01
Mayer Bethany,Unknown,Sell,Class A Common Stock,9022.0,0.0,0.0,A,2025-07-01
EVAN DANA L,Unknown,Sell,Class A Common Stock,6158.0,0.0,0.0,A,2025-06-30
Walia Amit,Unknown,Sell,Class A Common Stock,6158.0,0.0,0.0,A,2025-06-30
Barsamian Sue,Unknown,Sell,Class A Common Stock,6158.0,0.0,0.0,A,2025-06-30
LEVIN DANIEL J,Unknown,Sell,Class A Common Stock,6158.0,0.0,0.0,A,2025-06-30
LAZAR JACK R,Unknown,Sell,Class A Common Stock,6158.0,0.0,0.0,A,2025-06-30
Murphy Stephen Francis,Unknown,Sell,Class A Common Stock,6158.0,0.0,0.0,A,2025-06-30
Nottebohm Olivia,Chief Operating Officer,Sell,Class A Common Stock,2013.0,34.6,69649.8,S,2025-06-26
Levie Aaron,Chief Executive Officer,Sell,Class A Common Stock,5750.0,0.0,0.0,G,2025-06-26
Nottebohm Olivia,Chief Operating Officer,Sell,Class A Common Stock,18583.0,35.02,650776.66,F,2025-06-20
Berkovitch Eli,VP Chief Acct Ofr & Controller,Sell,Class A Common Stock,1903.0,35.02,66643.06,F,2025-06-20
Smith Dylan C,Chief Financial Officer,Sell,Class A Common Stock,34000.0,0.0,0.0,M,2025-06-20
Smith Dylan C,Chief Financial Officer,Sell,Class A Common Stock,9818.0,35.02,343826.36,F,2025-06-20
Nottebohm Olivia,Chief Operating Officer,Sell,Class A Common Stock,1329.0,37.43,49744.47,S,2025-06-12
