insider_name,title,type,security,shares,price,value,code,filing_date
HASTINGS REED,Unknown,Sell,Common Stock,100.0,1313.2,131320.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,200.0,1316.1225,263224.5,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,300.0,1330.6733,399201.99,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1331.3,133130.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,200.0,1334.265,266853.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1337.05,133705.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,400.0,1314.675,525870.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,900.0,1315.5933,1184033.97,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,100.0,1320.5,132050.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,900.0,1332.5489,1199294.01,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,500.0,1323.178,661589.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,100.0,1324.78,132478.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,466.0,1325.5138,617689.43,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,100.0,1326.24,132624.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,334.0,1329.5471,444068.73,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,1000.0,1330.445,1330445.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1323.19,132319.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1317.11,131711.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1308.03,130803.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1301.84,130184.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1300.2,130020.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,200.0,1298.655,259731.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1296.78,129678.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,400.0,1295.6475,518259.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,200.0,1294.095,258819.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,201.0,1292.7777,259848.32,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1288.14,128814.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1286.27,128627.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,100.0,1283.72,128372.0,S,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,1905.0,309.99,590530.95,M,2025-07-02
Neumann Spencer Adam,Chief Financial Officer,Sell,Common Stock,696.0,289.29,201345.84,M,2025-07-02
Masiyiwa Strive,Unknown,Sell,Common Stock,290.0,1336.54,387596.6,S,2025-07-02
Masiyiwa Strive,Unknown,Sell,Common Stock,148.0,420.19,62188.12,M,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,1000.0,1331.308,1331308.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,1900.0,1333.5695,2533782.05,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,1551.0,1294.6664,2008027.59,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,26.0,1303.3315,33886.62,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,1188.0,1297.4929,1541421.57,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,776.0,1298.4659,1007609.54,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,645.0,1299.4887,838170.21,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,844.0,1300.1608,1097335.72,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,616.0,1301.6347,801806.98,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,220.0,1302.3365,286514.03,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,100.0,1304.21,130421.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,2782.0,1295.5359,3604180.87,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,229.0,1305.6483,298993.46,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,300.0,1306.14,391842.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,300.0,1309.51,392853.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,200.0,1310.805,262161.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,181.0,1311.3439,237353.25,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,240.0,1312.29,314949.6,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,934.0,1296.5795,1211005.25,S,2025-07-02
Masiyiwa Strive,Unknown,Sell,Common Stock,142.0,438.62,62284.04,M,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,900.0,1334.4622,1201015.98,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,400.0,1285.1725,514069.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,100.0,1335.47,133547.0,S,2025-07-02
HASTINGS REED,Unknown,Sell,Common Stock,473.0,1336.5315,632179.4,S,2025-07-02
