insider_name,title,type,security,shares,price,value,code,filing_date
Meurice Eric,Unknown,Sell,Common Stock,272.0,0.0,0.0,F,2025-06-20
Lopresti Angelo P,"SVP, Secretary & Gen Counsel",Sell,Common Stock,4500.0,69.28,311760.0,S,2025-06-09
Gitin Mark Milton,CEO,Sell,Common Stock,4641.0,0.0,0.0,F,2025-06-06
Shcherbakov Eugene A,Unknown,Sell,Common Stock,602.0,0.0,0.0,F,2025-06-04
Desmond Jeanmarie F.,Unknown,Sell,Common Stock,3759.0,0.0,0.0,A,2025-05-21
Shcherbakov Eugene A,Unknown,Sell,Common Stock,1570.0,65.55,102913.5,S,2025-05-21
Shcherbakov Eugene A,Unknown,Sell,Common Stock,4250.0,65.37,277822.5,S,2025-05-21
Agnes Tang,Unknown,Sell,Common Stock,3759.0,0.0,0.0,A,2025-05-21
Beecher Gregory R,Unknown,Sell,Common Stock,3759.0,0.0,0.0,A,2025-05-21
Shcherbakov Eugene A,Unknown,Sell,Common Stock,2680.0,66.28,177630.4,S,2025-05-21
Meurice Eric,Unknown,Sell,Common Stock,3759.0,0.0,0.0,A,2025-05-21
Dougherty Greg,Unknown,Sell,Common Stock,3759.0,0.0,0.0,A,2025-05-21
PEELER JOHN R,Unknown,Sell,Common Stock,3759.0,0.0,0.0,A,2025-05-21
Samartsev Igor,"SVP, Chief Scientist",Sell,Common Stock,3759.0,0.0,0.0,A,2025-05-21
KENNEDY KOLLEEN T,Unknown,Sell,Common Stock,3759.0,0.0,0.0,A,2025-05-21
Valentin Gapontsev Trust I,Unknown,Sell,Common Stock,69403.0,62.56,4341851.68,S,2025-03-07
Valentin Gapontsev Trust I,Unknown,Sell,Common Stock,5597.0,63.33,354458.01,S,2025-03-07
Ness Trevor,"SVP, Sales & Strategic Bus Dev",Sell,Common Stock,3056.0,0.0,0.0,F,2025-03-04
Burgomaster Thomas J,Chief Accounting Officer,Sell,Common Stock,774.0,0.0,0.0,F,2025-03-04
Samartsev Igor,"SVP, Chief Scientist",Sell,Common Stock,821.0,0.0,0.0,F,2025-03-04
Lopresti Angelo P,"SVP, Secretary & Gen Counsel",Sell,Common Stock,3040.0,0.0,0.0,F,2025-03-04
Mammen Timothy PV,"SVP, Chief Financial Officer",Sell,Common Stock,2743.0,0.0,0.0,F,2025-03-04
Shcherbakov Eugene A,Unknown,Sell,Common Stock,10750.0,0.0,0.0,F,2025-03-04
Burgomaster Thomas J,Chief Accounting Officer,Sell,Common Stock,817.0,0.0,0.0,A,2025-02-19
Samartsev Igor,"SVP, Chief Scientist",Sell,Common Stock,3672.0,0.0,0.0,A,2025-02-19
Lopresti Angelo P,"SVP, Secretary & Gen Counsel",Sell,Common Stock,12868.0,0.0,0.0,A,2025-02-19
Ness Trevor,"SVP, Sales & Strategic Bus Dev",Sell,Common Stock,13204.0,0.0,0.0,A,2025-02-19
Mammen Timothy PV,"SVP, Chief Financial Officer",Sell,Common Stock,15740.0,0.0,0.0,A,2025-02-19
Gitin Mark Milton,CEO,Sell,Common Stock,55092.0,0.0,0.0,A,2025-02-19
