insider_name,title,type,security,shares,price,value,code,filing_date
Quincey James,Chairman and CEO,Sell,"Common Stock, $.25 Par Value",66601.0,72.0829,4800793.22,S,2025-06-03
Quincey James,Chairman and CEO,Sell,"Common Stock, $.25 Par Value",66601.0,43.515,2898142.52,M,2025-06-03
Quincey James,Chairman and CEO,Sell,"Common Stock, $.25 Par Value",66601.0,72.0835,4800833.18,S,2025-06-03
Quincey James,Chairman and CEO,Sell,"Common Stock, $.25 Par Value",66601.0,72.0832,4800813.2,S,2025-06-03
Quincey James,Chairman and CEO,Sell,"Common Stock, $.25 Par Value",66600.0,72.0,4795200.0,S,2025-06-03
Quincey James,Chairman and CEO,Sell,"Common Stock, $.25 Par Value",66600.0,43.515,2898099.0,M,2025-06-03
QUAN NANCY,Executive Vice President,Sell,"Common Stock, $.25 Par Value",28543.0,70.8117,2021178.35,S,2025-05-12
QUAN NANCY,Executive Vice President,Sell,"Common Stock, $.25 Par Value",28543.0,43.515,1242048.65,M,2025-05-12
Perez Beatriz R,Executive Vice President,Sell,"Common Stock, $.25 Par Value",60326.0,40.89,2466730.14,M,2025-05-09
Perez Beatriz R,Executive Vice President,Sell,"Common Stock, $.25 Par Value",60326.0,71.8657,4335370.22,S,2025-05-09
MURPHY JOHN,President and CFO,Sell,"Common Stock, $.25 Par Value",49907.0,72.094,3597995.26,S,2025-05-08
MURPHY JOHN,President and CFO,Sell,"Common Stock, $.25 Par Value",38751.0,43.515,1686249.77,M,2025-05-08
MURPHY JOHN,President and CFO,Sell,"Common Stock, $.25 Par Value",38751.0,72.094,2793714.59,S,2025-05-08
Braun Henrique,EVP & Chief Operating Officer,Sell,"Common Stock, $.25 Par Value",25277.0,71.4687,1806514.33,S,2025-03-13
KOUMETTIS NIKOLAOS,Unknown,Sell,"Common Stock, $.25 Par Value",55500.0,40.89,2269395.0,M,2025-03-11
KOUMETTIS NIKOLAOS,Unknown,Sell,"Common Stock, $.25 Par Value",55500.0,71.0079,3940938.45,S,2025-03-11
May Erin L,"SVP, Chief Accounting Officer",Sell,"Common Stock, $.25 Par Value",8130.0,0.0,0.0,A,2025-03-03
Douglas Monica Howard,Executive Vice President,Sell,"Common Stock, $.25 Par Value",5565.0,70.8412,394231.28,S,2025-02-28
KOUMETTIS NIKOLAOS,Unknown,Sell,"Common Stock, $.25 Par Value",54708.0,70.9599,3882074.21,S,2025-02-27
CHANG LISA,Executive Vice President,Sell,"Common Stock, $.25 Par Value",13445.0,50.4383,678142.94,M,2025-02-27
QUAN NANCY,Executive Vice President,Sell,"Common Stock, $.25 Par Value",28543.0,43.515,1242048.65,M,2025-02-27
Quincey James,Chairman and CEO,Sell,"Common Stock, $.25 Par Value",145435.0,71.0117,10327586.59,S,2025-02-27
CHANG LISA,Executive Vice President,Sell,"Common Stock, $.25 Par Value",13445.0,71.5026,961352.46,S,2025-02-27
QUAN NANCY,Executive Vice President,Sell,"Common Stock, $.25 Par Value",26410.0,71.3613,1884651.93,S,2025-02-27
QUAN NANCY,Executive Vice President,Sell,"Common Stock, $.25 Par Value",28543.0,71.3613,2036865.59,S,2025-02-27
KOUMETTIS NIKOLAOS,Unknown,Sell,"Common Stock, $.25 Par Value",54708.0,43.515,2380618.62,M,2025-02-27
Pietracci Bruno,Unknown,Sell,"Common Stock, $.25 Par Value",19058.0,70.5582,1344698.18,S,2025-02-25
QUAN NANCY,Executive Vice President,Sell,"Common Stock, $.25 Par Value",17590.0,70.07,1232531.3,F,2025-02-24
Perez Beatriz R,Executive Vice President,Sell,"Common Stock, $.25 Par Value",12914.0,70.07,904883.98,F,2025-02-24
Perez Beatriz R,Executive Vice President,Sell,"Common Stock, $.25 Par Value",33523.0,0.0,0.0,A,2025-02-24
QUAN NANCY,Executive Vice President,Sell,"Common Stock, $.25 Par Value",44000.0,0.0,0.0,A,2025-02-24
Pietracci Bruno,Unknown,Sell,"Common Stock, $.25 Par Value",14024.0,70.07,982661.68,F,2025-02-24
Pietracci Bruno,Unknown,Sell,"Common Stock, $.25 Par Value",33082.0,0.0,0.0,A,2025-02-24
Quincey James,Chairman and CEO,Sell,"Common Stock, $.25 Par Value",113875.0,70.07,7979221.25,F,2025-02-24
Quincey James,Chairman and CEO,Sell,"Common Stock, $.25 Par Value",259310.0,0.0,0.0,A,2025-02-24
Braun Henrique,Chief Operating Officer,Sell,"Common Stock, $.25 Par Value",16627.0,70.07,1165053.89,F,2025-02-24
KOUMETTIS NIKOLAOS,Unknown,Sell,"Common Stock, $.25 Par Value",24352.0,70.07,1706344.64,F,2025-02-24
KOUMETTIS NIKOLAOS,Unknown,Sell,"Common Stock, $.25 Par Value",52381.0,0.0,0.0,A,2025-02-24
Braun Henrique,Chief Operating Officer,Sell,"Common Stock, $.25 Par Value",41904.0,0.0,0.0,A,2025-02-24
