insider_name,title,type,security,shares,price,value,code,filing_date
WULFSOHN WILLIAM A,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
Green Neil,Unknown,Sell,Common Stock,594.0,0.0,0.0,A,2025-07-02
ABERNATHY ROBERT E,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
LIN SANDRA BEACH,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
Verduin Patricia,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
Goff Gregory James,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
FEARON RICHARD H,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
Green Neil,Unknown,Sell,Common Stock,593.0,0.0,0.0,A,2025-07-02
Jellison William R,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
Mink Kim Ann,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
Nicolas Ernest,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
Preete Kerry J,Unknown,Sell,Common Stock,1187.0,0.0,0.0,A,2025-07-02
Pederson Christopher,"SVP, President SEM",Sell,Common Stock,455.443,32.84,14956.75,I,2025-07-01
ABERNATHY ROBERT E,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
FEARON RICHARD H,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
Goff Gregory James,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
Green Neil,Unknown,Sell,Common Stock,528.0,0.0,0.0,A,2025-04-02
Green Neil,Unknown,Sell,Common Stock,527.0,0.0,0.0,A,2025-04-02
Jellison William R,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
Mink Kim Ann,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
Preete Kerry J,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
Verduin Patricia,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
WULFSOHN WILLIAM A,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
LIN SANDRA BEACH,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
Nicolas Ernest,Unknown,Sell,Common Stock,1055.0,0.0,0.0,A,2025-04-02
Pederson Christopher,"SVP, President SEM",Sell,Common Stock,827.327,36.91,30536.64,I,2025-04-01
Ashish Khandpur K,President & CEO,Sell,Common Stock,35250.0,0.0,0.0,M,2025-03-18
Ashish Khandpur K,President & CEO,Sell,Common Stock,13113.0,51.57,676237.41,F,2025-03-18
Moh Woon Keat,"SVP, President CAI Asia & Amer",Sell,Common Stock,1907.0,42.99,81981.93,F,2025-02-19
Gajewski Kristen,SVP & CHRO,Sell,Common Stock,668.0,0.0,0.0,M,2025-02-19
Midea M. John Jr.,"SVP, Glbl Ops & Process Imprv",Sell,Common Stock,2131.0,42.99,91611.69,F,2025-02-19
Midea M. John Jr.,"SVP, Glbl Ops & Process Imprv",Sell,Common Stock,4450.0,0.0,0.0,M,2025-02-19
Rathbun Joel R.,"SVP, Mergers & Acquisitions",Sell,Common Stock,4550.0,0.0,0.0,M,2025-02-19
Moh Woon Keat,"SVP, President CAI Asia & Amer",Sell,Common Stock,3300.0,0.0,0.0,M,2025-02-19
Pederson Christopher,"SVP, President SEM",Sell,Common Stock,1410.0,42.99,60615.9,F,2025-02-19
Pederson Christopher,"SVP, President SEM",Sell,Common Stock,4450.0,0.0,0.0,M,2025-02-19
Rathbun Joel R.,"SVP, Mergers & Acquisitions",Sell,Common Stock,2178.0,42.99,93632.22,F,2025-02-19
Gajewski Kristen,SVP & CHRO,Sell,Common Stock,351.0,42.99,15089.49,F,2025-02-19
