ticker,insider_name,relationship,transaction_date,transaction_type,price,shares,value,shares_total,sec_form4
SST,CEE Holdings Trust,10% Owner,2025-08-20,Buy,6.25,12584,"78,650","895,956",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1805833/000201259025000004/xslF345X05/wk-form4_1755812770.xml
SST,CEE Holdings Trust,10% Owner,2025-08-19,Buy,6.32,6567,"41,503","883,372",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1805833/000201259025000004/xslF345X05/wk-form4_1755812770.xml
TWI,NARANCICH MAX,"COO, Carlstar",2025-08-14,Buy,8.56,3500,"29,957","55,039",https://finviz.com/http://www.sec.gov/Archives/edgar/data/899751/000089975125000081/xslF345X05/wk-form4_1755812339.xml
GPUS,AULT MILTON C III,Executive Chairman,2025-08-20,Buy,0.57,10000,"5,724","19,249",https://finviz.com/http://www.sec.gov/Archives/edgar/data/896493/000121465925012572/xslF345X05/marketforms-70335.xml
GPUS,AULT MILTON C III,Executive Chairman,2025-08-20,Buy,0.55,1550,845,"2,350",https://finviz.com/http://www.sec.gov/Archives/edgar/data/896493/000121465925012572/xslF345X05/marketforms-70335.xml
GPUS,AULT MILTON C III,Executive Chairman,2025-08-19,Buy,0.6,200,120,800,https://finviz.com/http://www.sec.gov/Archives/edgar/data/896493/000121465925012572/xslF345X05/marketforms-70335.xml
HYLN,Freeland Richard Joseph,Director,2025-08-21,Buy,1.57,65000,"102,050","222,798",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1327988/000175963125000140/xslF345X05/wk-form4_1755811682.xml
TNXP,Taylor Carolyn E.,Director,2025-08-21,Buy,36.03,418,"15,061",418,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1430306/000199937125011836/xslF345X05/taylor-form4_082125.xml
POST,STIRITZ WILLIAM P,Director,2025-08-19,Buy,109.53,36000,"3,943,080","4,334,667",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1052058/000105205825000005/xslF345X05/wk-form4_1755810734.xml
SF,ZEMLYAK JAMES M,Co-President,2025-08-13,Buy,116.0,2,232,"7,037",https://finviz.com/http://www.sec.gov/Archives/edgar/data/720672/000095017025110723/xslF345X05/ownership.xml
SF,ZEMLYAK JAMES M,Co-President,2025-08-12,Buy,114.16,2,228,"7,035",https://finviz.com/http://www.sec.gov/Archives/edgar/data/720672/000095017025110723/xslF345X05/ownership.xml
SF,ZEMLYAK JAMES M,Co-President,2025-08-11,Buy,111.76,1,112,"7,033",https://finviz.com/http://www.sec.gov/Archives/edgar/data/720672/000095017025110723/xslF345X05/ownership.xml
SF,ZEMLYAK JAMES M,Co-President,2025-08-07,Buy,110.17,4,441,"7,032",https://finviz.com/http://www.sec.gov/Archives/edgar/data/720672/000095017025110723/xslF345X05/ownership.xml
ULBI,WHITMORE BRADFORD T,Director,2025-08-21,Buy,6.63,29766,"197,310","1,128,731",https://finviz.com/http://www.sec.gov/Archives/edgar/data/875657/000093343025000009/xslF345X05/primary_doc.xml
ULBI,WHITMORE BRADFORD T,Director,2025-08-20,Buy,6.57,13000,"85,423","1,098,965",https://finviz.com/http://www.sec.gov/Archives/edgar/data/875657/000093343025000009/xslF345X05/primary_doc.xml
ULBI,WHITMORE BRADFORD T,Director,2025-08-19,Buy,6.56,15898,"104,367","1,085,965",https://finviz.com/http://www.sec.gov/Archives/edgar/data/875657/000093343025000009/xslF345X05/primary_doc.xml
OMCC,Flott Dylan J.,CONTROLLER,2025-08-19,Buy,5.61,500,"2,805",500,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1000045/000190360125000073/xslF345X05/primary_doc.xml
AMCR,STERRETT STEPHEN E,Director,2025-08-19,Buy,8.55,10000,"85,500","10,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1235739/000141588925022618/xslF345X05/form4-08212025_080816.xml
OMCC,Krebs Charles,CHIEF FINANCIAL OFFICER,2025-08-20,Buy,5.37,110,591,"11,776",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1000045/000190360125000072/xslF345X05/primary_doc.xml
OMCC,Krebs Charles,CHIEF FINANCIAL OFFICER,2025-08-19,Buy,5.56,447,"2,485","11,666",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1000045/000190360125000072/xslF345X05/primary_doc.xml
MLP,CASE STEPHEN M,Director,2025-08-20,Buy,16.25,2500,"40,625","11,926,445",https://finviz.com/http://www.sec.gov/Archives/edgar/data/63330/000141588925022605/xslF345X05/form4-08212025_080803.xml
MLP,CASE STEPHEN M,Director,2025-08-19,Buy,16.68,2500,"41,700","11,923,945",https://finviz.com/http://www.sec.gov/Archives/edgar/data/63330/000141588925022605/xslF345X05/form4-08212025_080803.xml
AVBC,Cozzone Robert D,President & CEO,2025-08-20,Buy,14.99,6671,"99,989","20,457",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1586267/000143774925027518/xslF345X05/rdgdoc.xml
FIP,Fletcher Carl Russell IV,CFO and CAO,2025-08-21,Buy,4.48,10000,"44,800","30,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1899883/000095017025110691/xslF345X05/ownership.xml
GIPR,Sobelman David,"Chairman, President, CEO",2025-08-21,Buy,1.02,20200,"20,533","203,998",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1651721/000089706925001372/xslF345X05/form4.xml
SUNS,TANNENBAUM LEONARD M,Executive Chairman,2025-08-20,Buy,10.42,10411,"108,483","2,893,026",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1200461/000120046125000039/xslF345X05/wk-form4_1755807874.xml
ELV,DeVore Susan D.,Director,2025-08-19,Buy,312.15,1200,"374,580","3,502",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1156039/000158769725000007/xslF345X05/wk-form4_1755807634.xml
APLE,KNIGHT GLADE M,Executive Chairman,2025-08-19,Buy,12.29,5000,"61,451","705,344",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1113158/000095017025110670/xslF345X05/ownership.xml
MGNX,HEIDEN WILLIAM K,Director,2025-08-20,Buy,1.49,49500,"73,755","111,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1125345/000121493925000004/xslF345X05/wk-form4_1755807584.xml
MGNX,HEIDEN WILLIAM K,Director,2025-08-19,Buy,1.52,50500,"76,760","61,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1125345/000121493925000004/xslF345X05/wk-form4_1755807584.xml
RSG,"CASCADE INVESTMENT, L.L.C.",10% Owner,2025-08-19,Buy,234.91,4258,"1,000,245","109,816,832",https://finviz.com/http://www.sec.gov/Archives/edgar/data/902012/000110465925081423/xslF345X05/tm2523952-1_4seq1.xml
CGBD,Hennigan Thomas M,CFO,2025-08-20,Buy,13.75,7285,"100,169","88,495",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1544206/000173474125000006/xslF345X05/wk-form4_1755807262.xml
DIN,Chang Vance YuWen,Chief Financial Officer,2025-08-21,Buy,21.1,2340,"49,374","54,130",https://finviz.com/http://www.sec.gov/Archives/edgar/data/49754/000095017025110660/xslF345X05/ownership.xml
DIN,Peyton John W.,Chief Executive Officer,2025-08-19,Buy,22.11,4523,"99,990","189,563",https://finviz.com/http://www.sec.gov/Archives/edgar/data/49754/000095017025110659/xslF345X05/ownership.xml
CSWC,BATTIST CHRISTINE,Director,2025-08-20,Buy,22.45,667,"14,972","12,615",https://finviz.com/http://www.sec.gov/Archives/edgar/data/17313/000001731325000099/xslF345X05/wk-form4_1755807109.xml
SCWO,Russell Kline,Chief Financial Officer,2025-08-20,Buy,0.24,20000,"4,780","368,642",https://finviz.com/http://www.sec.gov/Archives/edgar/data/933972/000165495425009916/xslF345X05/section16.xml
MSGM,Delta John,Director,2025-08-20,Buy,2.91,3500,"10,188","7,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1821175/000149315225012212/xslF345X05/ownership.xml
MSGM,Delta John,Director,2025-08-19,Buy,2.93,3500,"10,238","3,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1821175/000149315225012212/xslF345X05/ownership.xml
FLD,Young Bracebridge H Jr,Director,2025-08-19,Buy,3.85,7700,"29,671","15,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1889123/000095017025110652/xslF345X05/ownership.xml
PCB,LEE SANG YOUNG,Director,2025-08-21,Buy,21.55,13400,"288,770","1,582,842",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1423869/000174937525000014/xslF345X05/wk-form4_1755806501.xml
PCB,LEE SANG YOUNG,Director,2025-08-20,Buy,21.6,232,"5,011","1,569,442",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1423869/000174937525000014/xslF345X05/wk-form4_1755806501.xml
AEBI,Fruithof Barend Gerrit,Group Chief Executive Officer,2025-08-21,Buy,11.65,6000,"69,902","1,830,368",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2048519/000121465925012542/xslF345X05/marketforms-70334.xml
PFX,ROBINSON LOWELL W,Director,2025-08-20,Buy,49.28,75,"3,696","2,175",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1244216/000121390025079332/xslF345X05/ownership.xml
PFX,ROBINSON LOWELL W,Director,2025-08-19,Buy,49.25,189,"9,308","2,100",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1244216/000121390025079332/xslF345X05/ownership.xml
BPRN,TUCHMAN MARTIN,Director,2025-08-20,Buy,33.0,3000,"99,000","4,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/939713/000095017025110633/xslF345X05/ownership.xml
BPRN,TUCHMAN MARTIN,Director,2025-08-19,Buy,32.9,1000,"32,900","123,838",https://finviz.com/http://www.sec.gov/Archives/edgar/data/939713/000095017025110633/xslF345X05/ownership.xml
CIVB,Weaks Nathan E,Subsidiary Director,2025-08-21,Buy,19.85,500,"9,925","10,283",https://finviz.com/http://www.sec.gov/Archives/edgar/data/944745/000095017025110625/xslF345X05/ownership.xml
IRIX,Dizon Romeo R,Chief Financial Officer,2025-08-20,Buy,1.18,1000,"1,184","44,745",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1006045/000095017025110621/xslF345X05/ownership.xml
NXG,Sunderland Todd,COO,2025-08-20,Buy,44.92,37,"1,662","1,051",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1506488/000195790825000003/xslF345X05/primary_doc.xml
NXG,Sunderland Todd,COO,2025-08-20,Buy,44.92,150,"6,738",381,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1506488/000195790825000003/xslF345X05/primary_doc.xml
ECF,"Saba Capital Management, L.P.",10% Owner,2025-08-19,Buy,10.69,8031,"85,851","1,635,252",https://finviz.com/http://www.sec.gov/Archives/edgar/data/793040/000151028125000425/xslF345X05/primary_doc.xml
ASA,"Saba Capital Management, L.P.",10% Owner,2025-08-19,Buy,33.99,9943,"337,963","4,072,404",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1230869/000151028125000424/xslF345X05/primary_doc.xml
ACOG,Wills Robert James,Director,2025-08-18,Buy,8.49,15000,"127,328","15,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1634189/000091228225000893/xslF345X05/form4.xml
NZF,BANK OF AMERICA CORP /DE/,10% Owner,2025-08-19,Buy,11.81,2100,"24,795","2,100",https://finviz.com/http://www.sec.gov/Archives/edgar/data/70858/000007085825000331/xslF345X05/primary_doc.xml
BAC,BANK OF AMERICA CORP /DE/,10% Owner,2025-08-19,Buy,11.81,2100,"24,795","2,100",https://finviz.com/http://www.sec.gov/Archives/edgar/data/70858/000007085825000331/xslF345X05/primary_doc.xml
CALC,Roberts Eric W,CHIEF BUSINESS OFFICER,2025-08-20,Buy,2.72,2000,"5,440","57,399",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1534133/000141588925022550/xslF345X05/form4-08212025_120804.xml
CALC,Roberts Eric W,CHIEF BUSINESS OFFICER,2025-08-19,Buy,2.79,1000,"2,790","55,399",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1534133/000141588925022550/xslF345X05/form4-08212025_120804.xml
CALC,Hebbar Sudarshan,Chief Medical Officer,2025-08-19,Buy,2.82,9563,"26,962","61,539",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1534133/000141588925022549/xslF345X05/form4-08212025_120801.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-20,Buy,2.64,774,"2,043","321,398",https://finviz.com/http://www.sec.gov/Archives/edgar/data/919567/000143774925027495/xslF345X05/rdgdoc.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-20,Buy,2.64,356,940,"104,242",https://finviz.com/http://www.sec.gov/Archives/edgar/data/919567/000143774925027495/xslF345X05/rdgdoc.xml
TPL,HORIZON KINETICS ASSET MANAGEM,10% Owner,2025-08-20,Buy,903.18,1,903,"1,163,979",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1056823/000143774925027494/xslF345X05/rdgdoc.xml
CPSH,Cavoli Ivo James,Director,2025-08-20,Buy,3.03,1500,"4,551","24,185",https://finviz.com/http://www.sec.gov/Archives/edgar/data/814676/000081467625000016/xslF345X05/primary_doc.xml
FTHY,Ziets Kevin L,PORTFOLIO MANAGER,2025-08-20,Buy,14.6,3000,"43,796","3,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1810523/000144554625005634/xslF345X05/ziets_fthy4.xml
BUSE,Phillips Scott A.,CAO and Interim CFO,2025-08-19,Buy,25.25,1000,"25,250","1,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/314489/000196819225000007/xslF345X05/wk-form4_1755789754.xml
NRGV,Wiese Christopher,"President, Energy Vault Labs",2025-08-21,Buy,1.59,6200,"9,858","1,164,138",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1828536/000182853625000120/xslF345X05/wk-form4_1755784924.xml
ATEX,Gray Timothy,Chief Financial Officer,2025-08-19,Buy,22.07,50,"1,104","77,022",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1304492/000162976225000004/xslF345X05/wk-form4_1755782363.xml
ET,WARREN KELCY L,Director,2025-08-20,Buy,17.36,1350000,"23,436,000","69,178,477",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1276187/000095017025110551/xslF345X05/ownership.xml
ET,WARREN KELCY L,Director,2025-08-19,Buy,17.3,650000,"11,245,000","67,828,477",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1276187/000095017025110551/xslF345X05/ownership.xml
TY,Larrenaga Ryan Collins,See Remarks,2025-08-20,Buy,33.04,100,"3,304",100,https://finviz.com/http://www.sec.gov/Archives/edgar/data/99614/000114036125032148/xslF345X05/form4.xml
MTDR,Foran Joseph Wm,Chairman and CEO,2025-08-19,Buy,46.25,2000,"92,500","8,606",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1520006/000152000625000202/xslF345X05/wk-form4_1755775849.xml
GLIBK,MALONE JOHN C,Director,2025-08-20,Buy,35.88,47449,"1,702,426","1,124,386",https://finviz.com/http://www.sec.gov/Archives/edgar/data/937797/000122520825007397/xslF345X05/doc4.xml
GLIBK,MALONE JOHN C,Director,2025-08-19,Buy,35.96,31244,"1,123,512","1,081,781",https://finviz.com/http://www.sec.gov/Archives/edgar/data/937797/000122520825007397/xslF345X05/doc4.xml
GLIBK,MALONE JOHN C,Director,2025-08-18,Buy,35.82,103653,"3,713,335","1,052,225",https://finviz.com/http://www.sec.gov/Archives/edgar/data/937797/000122520825007397/xslF345X05/doc4.xml
GLIBA,MALONE JOHN C,Director,2025-08-20,Buy,35.88,47449,"1,702,426","1,124,386",https://finviz.com/http://www.sec.gov/Archives/edgar/data/937797/000122520825007397/xslF345X05/doc4.xml
GLIBA,MALONE JOHN C,Director,2025-08-19,Buy,35.96,31244,"1,123,512","1,081,781",https://finviz.com/http://www.sec.gov/Archives/edgar/data/937797/000122520825007397/xslF345X05/doc4.xml
GLIBA,MALONE JOHN C,Director,2025-08-18,Buy,35.82,103653,"3,713,335","1,052,225",https://finviz.com/http://www.sec.gov/Archives/edgar/data/937797/000122520825007397/xslF345X05/doc4.xml
BLND,"Haveli Investments, L.P.",Director,2025-08-20,Buy,2.96,222449,"658,471","3,676,919",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1782665/000095017025110528/xslF345X05/ownership.xml
BLND,"Haveli Investments, L.P.",Director,2025-08-19,Buy,3.0,292643,"877,724","3,454,470",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1782665/000095017025110528/xslF345X05/ownership.xml
BLND,"Haveli Investments, L.P.",Director,2025-08-18,Buy,2.97,38585,"114,736","3,161,827",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1782665/000095017025110528/xslF345X05/ownership.xml
BG,Mahoney Christopher,Director,2025-08-18,Buy,81.73,5000,"408,650","7,164",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1996862/000207467625000002/xslF345X05/wk-form4_1755729444.xml
ISPO,Zamani Payam,CHIEF EXECUTIVE OFFICER,2025-08-19,Buy,3.01,3000,"9,030","1,146,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1487654/000162828025040937/xslF345X05/wk-form4_1755728793.xml
ISPO,Zamani Payam,CHIEF EXECUTIVE OFFICER,2025-08-18,Buy,3.15,3000,"9,450","1,143,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1487654/000162828025040937/xslF345X05/wk-form4_1755728793.xml
MDGL,BAKER BROS. ADVISORS LP,Director,2025-08-20,Buy,385.16,59901,"23,071,366","1,947,968",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1087939/000095017025110502/xslF345X05/ownership.xml
MDGL,BAKER BROS. ADVISORS LP,Director,2025-08-18,Buy,373.21,37164,"13,869,831","1,893,120",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1087939/000095017025110502/xslF345X05/ownership.xml
RCEL,McNamara Robert,Director,2025-08-19,Buy,5.0,10000,"50,000","76,771",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1387652/000095017025110499/xslF345X05/ownership.xml
MDGL,BAKER BROS. ADVISORS LP,Director,2025-08-18,Buy,364.04,68618,"24,979,827","1,859,091",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1087939/000095017025110498/xslF345X05/ownership.xml
PEW,Nemati Marc A.,President and CEO,2025-08-20,Buy,5.34,20000,"106,798","2,520,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2051380/000121390025079058/xslF345X05/ownership.xml
PEW,Reisdorf Kelly L,Director,2025-08-19,Buy,5.32,10000,"53,173","10,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1794008/000121390025079057/xslF345X05/ownership.xml
PEW,Cox Chris W.,Director,2025-08-19,Buy,5.11,10000,"51,095","10,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2051380/000121390025079056/xslF345X05/ownership.xml
TPVG,Labe James,Chief Executive Officer,2025-08-12,Buy,6.28,28387,"178,341","105,087",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1580345/000121390025079055/xslF345X05/ownership.xml
TPVG,Labe James,Chief Executive Officer,2025-08-11,Buy,6.3,76700,"483,363","76,700",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1580345/000121390025079055/xslF345X05/ownership.xml
KYN,Baker James C,President,2025-08-20,Buy,12.2,25000,"305,000","836,040",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1293613/000163839725000027/xslF345X05/primary_doc.xml
KYN,O'Neil Michael J,Executive VP & Secretary,2025-08-20,Buy,12.2,1050,"12,810","10,440",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1293613/000163839725000026/xslF345X05/primary_doc.xml
ROLR,Clemes Benjamin Michael,Chief Executive Officer,2025-08-19,Buy,2.53,5754,"14,558","160,607",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1947210/000143774925027463/xslF345X05/rdgdoc.xml
BSM,Carter Thomas L Jr,"CEO, President, and Chairman",2025-08-20,Buy,12.03,21000,"252,620","3,472,031",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1319960/000162143425000116/xslF345X05/wk-form4_1755724096.xml
BSM,Carter Thomas L Jr,"CEO, President, and Chairman",2025-08-19,Buy,11.97,20000,"239,330","3,451,031",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1319960/000162143425000116/xslF345X05/wk-form4_1755724096.xml
LINE,Marchetti Kevin Patrick,Co-Executive Chairman,2025-08-19,Buy,40.44,12345,"499,254","74,668",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1868159/000202123925000004/xslF345X05/wk-form4_1755724068.xml
MDRR,KAVANAUGH FRANK,"CHAIRMAN, CEO & PRESIDENT",2025-08-20,Buy,11.24,17525,"196,981","23,111",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1271775/000141588925022481/xslF345X05/form4-08202025_090847.xml
MDRR,KAVANAUGH FRANK,"CHAIRMAN, CEO & PRESIDENT",2025-08-19,Buy,10.85,105,"1,139","5,586",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1271775/000141588925022481/xslF345X05/form4-08202025_090847.xml
MDRR,KAVANAUGH FRANK,"CHAIRMAN, CEO & PRESIDENT",2025-08-18,Buy,10.85,1,11,"5,481",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1271775/000141588925022481/xslF345X05/form4-08202025_090847.xml
GLP,Global GP LLC,General Partner,2025-08-20,Buy,50.78,5000,"253,900","127,001",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1323468/000106299325014767/xslF345X05/form4.xml
GLP,Global GP LLC,General Partner,2025-08-19,Buy,50.53,5000,"252,650","122,001",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1323468/000106299325014767/xslF345X05/form4.xml
GLP,Global GP LLC,General Partner,2025-08-18,Buy,50.5,7500,"378,750","117,001",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1323468/000106299325014767/xslF345X05/form4.xml
ENOV,BERRY PHILLIP BENJAMIN (BEN),"SVP, Chief Financial Officer",2025-08-20,Buy,29.71,2500,"74,275","116,729",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1420800/000195953925000003/xslF345X05/ownership.xml
ZVRA,Bode John B,Director,2025-08-19,Buy,9.16,5000,"45,825","45,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1434647/000143774925027456/xslF345X05/rdgdoc.xml
MITT,Jozoff Matthew,Director,2025-08-20,Buy,7.35,4000,"29,400","79,355",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1514281/000151428125000101/xslF345X05/wk-form4_1755722012.xml
