ticker,insider_name,relationship,transaction_date,transaction_type,price,shares,value,shares_total,sec_form4
TPL,HORIZON KINETICS ASSET MANAGEM,10% Owner,2025-09-11,Buy,927.23,1,927,"1,163,994",http://www.sec.gov/Archives/edgar/data/1056823/000143774925028908/xslF345X05/rdgdoc.xml
IRIX,Dizon Romeo R,Chief Financial Officer,2025-09-11,Buy,1.35,1250,"1,682","60,500",http://www.sec.gov/Archives/edgar/data/1006045/000095017025114410/xslF345X05/ownership.xml
AROW,Ivanov Penko Krassimir,"SEVP, Treasurer and CFO",2025-09-10,Buy,29.1,5000,"145,499","24,744",http://www.sec.gov/Archives/edgar/data/717538/000157782725000009/xslF345X05/wk-form4_1757691124.xml
DLX,Zint William C,"SVP, Chief Financial Officer",2025-09-10,Buy,19.13,175,"3,348","22,252",http://www.sec.gov/Archives/edgar/data/27996/000002799625000177/xslF345X05/wk-form4_1757684433.xml
BWFG,SEIDMAN LAWRENCE B,Director,2025-09-11,Buy,44.78,11000,"492,525","187,397",http://www.sec.gov/Archives/edgar/data/1026081/000150573225000153/xslF345X05/wk-form4_1757682994.xml
DGICA,DONEGAL MUTUAL INSURANCE CO,10% Owner,2025-09-11,Buy,19.45,16573,"322,424","13,634,579",http://www.sec.gov/Archives/edgar/data/800457/000093559625000011/xslF345X05/wk-form4_1757682478.xml
DGICA,DONEGAL MUTUAL INSURANCE CO,10% Owner,2025-09-10,Buy,18.99,20000,"379,896","13,618,006",http://www.sec.gov/Archives/edgar/data/800457/000093559625000011/xslF345X05/wk-form4_1757682478.xml
SWX,Sandoval Brian E,Director,2025-09-10,Buy,78.57,24,"1,886","1,562",http://www.sec.gov/Archives/edgar/data/1692115/000176984425000004/xslF345X05/wk-form4_1757639827.xml
LAB,"Casdin Partners Master Fund, L",Director,2025-09-09,Buy,1.29,100000,"128,920","60,875,000",http://www.sec.gov/Archives/edgar/data/1162194/000091957425005636/xslF345X05/ownership.xml
SMMT,Zanganeh Mahkam,Co-Chief Executive Officer,2025-09-11,Buy,18.07,5000,"90,350","556,093,090",http://www.sec.gov/Archives/edgar/data/1507650/000159929825000143/xslF345X05/wk-form4_1757633787.xml
SMMT,Zanganeh Mahkam,Co-Chief Executive Officer,2025-09-10,Buy,17.68,333394,"5,894,406","556,088,090",http://www.sec.gov/Archives/edgar/data/1507650/000159929825000143/xslF345X05/wk-form4_1757633787.xml
SMMT,DUGGAN ROBERT W,Co-Chief Executive Officer,2025-09-11,Buy,18.07,5000,"90,350","556,093,090",http://www.sec.gov/Archives/edgar/data/1055919/000159929825000142/xslF345X05/wk-form4_1757633519.xml
SMMT,DUGGAN ROBERT W,Co-Chief Executive Officer,2025-09-10,Buy,17.68,333394,"5,894,406","556,088,090",http://www.sec.gov/Archives/edgar/data/1055919/000159929825000142/xslF345X05/wk-form4_1757633519.xml
FRPT,Alexander Lisa Axt,GC & Corp. Sec.,2025-09-10,Buy,53.53,100,"5,353","2,842",http://www.sec.gov/Archives/edgar/data/1611647/000092963825003441/xslF345X05/form4.xml
FRPT,MCLEVISH TIMOTHY R,Director,2025-09-10,Buy,56.0,3500,"196,000","35,290",http://www.sec.gov/Archives/edgar/data/1215826/000092963825003440/xslF345X05/form4.xml
FRPT,BREWSTER DARYL G,Director,2025-09-10,Buy,57.0,216,"12,312","57,745",http://www.sec.gov/Archives/edgar/data/1200559/000092963825003439/xslF345X05/form4.xml
FRPT,Kelley Jacki Sue,Director,2025-09-09,Buy,56.5,814,"45,991","11,907",http://www.sec.gov/Archives/edgar/data/1611647/000092963825003438/xslF345X05/form4.xml
RAPP,Young Wendy B.,Director,2025-09-11,Buy,22.6,3500,"79,100","9,500",http://www.sec.gov/Archives/edgar/data/2012593/000095017025114325/xslF345X05/ownership.xml
PINE,Greathouse Steven Robert,SVP & Chief Investment Officer,2025-09-11,Buy,14.88,672,"9,999","11,428",http://www.sec.gov/Archives/edgar/data/1728277/000141588925024304/xslF345X05/form4-09112025_060907.xml
CTO,Mays Philip,"SVP, CFO & Treasurer",2025-09-11,Buy,16.61,1000,"16,607","14,841",http://www.sec.gov/Archives/edgar/data/23795/000141588925024303/xslF345X05/form4-09112025_060905.xml
CTO,Smith Daniel Earl,"SVP, GEN COUNSEL & CORP SECRET",2025-09-11,Buy,16.5,1000,"16,500","194,496",http://www.sec.gov/Archives/edgar/data/23795/000141588925024302/xslF345X05/form4-09112025_060903.xml
CTO,Albright John P,PRESIDENT & CEO,2025-09-11,Buy,16.53,4200,"69,443","632,547",http://www.sec.gov/Archives/edgar/data/23795/000141588925024301/xslF345X05/form4-09112025_060901.xml
ENOV,McDonald Damien,Chief Executive Officer,2025-09-11,Buy,30.97,6457,"199,973","102,753",http://www.sec.gov/Archives/edgar/data/1420800/000095017025114315/xslF345X05/ownership.xml
PFX,ROBINSON LOWELL W,Director,2025-09-10,Buy,48.05,34,"1,634","2,608",http://www.sec.gov/Archives/edgar/data/1244216/000121390025086911/xslF345X05/ownership.xml
PFX,ROBINSON LOWELL W,Director,2025-09-09,Buy,48.17,250,"12,042","2,574",http://www.sec.gov/Archives/edgar/data/1244216/000121390025086911/xslF345X05/ownership.xml
FRST,Johnson Eric Alan,Director,2025-09-09,Buy,11.0,1818,"19,998","37,660",http://www.sec.gov/Archives/edgar/data/1325670/000095017025114282/xslF345X05/ownership.xml
CAMP,"Polaris Management Co. VII, L.",10% Owner,2025-09-11,Buy,1.53,1307189,"1,999,999","2,825,500",http://www.sec.gov/Archives/edgar/data/1295675/000119312525201392/xslF345X05/ownership.xml
CAMP,Nashat Amir,Director,2025-09-11,Buy,1.53,1307189,"1,999,999","2,825,500",http://www.sec.gov/Archives/edgar/data/1575843/000119312525201380/xslF345X05/ownership.xml
BRT,GOULD FREDRIC H,Director,2025-09-11,Buy,16.42,1977,"32,454","23,034",http://www.sec.gov/Archives/edgar/data/14846/000121465925013662/xslF345X05/marketforms-70749.xml
BRT,GOULD FREDRIC H,Director,2025-09-11,Buy,16.42,1555,"25,527","468,012",http://www.sec.gov/Archives/edgar/data/14846/000121465925013662/xslF345X05/marketforms-70749.xml
BRT,GOULD FREDRIC H,Director,2025-09-10,Buy,15.96,6891,"109,968","21,057",http://www.sec.gov/Archives/edgar/data/14846/000121465925013662/xslF345X05/marketforms-70749.xml
BRT,GOULD FREDRIC H,Director,2025-09-10,Buy,15.96,8758,"139,762","466,457",http://www.sec.gov/Archives/edgar/data/14846/000121465925013662/xslF345X05/marketforms-70749.xml
BRT,GOULD FREDRIC H,Director,2025-09-09,Buy,15.83,4154,"65,749","14,166",http://www.sec.gov/Archives/edgar/data/14846/000121465925013662/xslF345X05/marketforms-70749.xml
BRT,GOULD FREDRIC H,Director,2025-09-09,Buy,15.83,8265,"130,818","457,699",http://www.sec.gov/Archives/edgar/data/14846/000121465925013662/xslF345X05/marketforms-70749.xml
MLP,CASE STEPHEN M,Director,2025-09-10,Buy,17.0,967,"16,439","11,941,445",http://www.sec.gov/Archives/edgar/data/63330/000109458125000007/xslF345X05/form4-09112025_040901.xml
CAMP,Maricich Yuri,Chief Medical Officer,2025-09-11,Buy,1.65,6060,"9,999","6,060",http://www.sec.gov/Archives/edgar/data/1736730/000188104525000003/xslF345X05/wk-form4_1757622320.xml
CAMP,Gold Kelly,Chief Financial Officer,2025-09-11,Buy,1.65,6060,"9,999","67,877",http://www.sec.gov/Archives/edgar/data/1736730/000203333325000003/xslF345X05/wk-form4_1757622271.xml
CAMP,Mandel-Brehm Josh,Chief Executive Officer,2025-09-11,Buy,1.65,6060,"9,999","278,417",http://www.sec.gov/Archives/edgar/data/1736730/000192705825000002/xslF345X05/wk-form4_1757622219.xml
CAMP,Young Richard A,Director,2025-09-11,Buy,1.65,15151,"24,999","170,010",http://www.sec.gov/Archives/edgar/data/1490283/000149028325000003/xslF345X05/wk-form4_1757622149.xml
OMCC,Krebs Charles,CHIEF FINANCIAL OFFICER,2025-09-10,Buy,5.41,591,"3,197","12,474",http://www.sec.gov/Archives/edgar/data/1000045/000190360125000083/xslF345X05/primary_doc.xml
OMCC,Krebs Charles,CHIEF FINANCIAL OFFICER,2025-09-09,Buy,5.42,84,455,"11,883",http://www.sec.gov/Archives/edgar/data/1000045/000190360125000083/xslF345X05/primary_doc.xml
TPL,HORIZON KINETICS ASSET MANAGEM,10% Owner,2025-09-10,Buy,923.41,1,923,"1,163,993",http://www.sec.gov/Archives/edgar/data/1056823/000143774925028828/xslF345X05/rdgdoc.xml
BHB,Shaw Brian D,Director,2025-09-10,Buy,32.09,10000,"320,850","17,464",http://www.sec.gov/Archives/edgar/data/743367/000141588925024258/xslF345X05/form4-09112025_040933.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-09-10,Buy,2.65,774,"2,051","325,542",http://www.sec.gov/Archives/edgar/data/919567/000143774925028824/xslF345X05/rdgdoc.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-09-10,Buy,2.65,356,943,"109,226",http://www.sec.gov/Archives/edgar/data/919567/000143774925028824/xslF345X05/rdgdoc.xml
CALC,Roberts Eric W,CHIEF BUSINESS OFFICER,2025-09-09,Buy,3.15,2343,"7,378","73,250",http://www.sec.gov/Archives/edgar/data/1534133/000141588925024256/xslF345X05/form4-09112025_120901.xml
IRIX,Dizon Romeo R,Chief Financial Officer,2025-09-10,Buy,1.34,1500,"2,010","59,250",http://www.sec.gov/Archives/edgar/data/1006045/000095017025114117/xslF345X05/ownership.xml
BWFG,SEIDMAN LAWRENCE B,Director,2025-09-10,Buy,44.54,11000,"489,927","182,795",http://www.sec.gov/Archives/edgar/data/1026081/000150573225000151/xslF345X05/wk-form4_1757601998.xml
DMA,"Saba Capital Management, L.P.",10% Owner,2025-09-09,Buy,8.6,68449,"588,661","2,235,144",http://www.sec.gov/Archives/edgar/data/1510281/000151028125000470/xslF345X05/primary_doc.xml
ASA,"Saba Capital Management, L.P.",10% Owner,2025-09-10,Buy,40.34,19126,"771,543","4,310,895",http://www.sec.gov/Archives/edgar/data/1230869/000151028125000467/xslF345X05/primary_doc.xml
ASA,"Saba Capital Management, L.P.",10% Owner,2025-09-09,Buy,40.06,31225,"1,250,874","4,291,769",http://www.sec.gov/Archives/edgar/data/1230869/000151028125000467/xslF345X05/primary_doc.xml
FDBC,CALI BRIAN J,Chairman of the Board,2025-09-10,Buy,42.25,276,"11,661","412,562",http://www.sec.gov/Archives/edgar/data/1098151/000143774925028809/xslF345X05/rdgdoc.xml
ORBS,O'Donnell Kevin J,CEO,2025-09-09,Buy,1.46,171233,"250,000","199,985",http://www.sec.gov/Archives/edgar/data/1776596/000106299325015549/xslF345X05/form4.xml
AVGO,You Harry L.,Director,2025-09-10,Buy,363.38,500,"181,688","35,602",http://www.sec.gov/Archives/edgar/data/1432602/000173016825000100/xslF345X05/wk-form4_1757552852.xml
AVGO,You Harry L.,Director,2025-09-09,Buy,339.38,1000,"339,385","35,102",http://www.sec.gov/Archives/edgar/data/1432602/000173016825000100/xslF345X05/wk-form4_1757552852.xml
AVGO,You Harry L.,Director,2025-09-08,Buy,344.78,2050,"706,798","34,102",http://www.sec.gov/Archives/edgar/data/1432602/000173016825000100/xslF345X05/wk-form4_1757552852.xml
CRM,Kirk David Blair,Director,2025-09-09,Buy,254.66,3400,"865,827","3,824",http://www.sec.gov/Archives/edgar/data/1108524/000110852425000103/xslF345X05/form4.xml
GPUS,"Hyperscale Data, Inc.",10% Owner,2025-08-28,Buy,0.01,1000000,"6,600","13,806,817",http://www.sec.gov/Archives/edgar/data/896493/000121465925013617/xslF345X05/marketforms-70744.xml
GPUS,AULT MILTON C III,Executive Chairman,2025-09-09,Buy,0.38,1000,375,"6,050",http://www.sec.gov/Archives/edgar/data/896493/000121465925013616/xslF345X05/marketforms-70737.xml
GPUS,AULT MILTON C III,Executive Chairman,2025-09-08,Buy,0.4,2600,"1,050","5,050",http://www.sec.gov/Archives/edgar/data/896493/000121465925013616/xslF345X05/marketforms-70737.xml
SLRC,Roberts Andrea Colvin,Director,2025-09-09,Buy,16.73,7190,"120,254","7,190",http://www.sec.gov/Archives/edgar/data/1418076/000095017025114052/xslF345X05/ownership.xml
GLIBK,MALONE JOHN C,Director,2025-09-09,Buy,35.99,14098,"507,364","1,158,108",http://www.sec.gov/Archives/edgar/data/937797/000122520825007865/xslF345X05/doc4.xml
GLIBK,MALONE JOHN C,Director,2025-09-08,Buy,36.0,71,"2,556","1,144,310",http://www.sec.gov/Archives/edgar/data/937797/000122520825007865/xslF345X05/doc4.xml
GLIBA,MALONE JOHN C,Director,2025-09-09,Buy,35.99,14098,"507,364","1,158,108",http://www.sec.gov/Archives/edgar/data/937797/000122520825007865/xslF345X05/doc4.xml
GLIBA,MALONE JOHN C,Director,2025-09-08,Buy,36.0,71,"2,556","1,144,310",http://www.sec.gov/Archives/edgar/data/937797/000122520825007865/xslF345X05/doc4.xml
AARD,Sun Nelson,Chief Financial Officer,2025-09-09,Buy,8.07,6000,"48,440","105,484",http://www.sec.gov/Archives/edgar/data/1774857/000119312525200226/xslF345X05/ownership.xml
CCEL,PORTNOY DAVID,"Chairman, Co-CEO",2025-09-10,Buy,4.44,25139,"111,692","268,878",http://www.sec.gov/Archives/edgar/data/862692/000095017025114029/xslF345X05/ownership.xml
CCEL,PORTNOY DAVID,"Chairman, Co-CEO",2025-09-10,Buy,4.42,7178,"31,727","811,920",http://www.sec.gov/Archives/edgar/data/862692/000095017025114029/xslF345X05/ownership.xml
CCEL,PORTNOY DAVID,"Chairman, Co-CEO",2025-09-09,Buy,4.49,5312,"23,849","257,843",http://www.sec.gov/Archives/edgar/data/862692/000095017025114029/xslF345X05/ownership.xml
CCEL,PORTNOY DAVID,"Chairman, Co-CEO",2025-09-08,Buy,4.31,5271,"22,718","253,028",http://www.sec.gov/Archives/edgar/data/862692/000095017025114029/xslF345X05/ownership.xml
NAMS,Topper James N,Director,2025-09-08,Buy,24.99,1260,"31,487","3,027,864",http://www.sec.gov/Archives/edgar/data/1341382/000141588925024111/xslF345X05/form4-09102025_090907.xml
MCGA,Rillo Troy,Chief Financial Officer,2025-08-25,Buy,1.0,91770,"91,770","91,770",http://www.sec.gov/Archives/edgar/data/2064658/000110465925089105/xslF345X05/tm2525787-2_4seq1.xml
BSM,Carter Thomas L Jr,"CEO, President, and Chairman",2025-09-10,Buy,12.32,10536,"129,794","3,497,401",http://www.sec.gov/Archives/edgar/data/1319960/000162143425000121/xslF345X05/wk-form4_1757536584.xml
BSM,Carter Thomas L Jr,"CEO, President, and Chairman",2025-09-09,Buy,12.07,1307,"15,770","3,486,865",http://www.sec.gov/Archives/edgar/data/1319960/000162143425000121/xslF345X05/wk-form4_1757536584.xml
BSM,Carter Thomas L Jr,"CEO, President, and Chairman",2025-09-08,Buy,11.9,13527,"160,937","3,485,558",http://www.sec.gov/Archives/edgar/data/1319960/000162143425000121/xslF345X05/wk-form4_1757536584.xml
MLP,CASE STEPHEN M,Director,2025-09-09,Buy,16.96,2500,"42,400","11,940,478",http://www.sec.gov/Archives/edgar/data/63330/000109458125000005/xslF345X05/form4-09102025_040901.xml
MLP,CASE STEPHEN M,Director,2025-09-08,Buy,16.91,2500,"42,275","11,937,978",http://www.sec.gov/Archives/edgar/data/63330/000109458125000005/xslF345X05/form4-09102025_040901.xml
MSIF,Niemann John O. Jr.,Director,2025-09-09,Buy,13.92,4240,"59,021","32,367",http://www.sec.gov/Archives/edgar/data/1493815/000149381525000004/xslF345X05/form4-09102025_040901.xml
SHEN,"ECP ControlCo, LLC",10% Owner,2025-09-09,Buy,13.39,362,"4,846","3,441,761",http://www.sec.gov/Archives/edgar/data/354963/000149315225012999/xslF345X05/ownership.xml
SHEN,"ECP ControlCo, LLC",10% Owner,2025-09-08,Buy,13.46,147,"1,979","3,441,399",http://www.sec.gov/Archives/edgar/data/354963/000149315225012999/xslF345X05/ownership.xml
SHEN,"ECP Fiber Holdings GP, LLC",10% Owner,2025-09-09,Buy,13.39,362,"4,846","3,441,761",http://www.sec.gov/Archives/edgar/data/354963/000149315225012998/xslF345X05/ownership.xml
SHEN,"ECP Fiber Holdings GP, LLC",10% Owner,2025-09-08,Buy,13.46,147,"1,979","3,441,399",http://www.sec.gov/Archives/edgar/data/354963/000149315225012998/xslF345X05/ownership.xml
PRGO,Lennox Abigail,EVP and  CSO,2025-09-08,Buy,22.41,1255,"28,125","1,255",http://www.sec.gov/Archives/edgar/data/1585364/000158536425000139/xslF345X05/wk-form4_1757535584.xml
OPCH,Wright Norman L.,Director,2025-09-09,Buy,29.31,3411,"99,976","15,501",http://www.sec.gov/Archives/edgar/data/1014739/000143774925028768/xslF345X05/rdgdoc.xml
CELC,BAKER BROS. ADVISORS LP,10% Owner,2025-09-08,Buy,56.27,170100,"9,571,319","7,211,484",http://www.sec.gov/Archives/edgar/data/1087939/000095017025113977/xslF345X05/ownership.xml
ORBS,Jennings Frank D,Director,2025-09-09,Buy,1.46,136986,"200,000","154,189",http://www.sec.gov/Archives/edgar/data/1748662/000106299325015492/xslF345X05/form4.xml
ORBS,Caiano Nicola Paul,Director,2025-09-09,Buy,1.46,342466,"500,000","350,288",http://www.sec.gov/Archives/edgar/data/1892492/000106299325015490/xslF345X05/form4.xml
AVBC,Cozzone Robert D,President & CEO,2025-09-09,Buy,15.5,3226,"50,008","36,793",http://www.sec.gov/Archives/edgar/data/1586267/000143774925028759/xslF345X05/rdgdoc.xml
PESI,Shelton Larry,Director,2025-09-09,Buy,9.61,1000,"9,610","188,880",http://www.sec.gov/Archives/edgar/data/891532/000149315225012970/xslF345X05/ownership.xml
IRIX,Dizon Romeo R,Chief Financial Officer,2025-09-09,Buy,1.37,1500,"2,055","57,750",http://www.sec.gov/Archives/edgar/data/1006045/000095017025113915/xslF345X05/ownership.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-09-09,Buy,2.65,774,"2,051","325,246",http://www.sec.gov/Archives/edgar/data/919567/000143774925028731/xslF345X05/rdgdoc.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-09-09,Buy,2.65,356,943,"108,870",http://www.sec.gov/Archives/edgar/data/919567/000143774925028731/xslF345X05/rdgdoc.xml
TPL,HORIZON KINETICS ASSET MANAGEM,10% Owner,2025-09-09,Buy,917.21,1,917,"1,163,992",http://www.sec.gov/Archives/edgar/data/1056823/000143774925028728/xslF345X05/rdgdoc.xml
GAIA,Medvedich Kiersten,CEO,2025-09-09,Buy,5.6,2750,"15,400","47,556",http://www.sec.gov/Archives/edgar/data/1089872/000095017025113902/xslF345X05/ownership.xml
DGICA,DONEGAL MUTUAL INSURANCE CO,10% Owner,2025-09-09,Buy,19.24,19352,"372,292","13,598,006",http://www.sec.gov/Archives/edgar/data/800457/000093559625000010/xslF345X05/wk-form4_1757508797.xml
DGICA,DONEGAL MUTUAL INSURANCE CO,10% Owner,2025-09-08,Buy,19.1,19025,"363,417","13,578,654",http://www.sec.gov/Archives/edgar/data/800457/000093559625000010/xslF345X05/wk-form4_1757508797.xml
AXSM,Coleman Mark,Director,2025-09-08,Buy,127.28,1575,"200,466","48,212",http://www.sec.gov/Archives/edgar/data/1579428/000095017025113874/xslF345X05/ownership.xml
FFAI,Jia Yueting,Global Co-CEO,2025-09-08,Buy,1.81,98000,"177,223","531,838",http://www.sec.gov/Archives/edgar/data/1805521/000162828025041832/xslF345X05/wk-form4_1757458921.xml
AUBN,HOUSEL DAVID E,Director,2025-09-09,Buy,27.19,100,"2,719","8,631",http://www.sec.gov/Archives/edgar/data/750574/000119563225000005/xslF345X05/ownership.xml
AENT,Black Robert R.,Chief Compliance Officer,2025-06-18,Buy,3.1,1000,"3,100","20,000",http://www.sec.gov/Archives/edgar/data/1823584/000149315225012931/xslF345X05/ownership.xml
AENT,Black Robert R.,Chief Compliance Officer,2025-06-17,Buy,3.15,343,"1,080","19,000",http://www.sec.gov/Archives/edgar/data/1823584/000149315225012931/xslF345X05/ownership.xml
AENT,Black Robert R.,Chief Compliance Officer,2025-06-16,Buy,3.15,157,495,"18,657",http://www.sec.gov/Archives/edgar/data/1823584/000149315225012931/xslF345X05/ownership.xml
AENT,Black Robert R.,Chief Compliance Officer,2025-05-28,Buy,2.7,1000,"2,700","18,500",http://www.sec.gov/Archives/edgar/data/1823584/000149315225012931/xslF345X05/ownership.xml
