ticker,insider_name,relationship,transaction_date,transaction_type,price,shares,value,shares_total,sec_form4
AIOT,McConnell Michael J,Director,2025-08-18,Buy,4.64,10000,"46,400","28,028",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1390764/000164117225024679/xslF345X05/ownership.xml
ATAI,Apeiron Investment Group Ltd.,10% Owner,2025-08-14,Buy,2.19,8675799,"19,000,000","51,045,214",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1840904/000095017025109858/xslF345X05/ownership.xml
CCEL,PORTNOY DAVID,"Chairman, Co-CEO",2025-08-14,Buy,4.17,5826,"24,305","122,838",https://finviz.com/http://www.sec.gov/Archives/edgar/data/862692/000095017025109852/xslF345X05/ownership.xml
MGEE,Berbee James G,Director,2025-08-15,Buy,83.83,507,"42,476","6,329",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1161728/000095017025109845/xslF345X05/ownership.xml
HTLD,GERDIN MICHAEL J,Chief Executive Officer,2025-08-18,Buy,8.19,24798,"203,036","1,491,868",https://finviz.com/http://www.sec.gov/Archives/edgar/data/799233/000100888625000251/xslF345X05/form4.xml
HTLD,GERDIN MICHAEL J,Chief Executive Officer,2025-08-15,Buy,8.2,3888,"31,882","1,467,070",https://finviz.com/http://www.sec.gov/Archives/edgar/data/799233/000100888625000251/xslF345X05/form4.xml
HTLD,GERDIN MICHAEL J,Chief Executive Officer,2025-08-14,Buy,8.2,1314,"10,775","1,463,182",https://finviz.com/http://www.sec.gov/Archives/edgar/data/799233/000100888625000251/xslF345X05/form4.xml
RVP,SHAW THOMAS J,PRESIDENT AND CEO,2025-08-15,Buy,0.79,10980,"8,727","15,603,348",https://finviz.com/http://www.sec.gov/Archives/edgar/data/946563/000141588925022185/xslF345X05/form4-08182025_090856.xml
RVP,SHAW THOMAS J,PRESIDENT AND CEO,2025-08-14,Buy,0.79,3103,"2,444","15,592,368",https://finviz.com/http://www.sec.gov/Archives/edgar/data/946563/000141588925022185/xslF345X05/form4-08182025_090856.xml
HTH,SOBEL JONATHAN S,Hilltop Securities Chairman,2025-08-18,Buy,31.97,10000,"319,700","57,429",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1086618/000156218025005856/xslF345X05/primarydocument.xml
HTH,SOBEL JONATHAN S,Hilltop Securities Chairman,2025-08-15,Buy,32.37,10000,"323,700","47,429",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1086618/000156218025005856/xslF345X05/primarydocument.xml
HTH,SOBEL JONATHAN S,Hilltop Securities Chairman,2025-08-14,Buy,32.7,10000,"327,000","37,429",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1086618/000156218025005856/xslF345X05/primarydocument.xml
TBCH,Wyatt William Z,Director,2025-08-14,Buy,14.41,693962,"9,999,992","693,962",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1493761/000094562125000777/xslF345X05/form4.xml
PFX,McMillan Ellida,CHIEF FINANCIAL OFFICER,2025-08-14,Buy,49.25,350,"17,238","2,987",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1490349/000121390025077978/xslF345X05/ownership.xml
PFX,McMillan Ellida,CHIEF FINANCIAL OFFICER,2025-06-23,Buy,48.12,1,48,"2,637",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1490349/000121390025077978/xslF345X05/ownership.xml
PFX,ROBINSON LOWELL W,Director,2025-08-18,Buy,49.03,100,"4,903","1,911",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1244216/000121390025077974/xslF345X05/ownership.xml
PFX,ROBINSON LOWELL W,Director,2025-08-15,Buy,48.87,15,733,"1,811",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1244216/000121390025077974/xslF345X05/ownership.xml
PFX,ROBINSON LOWELL W,Director,2025-08-14,Buy,48.9,132,"6,454","1,796",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1244216/000121390025077974/xslF345X05/ownership.xml
NTRS,Moritz Robert Edward Jr.,Director,2025-08-13,Buy,126.34,256,"32,343","2,525",https://finviz.com/http://www.sec.gov/Archives/edgar/data/73124/000203383425000004/xslF345X05/wk-form4_1755549415.xml
EOLS,Stewart Brady,Director,2025-08-15,Buy,6.82,30000,"204,486","88,629",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1570562/000157056225000102/xslF345X05/wk-form4_1755548897.xml
NSP,CLIFFORD TIM,Director,2025-08-15,Buy,51.7,1935,"100,040","22,912",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1000753/000112760225020569/xslF345X05/form4.xml
SMRT,DORMAN JOHN C,Director,2025-08-18,Buy,1.53,100000,"153,470","382,968",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1227539/000122753925000005/xslF345X05/ownership.xml
GMRE,Decker Mark Okey Jr,CEO and President,2025-08-15,Buy,6.87,17023,"116,948","190,894",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1533615/000110465925079792/xslF345X05/tm2523767-1_4seq1.xml
GMRE,Decker Mark Okey Jr,CEO and President,2025-08-15,Buy,6.84,13871,"94,878","173,871",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1533615/000110465925079792/xslF345X05/tm2523767-1_4seq1.xml
KRO,McCoy Kristin B,"Executive VP, Global Tax",2025-08-15,Buy,6.05,2000,"12,100","2,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1257640/000181313725000004/xslF345X05/form4-08182025_080807.xml
QRHC,Culpepper Glenn,Director,2025-08-14,Buy,1.68,5000,"8,395","51,585",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1442236/000092189525002328/xslF345X05/form412364002cul_08182025.xml
AEBI,Schroeder Henning,CEO Europe,2025-08-18,Buy,12.06,2000,"24,119","58,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2048519/000121465925012408/xslF345X05/marketforms-70308.xml
ARKR,WEINSTEIN MICHAEL LAWRENCE,Chairman & CEO,2025-08-14,Buy,7.3,545,"3,978","942,961",https://finviz.com/http://www.sec.gov/Archives/edgar/data/779544/000162828025040654/xslF345X05/wk-form4_1755547651.xml
MIAX,Emmons Lance,EVP and CFO,2025-08-14,Buy,31.44,4,126,4,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040653/xslF345X05/wk-form4_1755547524.xml
FPI,Sherrick Bruce J,Director,2025-08-14,Buy,10.76,8000,"86,056","28,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1546653/000110465925079776/xslF345X05/tm2523650-1_4seq1.xml
OBDC,Nicholson Logan,President,2025-08-15,Buy,14.19,15553,"220,640","30,032",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1655888/000119312525182668/xslF345X05/ownership.xml
CE,Murray Mark Christopher,SVP - Acetyls,2025-08-14,Buy,41.83,2017,"84,371","17,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1306830/000130683025000198/xslF345X05/wk-form4_1755547338.xml
CE,Sutton Scott McDougald,Director,2025-08-14,Buy,40.89,2000,"81,787","20,376",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1306830/000130683025000197/xslF345X05/wk-form4_1755547315.xml
CE,MOORTHY GANESH,Director,2025-08-14,Buy,40.94,1000,"40,942","6,015",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1218184/000130683025000196/xslF345X05/wk-form4_1755547294.xml
RICK,LANGAN ERIC SCOTT,President and CEO,2025-08-18,Buy,36.74,1370,"50,336","706,370",https://finviz.com/http://www.sec.gov/Archives/edgar/data/935419/000162828025040649/xslF345X05/wk-form4_1755547273.xml
CE,GALANTE EDWARD G,Director,2025-08-14,Buy,41.27,2400,"99,053","21,377",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1199009/000130683025000195/xslF345X05/wk-form4_1755547266.xml
FSEA,Brannen James R.,Chief Executive Officer,2025-08-15,Buy,11.31,500,"5,654","32,637",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1779437/000143774925027240/xslF345X05/rdgdoc.xml
ACDC,Wilks Farris,10% Owner,2025-08-14,Buy,4.0,2500000,"10,000,000","3,665,132",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1641794/000141588925022166/xslF345X05/form4-08182025_070858.xml
AEBI,Portmann Marco,Group Chief Financial Officer,2025-08-15,Buy,12.25,5000,"61,250","20,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2048519/000121465925012395/xslF345X05/marketforms-70299.xml
MSDL,Shannon Kevin,Director,2025-08-14,Buy,17.7,5000,"88,500","29,079",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1782524/000095017025109636/xslF345X05/ownership.xml
AMRZ,Hill Jaime,"President, Building Materials",2025-08-15,Buy,51.99,4000,"207,980","13,601",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000025/xslF345X05/primary_doc.xml
AMRZ,Clark Stephen S,Chief People Officer,2025-08-15,Buy,51.82,5000,"259,122","5,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1632531/000203598925000024/xslF345X05/primary_doc.xml
AVBC,Cozzone Robert D,President & CEO,2025-08-15,Buy,14.62,6840,"99,999","13,786",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1586267/000143774925027220/xslF345X05/rdgdoc.xml
NEGG,Galkin Vladimir,10% Owner,2025-08-15,Buy,104.72,11111,"1,163,544","3,511,111",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1474627/000137647425000760/xslF345X05/filing.xml
CALC,Hebbar Sudarshan,Chief Medical Officer,2025-08-15,Buy,2.79,4392,"12,267","51,976",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1534133/000141588925022159/xslF345X05/form4-08182025_120801.xml
CALC,Hebbar Sudarshan,Chief Medical Officer,2025-08-14,Buy,2.58,1584,"4,095","47,584",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1534133/000141588925022159/xslF345X05/form4-08182025_120801.xml
PRMB,Cramer Michael John,Director,2025-08-14,Buy,24.46,4000,"97,840","12,762",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1686485/000119312525182472/xslF345X05/ownership.xml
DPG,Kahrer Mark G.,Director,2025-08-15,Buy,12.69,1000,"12,689","1,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1515671/000121390025077810/xslF345X05/marketforms-70301.xml
DTF,Kahrer Mark G.,Director,2025-08-15,Buy,11.35,1000,"11,346","1,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/879535/000121390025077808/xslF345X05/marketforms-70300.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-15,Buy,2.65,774,"2,051","320,510",https://finviz.com/http://www.sec.gov/Archives/edgar/data/919567/000143774925027204/xslF345X05/rdgdoc.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-15,Buy,2.65,356,943,"103,174",https://finviz.com/http://www.sec.gov/Archives/edgar/data/919567/000143774925027204/xslF345X05/rdgdoc.xml
TPL,HORIZON KINETICS ASSET MANAGEM,10% Owner,2025-08-15,Buy,894.93,1,895,"1,163,976",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1056823/000143774925027202/xslF345X05/rdgdoc.xml
GRNT,MCCARTNEY JOHN,Director,2025-08-15,Buy,5.3,5000,"26,500","77,117",https://finviz.com/http://www.sec.gov/Archives/edgar/data/923380/000092338025000014/xslF345X05/wk-form4_1755529973.xml
AWP,Yao Nancy,Director,2025-08-14,Buy,3.93,2000,"7,860","3,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1390195/000110465925079623/xslF345X05/tm2523667-1_4seq1.xml
EXE,Viets Joshua J.,EVP & COO,2025-08-18,Buy,92.16,2000,"184,320","61,676",https://finviz.com/http://www.sec.gov/Archives/edgar/data/895126/000190871625000004/xslF345X05/wk-form4_1755526350.xml
DMA,"Saba Capital Management, L.P.",10% Owner,2025-08-14,Buy,8.66,41802,"362,005","2,138,272",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1510281/000151028125000421/xslF345X05/primary_doc.xml
ASA,"Saba Capital Management, L.P.",10% Owner,2025-08-15,Buy,34.53,10000,"345,300","4,060,861",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1230869/000151028125000420/xslF345X05/primary_doc.xml
ASA,"Saba Capital Management, L.P.",10% Owner,2025-08-14,Buy,33.89,8310,"281,626","4,050,861",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1230869/000151028125000420/xslF345X05/primary_doc.xml
QRHC,Lipstein Robert J,Director,2025-08-14,Buy,1.7,15000,"25,437","37,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1442236/000119380525001200/xslF345X05/e664790_4-lipstein.xml
CMT,Panda Alex Joseph,"EVP, Treasurer, Secretary, CFO",2025-08-13,Buy,17.33,200,"3,465","29,796",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1026655/000207216725000004/xslF345X05/wk-form4_1755521732.xml
EXE,DELL'OSSO DOMENIC J JR,President and CEO,2025-08-15,Buy,95.86,2500,"239,650","166,715",https://finviz.com/http://www.sec.gov/Archives/edgar/data/895126/000150498825000005/xslF345X05/wk-form4_1755521710.xml
MYO,GUDONIS PAUL R,Chief Executive Officer,2025-08-15,Buy,0.95,50000,"47,295","1,259,013",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1015994/000095017025109565/xslF345X05/ownership.xml
IHRT,PITTMAN ROBERT W,Chairman and CEO,2025-08-14,Buy,2.19,117371,"256,972","4,558,760",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1128482/000095017025109564/xslF345X05/ownership.xml
ADC,Agree Joey,PRESIDENT & CEO,2025-08-14,Buy,72.08,2100,"151,368","635,160",https://finviz.com/http://www.sec.gov/Archives/edgar/data/917251/000141588925022149/xslF345X05/form4-08182025_060801.xml
LAB,"Casdin Partners Master Fund, L",Director,2025-08-15,Buy,1.22,150000,"183,210","59,750,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1162194/000091957425004979/xslF345X05/ownership.xml
LAB,"Casdin Partners Master Fund, L",Director,2025-08-14,Buy,1.21,133220,"161,543","59,600,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1162194/000091957425004979/xslF345X05/ownership.xml
LAB,"Casdin Partners Master Fund, L",Director,2025-08-13,Buy,1.31,75000,"98,280","59,466,780",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1162194/000091957425004979/xslF345X05/ownership.xml
CWBC,STOVESAND KIRK,Director,2025-08-15,Buy,20.3,421,"8,546","75,234",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1127371/000162828025040587/xslF345X05/wk-form4_1755305531.xml
SMRT,Martell Frank,Chief Executive Officer,2025-08-15,Buy,1.35,120000,"161,832","748,204",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1387655/000138765525000008/xslF345X05/ownership.xml
LNW,Throsby Timothy,Director,2025-08-14,Buy,89.37,20000,"1,787,311","42,082",https://finviz.com/http://www.sec.gov/Archives/edgar/data/750004/000095015725000681/xslF345X05/form4.xml
FVR,FRANK ELIZABETH F,Director,2025-08-15,Buy,12.44,2808,"34,932","5,177",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1592354/000089534525000275/xslF345X05/form4.xml
CFND,Hytha David,Chief Financial Officer,2025-08-08,Buy,10.0,5004,"50,040","5,004",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1889409/000110465925079355/xslF345X05/tm2523686-1_4seq1.xml
FCUV,WANG DESHENG,CEO and Director,2025-08-15,Buy,2.23,11000,"24,540","2,273,800",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1163791/000168316825006262/xslF345X05/ownership.xml
ASAN,Moskovitz Dustin A.,Director,2025-08-14,Buy,13.77,225000,"3,097,260","56,879,765",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1477720/000147772025000186/xslF345X05/wk-form4_1755296615.xml
ASAN,Moskovitz Dustin A.,Director,2025-08-13,Buy,13.66,224861,"3,071,107","56,654,765",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1477720/000147772025000186/xslF345X05/wk-form4_1755296615.xml
LUMN,Stansbury Christopher,EVP and CFO,2025-08-15,Buy,4.44,40000,"177,548","535,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/18926/000001892625000099/xslF345X05/wk-form4_1755296056.xml
LUMN,Stansbury Christopher,EVP and CFO,2025-08-14,Buy,4.29,42000,"180,205","518,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/18926/000001892625000099/xslF345X05/wk-form4_1755296056.xml
BWB,Crocker Mary Jayne,EVP & CHIEF STRATEGY OFFICER,2025-08-13,Buy,20.0,100,"2,000","5,395",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1341317/000141588925022100/xslF345X05/form4-08152025_090838.xml
BRBR,CONWAY SHAWN,Director,2025-08-14,Buy,37.98,1316,"50,000","8,001",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1515728/000177201625000137/xslF345X05/wk-form4_1755292132.xml
MIAX,Moore Lisa,Director,2025-08-13,Buy,23.0,5500,"126,500","5,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040566/xslF345X05/wk-form4_1755290973.xml
MIAX,Jayabalan Harish,"EVP, CISO and CRO",2025-08-13,Buy,23.0,2500,"57,500","6,443",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040565/xslF345X05/wk-form4_1755290966.xml
MIAX,Stahlin Paul,Director,2025-08-13,Buy,23.0,1000,"23,000","1,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040564/xslF345X05/wk-form4_1755290958.xml
MIAX,Nazarali Jamil,Director,2025-08-13,Buy,23.0,2500,"57,500","2,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040563/xslF345X05/wk-form4_1755290950.xml
MIAX,Smollen John,EVP Traded Products & Relation,2025-08-13,Buy,23.0,5000,"115,000","7,226",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040559/xslF345X05/wk-form4_1755290920.xml
MIAX,Deitzel Edward,"EVP, CRO, CCO MIAX Exchanges",2025-08-13,Buy,23.0,100,"2,300","32,193",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040558/xslF345X05/wk-form4_1755290913.xml
MIAX,Gallagher Thomas P.,Chairman & CEO,2025-08-13,Buy,23.0,12000,"276,000","12,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040557/xslF345X05/wk-form4_1755290905.xml
MIAX,Lozier Kenneth W.,Director,2025-08-13,Buy,23.0,1000,"23,000","1,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040556/xslF345X05/wk-form4_1755290897.xml
MIAX,Massad Mark I.,Director,2025-08-13,Buy,23.0,4500,"103,500","2,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040554/xslF345X05/wk-form4_1755290890.xml
MIAX,Massad Mark I.,Director,2025-08-13,Buy,23.0,3500,"80,500","3,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1438472/000162828025040554/xslF345X05/wk-form4_1755290890.xml
ECL,MacLennan David,Director,2025-08-13,Buy,278.51,600,"167,108","20,253",https://finviz.com/http://www.sec.gov/Archives/edgar/data/31462/000141588925022088/xslF345X05/form4-08152025_080821.xml
VVV,WILLIS J KEVIN,Chief Financial Officer,2025-08-14,Buy,39.41,12725,"501,506","12,725",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1575329/000167491025000125/xslF345X05/wk-form4_1755290585.xml
GPMT,Nikolic Lazar,Director,2025-08-13,Buy,19.61,3000,"58,830","4,193",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1703644/000170364425000122/xslF345X05/wk-form4_1755290463.xml
AXON,Partovi Hadi,Director,2025-08-13,Buy,740.0,1358,"1,004,920","237,938",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1069183/000106918325000194/xslF345X05/wk-form4_1755290214.xml
MDRR,KAVANAUGH FRANK,"CHAIRMAN, CEO & PRESIDENT",2025-08-15,Buy,11.14,3562,"39,681","5,480",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1271775/000141588925022081/xslF345X05/form4-08152025_080824.xml
MDRR,KAVANAUGH FRANK,"CHAIRMAN, CEO & PRESIDENT",2025-08-14,Buy,10.85,7,76,"1,918",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1271775/000141588925022081/xslF345X05/form4-08152025_080824.xml
MDRR,KAVANAUGH FRANK,"CHAIRMAN, CEO & PRESIDENT",2025-08-13,Buy,10.85,1911,"20,734","1,911",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1271775/000141588925022081/xslF345X05/form4-08152025_080824.xml
GEN,Chrystal John C,Director,2025-08-13,Buy,32.1,10000,"321,000","12,901",https://finviz.com/http://www.sec.gov/Archives/edgar/data/849399/000084939925000063/xslF345X05/wk-form4_1755289553.xml
AAOI,Lin Chih-Hsiang (Thompson),President and CEO,2025-08-14,Buy,21.62,5750,"124,315","1,661,165",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1158114/000168316825006248/xslF345X05/ownership.xml
AAOI,Lin Chih-Hsiang (Thompson),President and CEO,2025-08-14,Buy,21.39,2325,"49,742","1,663,490",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1158114/000168316825006248/xslF345X05/ownership.xml
AAOI,Lin Che-Wei,Director,2025-08-14,Buy,21.64,4609,"99,739","253,506",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1158114/000168316825006247/xslF345X05/ownership.xml
CLAR,YATES MICHAEL J,Chief Financial Officer,2025-08-14,Buy,3.4,8800,"29,919","40,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/913277/000110465925079246/xslF345X05/tm2523579-1_4seq1.xml
CLAR,YATES MICHAEL J,Chief Financial Officer,2025-08-13,Buy,3.2,6200,"19,840","31,200",https://finviz.com/http://www.sec.gov/Archives/edgar/data/913277/000110465925079246/xslF345X05/tm2523579-1_4seq1.xml
ALSN,Bohley G Frederick,Chief Operating Officer,2025-08-14,Buy,89.5,3000,"268,500","99,074",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1411207/000174182425000005/xslF345X05/ownership.xml
INR,Poole David P,Director,2025-08-14,Buy,13.51,7500,"101,325","7,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1356213/000119312525181876/xslF345X05/ownership.xml
LLY,Montarce Lucas,EVP & CFO,2025-08-15,Buy,691.79,715,"494,627","14,685",https://finviz.com/http://www.sec.gov/Archives/edgar/data/59478/000005947825000222/xslF345X05/wk-form4_1755288778.xml
ALDX,Alfieri Michael,Principal Financial Officer,2025-08-13,Buy,5.3,2500,"13,250","2,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1341235/000095017025109391/xslF345X05/ownership.xml
LAW,Offerdahl James,Director,2025-08-14,Buy,4.92,6500,"31,980","220,652",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1490198/000162564125000129/xslF345X05/wk-form4_1755288514.xml
GBLI,Balderston William V,Chief Marketing Officer,2025-08-13,Buy,28.57,105,"3,000",105,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1494904/000201554825000003/xslF345X05/ownership.xml
ASIC,Zimmer Stuart J.,Director,2025-08-13,Buy,19.49,5051,"98,426","38,517,491",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1858477/000110465925079225/xslF345X05/tm2523646-1_4seq1.xml
PNFP,BURNS GREGORY L,Director,2025-08-15,Buy,92.5,652,"60,310","21,384",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1115055/000111505525000158/xslF345X05/wk-form4_1755287012.xml
MSDL,Pessah David,Chief Financial Officer,2025-08-14,Buy,17.72,3400,"60,254","5,400",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1782524/000095017025109372/xslF345X05/ownership.xml
UFCS,Martin Eric J,Chief Financial Officer,2025-08-11,Buy,29.0,500,"14,500","35,155",https://finviz.com/http://www.sec.gov/Archives/edgar/data/101199/000156218025005808/xslF345X05/primarydocument.xml
BOTJ,SCRUGGS J TODD,Secretary-Treasurer,2025-08-14,Buy,14.3,356,"5,091","33,349",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1275101/000143774925027107/xslF345X05/rdgdoc.xml
SPG,STEWART MARTA R,Director,2025-08-14,Buy,171.54,42,"7,205","16,122",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1063761/000141588925022053/xslF345X05/form4-08152025_040845.xml
TPL,HORIZON KINETICS ASSET MANAGEM,10% Owner,2025-08-14,Buy,889.04,1,889,"1,163,975",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1056823/000143774925027102/xslF345X05/rdgdoc.xml
AVNS,BLACKFORD GARY,Director,2025-08-13,Buy,10.99,40000,"439,800","40,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1156320/000160649825000111/xslF345X05/wk-form4_1755273765.xml
AVNS,BLACKFORD GARY,Director,2025-08-13,Buy,10.97,20000,"219,500","91,593",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1156320/000160649825000111/xslF345X05/wk-form4_1755273765.xml
AVBC,Cozzone Robert D,President & CEO,2025-08-13,Buy,14.55,3436,"49,999","6,946",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1586267/000143774925027101/xslF345X05/rdgdoc.xml
MKZR,Sherpa Angche,Chief Financial Officer,2025-08-14,Buy,4.84,20012,"96,858","55,718",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1550913/000155091325000137/xslF345X05/primary_doc.xml
