ticker,insider_name,relationship,transaction_date,transaction_type,price,shares,value,shares_total,sec_form4
MXCT,DOUGLAS RICHARD,Director,2025-08-13,Buy,1.39,80000,"111,040","230,577",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1021015/000090514825002874/xslF345X05/form4.xml
MXCT,Brooke William W,Director,2025-08-13,Buy,1.29,50000,"64,500","150,879",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1287098/000090514825002873/xslF345X05/form4.xml
PCQ,BANK OF AMERICA CORP /DE/,10% Owner,2025-08-11,Buy,8.22,349,"2,871",349,https://finviz.com/http://www.sec.gov/Archives/edgar/data/70858/000007085825000309/xslF345X05/primary_doc.xml
BAC,BANK OF AMERICA CORP /DE/,10% Owner,2025-08-11,Buy,8.22,349,"2,871",349,https://finviz.com/http://www.sec.gov/Archives/edgar/data/70858/000007085825000309/xslF345X05/primary_doc.xml
TPVG,Srivastava Sajal,President and CIO,2025-08-12,Buy,6.28,28387,"178,341","105,087",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1580345/000121390025075894/xslF345X05/ownership.xml
TPVG,Srivastava Sajal,President and CIO,2025-08-11,Buy,6.3,76700,"483,363","76,700",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1580345/000121390025075894/xslF345X05/ownership.xml
BCDA,Altman Peter,President and CEO,2025-08-13,Buy,1.83,100,183,"168,062",https://finviz.com/http://www.sec.gov/Archives/edgar/data/925741/000143774925026614/xslF345X05/rdgdoc.xml
BHC,Paulson John,Director,2025-08-13,Buy,7.06,86409,"610,048","36,034,751",https://finviz.com/http://www.sec.gov/Archives/edgar/data/885590/000101359425001002/xslF345X05/form4.xml
BHC,Paulson John,Director,2025-08-12,Buy,6.88,1156640,"7,957,683","35,948,342",https://finviz.com/http://www.sec.gov/Archives/edgar/data/885590/000101359425001002/xslF345X05/form4.xml
BHC,Paulson John,Director,2025-08-11,Buy,6.35,2000000,"12,700,000","34,791,702",https://finviz.com/http://www.sec.gov/Archives/edgar/data/885590/000101359425001002/xslF345X05/form4.xml
MKZR,Simpson Christine Elizabeth,Chief Portfolio Manager,2025-08-13,Buy,4.92,2000,"9,830","35,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1550913/000155091325000131/xslF345X05/primary_doc.xml
MKZR,Simpson Christine Elizabeth,Chief Portfolio Manager,2025-08-12,Buy,4.91,1198,"5,878","33,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1550913/000155091325000131/xslF345X05/primary_doc.xml
SUNS,TANNENBAUM LEONARD M,Executive Chairman,2025-08-12,Buy,10.48,32275,"338,242","2,878,209",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1200461/000120046125000035/xslF345X05/wk-form4_1755123645.xml
SUNS,TANNENBAUM LEONARD M,Executive Chairman,2025-08-11,Buy,10.17,20900,"212,553","2,845,934",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1200461/000120046125000035/xslF345X05/wk-form4_1755123645.xml
MKZR,Sherpa Angche,Chief Financial Officer,2025-08-13,Buy,4.92,2000,"9,830","35,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1550913/000155091325000130/xslF345X05/primary_doc.xml
MKZR,Sherpa Angche,Chief Financial Officer,2025-08-12,Buy,4.91,1198,"5,878","33,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1550913/000155091325000130/xslF345X05/primary_doc.xml
REI,McKinney Paul D.,CEO and Chairman of the Board,2025-08-12,Buy,0.84,20000,"16,712","3,016,054",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1384195/000162828025040247/xslF345X05/wk-form4_1755123064.xml
REI,McKinney Paul D.,CEO and Chairman of the Board,2025-08-11,Buy,0.8,30000,"24,033","2,996,054",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1384195/000162828025040247/xslF345X05/wk-form4_1755123064.xml
MKZR,Bluth Jeri Ruth,Chief Compliance Officer,2025-08-13,Buy,4.92,2000,"9,830","35,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1550913/000155091325000129/xslF345X05/primary_doc.xml
MKZR,Bluth Jeri Ruth,Chief Compliance Officer,2025-08-12,Buy,4.91,1198,"5,878","33,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1550913/000155091325000129/xslF345X05/primary_doc.xml
VTRS,Smith Scott Andrew,Chief Executive Officer,2025-08-12,Buy,9.99,22000,"219,740","314,807",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1614975/000114036125030884/xslF345X05/form4.xml
TRS,Tredwell Daniel P,Director,2025-08-11,Buy,35.39,66,"2,348","60,409",https://finviz.com/http://www.sec.gov/Archives/edgar/data/842633/000084263325000118/xslF345X05/wk-form4_1755122445.xml
MKZR,FULLER GLEN W,Treasurer,2025-08-13,Buy,4.92,2000,"9,830","35,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1103014/000155091325000128/xslF345X05/primary_doc.xml
MKZR,FULLER GLEN W,Treasurer,2025-08-12,Buy,4.91,1198,"5,878","33,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1103014/000155091325000128/xslF345X05/primary_doc.xml
MKZR,PATTERSON CHARLES E. II,General Counsel/Secretary,2025-08-13,Buy,4.92,2000,"9,830","35,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1550913/000155091325000127/xslF345X05/primary_doc.xml
MKZR,PATTERSON CHARLES E. II,General Counsel/Secretary,2025-08-12,Buy,4.91,1198,"5,878","33,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1550913/000155091325000127/xslF345X05/primary_doc.xml
MKZR,DIXON ROBERT E,CEO/President,2025-08-13,Buy,4.92,2000,"9,830","35,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1103016/000155091325000126/xslF345X05/primary_doc.xml
MKZR,DIXON ROBERT E,CEO/President,2025-08-12,Buy,4.91,1198,"5,878","33,706",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1103016/000155091325000126/xslF345X05/primary_doc.xml
WY,Lewis Sara Grootwassink,Director,2025-08-11,Buy,25.29,4000,"101,140","21,478",https://finviz.com/http://www.sec.gov/Archives/edgar/data/106535/000095017025108170/xslF345X05/ownership.xml
CAPL,Reilly John B. III,Director,2025-08-12,Buy,20.01,2706,"54,143","4,967,317",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1538849/000155659225000004/xslF345X05/wk-form4_1755120065.xml
RPD,"JANA Partners Management, LP",Director,2025-08-13,Buy,21.26,250000,"5,315,000","6,518,604",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1560327/000090266425003562/xslF345X05/ownership.xml
RPD,"JANA Partners Management, LP",Director,2025-08-12,Buy,20.07,163456,"3,280,562","6,268,604",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1560327/000090266425003562/xslF345X05/ownership.xml
RPD,"JANA Partners Management, LP",Director,2025-08-11,Buy,18.23,358738,"6,539,794","6,105,148",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1560327/000090266425003562/xslF345X05/ownership.xml
CAPL,Topper Joseph V. Jr.,Director,2025-08-12,Buy,20.01,2706,"54,143","1,857,649",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1538849/000155658725000005/xslF345X05/wk-form4_1755119980.xml
PMTS,Riley H Sanford,Non-Executive Chairman,2025-08-12,Buy,15.75,10000,"157,500","31,033",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1317406/000106299325014311/xslF345X05/form4.xml
HR,Bohjalian Thomas N,Director,2025-08-13,Buy,16.46,10000,"164,600","75,520",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1354287/000136060425000101/xslF345X05/wk-form4_1755118915.xml
TEAD,Krindel Yaffa,Director,2025-08-11,Buy,1.74,5700,"9,940","90,477",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1454938/000192140425000005/xslF345X05/wk-form4_1755118859.xml
NAMS,Topper James N,Director,2025-08-11,Buy,23.98,471,"11,294","3,026,604",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1341382/000141588925021660/xslF345X05/form4-08132025_080851.xml
BX,Porat Ruth,Director,2025-08-11,Buy,169.72,52,"8,892","8,685",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1393818/000095017025108105/xslF345X05/ownership.xml
BX,Porat Ruth,Director,2025-08-11,Buy,170.29,222,"37,807","38,753",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1393818/000095017025108105/xslF345X05/ownership.xml
CMPO,Moriarty Kevin M,Director,2025-08-13,Buy,19.28,13000,"250,640","13,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1565784/000182314425000097/xslF345X05/wk-form4_1755117738.xml
BRT,GOULD JEFFREY,PRESIDENT AND CEO,2025-08-12,Buy,14.96,3468,"51,894","4,040,400",https://finviz.com/http://www.sec.gov/Archives/edgar/data/14846/000121465925011985/xslF345X05/marketforms-70285.xml
BRT,GOULD JEFFREY,PRESIDENT AND CEO,2025-08-11,Buy,14.94,4478,"66,900","4,036,932",https://finviz.com/http://www.sec.gov/Archives/edgar/data/14846/000121465925011985/xslF345X05/marketforms-70285.xml
BRT,GOULD INVESTORS L P,10% Owner,2025-08-12,Buy,14.96,3468,"51,894","4,040,400",https://finviz.com/http://www.sec.gov/Archives/edgar/data/14846/000121465925011984/xslF345X05/marketforms-70283.xml
BRT,GOULD INVESTORS L P,10% Owner,2025-08-11,Buy,14.94,4478,"66,900","4,036,932",https://finviz.com/http://www.sec.gov/Archives/edgar/data/14846/000121465925011984/xslF345X05/marketforms-70283.xml
BRT,GOULD MATTHEW J,SENIOR VICE PRESIDENT,2025-08-12,Buy,14.96,3468,"51,894","4,040,400",https://finviz.com/http://www.sec.gov/Archives/edgar/data/14846/000121465925011983/xslF345X05/marketforms-70284.xml
BRT,GOULD MATTHEW J,SENIOR VICE PRESIDENT,2025-08-11,Buy,14.94,4478,"66,900","4,036,932",https://finviz.com/http://www.sec.gov/Archives/edgar/data/14846/000121465925011983/xslF345X05/marketforms-70284.xml
WINA,SPRENGER GINA DECARO,Director,2025-08-13,Buy,410.77,250,"102,692",250,https://finviz.com/http://www.sec.gov/Archives/edgar/data/908315/000141588925021643/xslF345X05/form4-08132025_080817.xml
AISP,Huang Victor,CEO and Chairman of the BOD,2025-08-12,Buy,1.54,10000,"15,409","170,719",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1842566/000116169725000258/xslF345X05/form_4.xml
LLY,Van Naarden Jacob,"EVP & Pres., Lilly Oncology",2025-08-13,Buy,647.36,1000,"647,360","20,562",https://finviz.com/http://www.sec.gov/Archives/edgar/data/59478/000005947825000218/xslF345X05/wk-form4_1755116139.xml
MSDL,Day Jeff M.,Co-President,2025-08-12,Buy,17.7,5650,"100,005","17,818",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1782524/000095017025108053/xslF345X05/ownership.xml
GBLI,BROWN JOSEPH W,Chief Executive,2025-08-12,Buy,28.0,500,"14,000","172,904",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1205159/000120515925000004/xslF345X05/ownership.xml
GBLI,BROWN JOSEPH W,Chief Executive,2025-08-11,Buy,29.5,5000,"147,500","172,404",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1205159/000120515925000004/xslF345X05/ownership.xml
LMB,Gaboury David Richard,Director,2025-08-12,Buy,106.0,1400,"148,400","4,297",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1606163/000202630925000003/xslF345X05/wk-form4_1755115947.xml
ACTG,Zambito Michael SIKORYAK,Chief Financial Officer,2025-08-11,Buy,3.27,7700,"25,147","7,700",https://finviz.com/http://www.sec.gov/Archives/edgar/data/934549/000207529225000006/xslF345X05/wk-form4_1755115916.xml
AMH,Willoughby Jay,Director,2025-08-11,Buy,34.25,1459,"49,971","28,055",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1562401/000176416425000004/xslF345X05/wk-form4_1755115855.xml
ETG,DiGregorio Derek,Portfolio Manager,2025-03-20,Buy,18.59,350,"6,505","1,350",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1270523/000122520825007227/xslF345X05/doc4.xml
DLPN,O'Dowd William IV,Chief Executive Officer,2025-08-11,Buy,1.13,4400,"4,985","264,679",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1282224/000107997325001262/xslF345X05/ownership.xml
TSQ,KAPLAN STEPHEN A,Director,2025-08-11,Buy,6.77,46509,"314,866","198,618",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1142409/000114240925000004/xslF345X05/wk-form4_1755115504.xml
MDRR,Winn Charles Brent Jr.,CHIEF FINANCIAL OFFICER,2025-08-13,Buy,10.83,909,"9,847","54,374",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1654595/000141588925021635/xslF345X05/form4-08132025_080828.xml
MDRR,Winn Charles Brent Jr.,CHIEF FINANCIAL OFFICER,2025-08-12,Buy,10.57,206,"2,178","53,465",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1654595/000141588925021635/xslF345X05/form4-08132025_080828.xml
RHP,REED COLIN V,Exec. Chairman of the Board,2025-08-13,Buy,95.21,8611,"819,836","879,017",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1040829/000095017025107945/xslF345X05/ownership.xml
CION,Reisner Michael A,Co-Chairman & Co-CEO,2025-08-12,Buy,10.57,472,"4,989","46,474",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1534254/000155316625000003/xslF345X05/wk-form4_1755112680.xml
NRGV,Paulson Larry,Director,2025-08-13,Buy,1.38,20000,"27,598","295,636",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1509559/000182853625000113/xslF345X05/wk-form4_1755112209.xml
GRNT,MCCARTNEY JOHN,Director,2025-08-12,Buy,5.34,3000,"16,020","69,117",https://finviz.com/http://www.sec.gov/Archives/edgar/data/923380/000092338025000010/xslF345X05/wk-form4_1755110060.xml
SHBI,WAYSON KONRAD,Director,2025-08-13,Buy,16.02,1000,"16,020","60,731",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1035092/000146318125000006/xslF345X05/wk-form4_1755109355.xml
HFFG,Chang Christine,Chief Compliance Officer & GC,2025-08-12,Buy,3.19,1390,"4,434","231,995",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1680873/000162828025040102/xslF345X05/wk-form4_1755108473.xml
HFFG,Lin Xi,President and CEO,2025-08-12,Buy,3.25,3080,"10,004","411,310",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1680873/000162828025040101/xslF345X05/wk-form4_1755108428.xml
GLO,Weber Clifford John,Trustee,2025-08-13,Buy,5.53,2300,"12,719","2,300",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1350869/000171436025000002/xslF345X05/primary_doc.xml
RGR,Pettet Bruce T.,Director,2025-08-11,Buy,33.1,500,"16,550","6,606",https://finviz.com/http://www.sec.gov/Archives/edgar/data/95029/000112760225020380/xslF345X05/form4.xml
RVP,SHAW THOMAS J,PRESIDENT AND CEO,2025-08-12,Buy,0.82,8411,"6,922","15,589,265",https://finviz.com/http://www.sec.gov/Archives/edgar/data/946563/000141588925021567/xslF345X05/form4-08132025_030831.xml
MSDL,Binstock Joan,Director,2025-08-11,Buy,17.68,5659,"100,079","39,251",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1782524/000095017025107700/xslF345X05/ownership.xml
ESTA,LEWIN NICHOLAS SHERIDAN,Director,2025-08-13,Buy,34.3,2300,"78,880","16,490",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1398327/000139832725000008/xslF345X05/wk-form4_1755097344.xml
MSDL,Occi Michael Jr.,Chief Executive Officer,2025-08-12,Buy,17.78,14000,"248,851","21,500",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1782524/000095017025107681/xslF345X05/ownership.xml
TPL,HORIZON KINETICS ASSET MANAGEM,10% Owner,2025-08-12,Buy,864.54,1,865,"1,163,973",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1056823/000143774925026385/xslF345X05/rdgdoc.xml
SXT,Manning Paul,"Chairman, President & CEO",2025-08-11,Buy,116.94,20,"2,339",80,https://finviz.com/http://www.sec.gov/Archives/edgar/data/310142/000112760225020378/xslF345X05/form4.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-12,Buy,2.58,774,"1,997","319,622",https://finviz.com/http://www.sec.gov/Archives/edgar/data/919567/000143774925026374/xslF345X05/rdgdoc.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-12,Buy,2.58,356,918,"102,106",https://finviz.com/http://www.sec.gov/Archives/edgar/data/919567/000143774925026374/xslF345X05/rdgdoc.xml
AMPY,FREW JAMES,SEE REMARKS,2025-08-12,Buy,3.7,25000,"92,500","129,222",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1533924/000141588925021533/xslF345X05/form4-08132025_090801.xml
AMPY,FREW JAMES,SEE REMARKS,2025-08-11,Buy,3.5,50000,"175,000","104,222",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1533924/000141588925021533/xslF345X05/form4-08132025_090801.xml
TROX,Johnston Peter,Director,2025-08-12,Buy,3.21,20000,"64,200","191,513",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1530804/000114036125030715/xslF345X05/form4.xml
MAX,VRABECK KATHY P,Director,2025-08-12,Buy,9.6,31000,"297,575","129,657",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1093166/000181838325000103/xslF345X05/wk-form4_1755091224.xml
CROX,REPLOGLE JOHN B,Director,2025-08-08,Buy,76.69,3261,"250,084","15,417",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1334036/000133403625000087/xslF345X05/wk-form4_1755089591.xml
GMGI,Christensen Richard,CFO,2025-08-12,Buy,1.36,5000,"6,800","45,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1437925/000147793225005742/xslF345X05/form4.xml
XPOF,HAASE BRUCE N,Director,2025-08-12,Buy,7.67,70000,"536,690","95,937",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1127738/000180215625000006/xslF345X05/form4.xml
PRGS,Gawlick Rainer,Director,2025-08-12,Buy,43.48,1710,"74,351","55,544",https://finviz.com/http://www.sec.gov/Archives/edgar/data/876167/000087616725000136/xslF345X05/wk-form4_1755082820.xml
WBD,LEVY ANTON J,Director,2025-08-12,Buy,11.0,75000,"825,000","949,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1396681/000143710725000195/xslF345X05/wk-form4_1755081924.xml
WBD,LEVY ANTON J,Director,2025-08-11,Buy,10.9,250000,"2,725,000","874,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1396681/000143710725000195/xslF345X05/wk-form4_1755081924.xml
ECOR,Errico Thomas J.,Director,2025-08-11,Buy,4.47,15000,"67,050","281,401",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1560258/000164117225023285/xslF345X05/ownership.xml
LNW,Odell Jamie,Director,2025-08-11,Buy,84.18,36,"3,030",36,https://finviz.com/http://www.sec.gov/Archives/edgar/data/750004/000095015725000659/xslF345X05/form4.xml
REZI,"CD&R Channel Holdings II, L.P.",10% Owner,2025-08-12,Buy,30.75,339728,"10,446,444","11,478,543",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1740332/000110465925077030/xslF345X05/tm2523266-1_4seq1.xml
REZI,"CD&R Channel Holdings II, L.P.",10% Owner,2025-08-11,Buy,27.34,457508,"12,506,713","11,138,815",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1740332/000110465925077030/xslF345X05/tm2523266-1_4seq1.xml
REZI,"CD&R Channel Holdings II, L.P.",10% Owner,2025-08-08,Buy,27.3,448887,"12,254,750","10,681,307",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1740332/000110465925077030/xslF345X05/tm2523266-1_4seq1.xml
BCDA,Altman Peter,President and CEO,2025-08-12,Buy,1.75,400,700,"167,962",https://finviz.com/http://www.sec.gov/Archives/edgar/data/925741/000143774925026308/xslF345X05/rdgdoc.xml
TLYS,Shay Capital LLC,10% Owner,2025-08-11,Buy,1.29,25000,"32,305","3,360,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1524025/000119380525001180/xslF345X05/e664780_4-tlys.xml
TLYS,Shay Capital LLC,10% Owner,2025-08-08,Buy,1.42,35000,"49,774","3,335,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1524025/000119380525001180/xslF345X05/e664780_4-tlys.xml
OVLY,WITHROW TERRANCE P,Director,2025-08-08,Buy,26.88,294,"7,903","31,620",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1431567/000143774925026300/xslF345X05/rdgdoc.xml
SSSS,Klein Mark D,"Chairman, CEO and President",2025-08-12,Buy,8.45,10000,"84,500","1,530,590",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1322402/000164117225023261/xslF345X05/ownership.xml
SSSS,Klein Mark D,"Chairman, CEO and President",2025-08-11,Buy,8.69,4571,"39,722","1,520,590",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1322402/000164117225023261/xslF345X05/ownership.xml
TRIN,Brown Kyle Steven,"CEO, President and CIO",2025-08-08,Buy,15.78,3200,"50,496","1,006,300",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1786108/000121390025075129/xslF345X05/ownership.xml
HRTX,Rubric Capital Management LP,10% Owner,2025-08-08,Buy,1.5,2387225,"3,580,838","29,100,728",https://finviz.com/http://www.sec.gov/Archives/edgar/data/818033/000090266425003535/xslF345X05/ownership.xml
AMRZ,Jenisch Jan Philipp,Chairman & CEO,2025-08-11,Buy,47.5,50000,"2,375,000","450,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000012/xslF345X05/primary_doc.xml
AMRZ,Jenisch Jan Philipp,Chairman & CEO,2025-08-11,Buy,47.96,545000,"26,139,363","1,450,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000012/xslF345X05/primary_doc.xml
SMRT,Martell Frank,Chief Executive Officer,2025-08-12,Buy,1.37,130000,"178,230","628,204",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1387655/000138765525000006/xslF345X05/ownership.xml
SMRT,Martell Frank,Chief Executive Officer,2025-08-11,Buy,1.26,100000,"126,480","498,204",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1387655/000138765525000006/xslF345X05/ownership.xml
HRTG,WHITING PAUL L,Director,2025-08-08,Buy,20.5,2500,"51,248","87,126",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1272769/000159866525000060/xslF345X05/wk-form4_1755034374.xml
AMRZ,Jenisch Jan Philipp,Chairman & CEO,2025-08-08,Buy,46.64,400000,"18,654,383","400,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000011/xslF345X05/primary_doc.xml
AMRZ,Jenisch Jan Philipp,Chairman & CEO,2025-08-08,Buy,46.25,100000,"4,625,000","905,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000011/xslF345X05/primary_doc.xml
CC,Dignam Denise,President & CEO,2025-08-08,Buy,12.06,4068,"49,060","191,546",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1627223/000106299325014200/xslF345X05/form4.xml
PFX,ROBINSON LOWELL W,Director,2025-08-12,Buy,49.13,36,"1,769","1,664",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1244216/000121390025075060/xslF345X05/ownership.xml
PFX,ROBINSON LOWELL W,Director,2025-08-11,Buy,49.13,101,"4,962","1,628",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1244216/000121390025075060/xslF345X05/ownership.xml
PFX,ROBINSON LOWELL W,Director,2025-08-08,Buy,49.0,27,"1,323","1,527",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1244216/000121390025075060/xslF345X05/ownership.xml
HRTX,Morgan Adam,Director,2025-08-08,Buy,1.5,1766546,"2,649,819","8,753,290",https://finviz.com/http://www.sec.gov/Archives/edgar/data/818033/000092189525002160/xslF345X05/form412927018_08122025.xml
MMI,MARTIN LAURALEE,Director,2025-08-11,Buy,29.34,1721,"50,492","17,748",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1164495/000095017025107435/xslF345X05/ownership.xml
RDW,Edmunds Chris,Chief Accounting Officer,2025-08-11,Buy,8.91,775,"6,905","101,941",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1819810/000181981025000219/xslF345X05/wk-form4_1755031903.xml
CBZ,YOUNG RODNEY A,Director,2025-08-08,Buy,62.43,2000,"124,860","8,310",https://finviz.com/http://www.sec.gov/Archives/edgar/data/944148/000112760225020363/xslF345X05/form4.xml
